# Time,Input,Reference,Mix,Output
0.0017607920000000002,3.893097592283048,-0.30731852722891767,-1.1964210184188717,0.8843776843544785
0.0017612760000000002,3.5526497458362494,-0.25937394645794326,-0.9214647849603571,0.8825718418851637
0.0017617600000000002,3.35198145798934,-0.21078106590016374,-0.706534224592578,0.880982735818686
0.0017622440000000003,3.3756860503233304,-0.16166134245031868,-0.5457179385860836,0.8795560351442813
0.001762728,3.656746040119888,-0.11213754983594776,-0.41005854131134856,0.8782664205678256
0.0017632120000000001,4.167801186254654,-0.06233347174706578,-0.2597935174907917,0.8771283606297668
0.0017636960000000001,4.827091547282551,-0.012373592441460612,-0.05972846348369378,0.8761915038056534
0.0017641800000000002,5.517648368698156,0.03761721440117745,0.20755856167562553,0.8755228708635233
0.0017646640000000002,6.1150649081679465,0.08751399779850749,0.5351537769111401,0.8751825017695709
0.0017651480000000002,6.5170802433417885,0.13719204177775016,0.8940915450134969,0.8752014108128149
0.0017656320000000003,6.667765546864027,0.18652717710078248,1.2437194850264022,0.8755699288870286
0.001766116,6.570422843541733,0.235396091622511,1.546651857676989,0.8762410108158185
0.0017666000000000001,6.28606761225807,0.2836766385070983,1.783210529673711,0.8771479803346763
0.0017670840000000001,5.917892774802763,0.33124814153138255,1.9602909834354119,0.8782311233377771
0.0017675680000000002,5.5855394290291605,0.37799169671253524,2.1112875258334975,0.8794641797402728
0.0017680520000000002,5.395490062485481,0.4237904695061506,2.286557266796492,0.880871272827329
0.0017685360000000002,5.414843403986652,0.4685299868318365,2.537016508766323,0.8825274180632681
0.0017690200000000003,5.654895788414256,0.5120984231961424,2.895863216585447,0.8845407538617902
0.001769504,6.068546438368261,0.5543868801981371,3.3643225273044965,0.8870205356352329
0.0017699880000000001,6.562153096993529,0.5952896587187432,3.9063818775694217,0.890039896977167
0.0017704720000000001,7.018920461651242,0.6347045231134366,4.454940564383494,0.8936047976445733
0.0017709560000000002,7.328074799597713,0.6725329567480715,4.928371812244482,0.8976395646591733
0.0017714400000000002,7.412656845687849,0.7086804082392285,5.253204679539377,0.9019951297740535
0.0017719240000000002,7.249099751663444,0.7430565277833896,5.386490891026471,0.9064796255353059
0.0017724080000000003,6.873767682293683,0.7755753929844704,5.331125071478875,0.9109042709812495
0.001772892,6.374821903634556,0.8061557236149289,5.139099164640815,0.915132465874909
0.0017733760000000001,5.87137360282489,0.834721084774152,4.900959342864313,0.9191182927518984
0.0017738600000000002,5.484996671492136,0.8612000779357617,4.7236795609664215,0.9229228540201129
0.0017743440000000002,5.310546808290375,0.885526519406877,4.702630031292675,0.9267025611973855
0.0017748280000000002,5.393406841499822,0.9076396057527705,4.895269659283194,0.9306711282954713
0.0017753120000000002,5.71870950192327,0.92748406577385,5.304011939823343,0.9350444691069991
0.0017757960000000003,6.215161867543948,0.9450102986548485,5.8733919726359325,0.9399828166105281
0.00177628,6.77252676930998,0.9601744979410612,6.502807490514607,0.9455456412844321
0.0017767640000000001,7.268479148946875,0.9729387610316415,7.071785097760693,0.9516718807409084
0.0017772480000000002,7.598266526431667,0.983271183916353,7.471156523156461,0.958191365383324
0.0017777320000000002,7.699922494244156,0.9911459409190024,7.631746925561016,0.9648649209435016
0.0017782160000000002,7.568876802756046,0.996543349248186,7.542713839065412,0.9714427698616236
0.0017787000000000002,7.258406893917674,0.9994499181939915,7.254414176344723,0.9777257412681067
0.001779184,6.8658465836178415,0.999858382847767,6.8648742619770005,0.9836128897888157
0.001779668,6.507958030117357,0.9977677222606043,6.493430460277804,0.9891227073593047
0.0017801520000000001,6.291528444629937,0.9931831619951732,6.248640114420135,0.9943822247663656
0.0017806360000000002,6.286423001281846,0.986116161064545,6.1991433168519094,0.9995869858584512
0.0017811200000000002,6.507723596032143,0.9765843832906232,6.355341234656888,1.0049427401072497
0.0017816040000000002,6.911356848585173,0.9646116531537964,6.666775355249556,1.010604572722392
0.0017820880000000002,7.40430917130413,0.9502278962441155,7.035781126989334,1.0166297492766592
0.001782572,7.866951280092013,0.9334690644629554,7.343555651603141,1.0229566751789856
0.001783056,8.182024749021053,0.9143770461619191,7.481455621633588,1.0294151741254403
0.0017835400000000001,8.26320641463775,0.8929995614438498,7.379039704391518,1.0357647986557064
0.0017840240000000002,8.076263588858005,0.8693900428873398,7.021423147886722,1.0417504570049374
0.0017845080000000002,7.647620601799304,0.8436075019931921,6.451590112075583,1.0471602966600082
0.0017849920000000002,7.058232870991648,0.815716381686371,5.757516178625113,1.0518706525419734
0.0017854760000000003,6.4242557063098324,0.7857863952421971,5.048092733575318,1.0558668746230069
0.00178596,5.869222453099182,0.7538923520395792,4.424761919810451,1.0592357696681944
0.001786444,5.49452039853946,0.720113970576391,3.956680900605225,1.0621332147991316
0.0017869280000000001,5.3553655728478935,0.6845356792148672,3.6659388098533494,1.064737020394186
0.0017874120000000002,5.448128284107281,0.6472464051546174,3.526281446709632,1.0671985648205013
0.0017878960000000002,5.712080405544818,0.6083393521608711,3.4748832933999405,1.0696062495490808
0.0017883800000000002,6.045103998789205,0.5679117676037321,3.4330856973007666,1.0719697289968326
0.0017888640000000003,6.32948344376935,0.5260646993903384,3.329717805142647,1.0742274770729783
0.001789348,6.4614365248770955,0.48290274339766903,3.12024542415305,1.0762734950200583
0.001789832,6.377127750328724,0.4385337820373679,2.796585950887107,1.0779938074759254
0.0017903160000000001,6.0687727590819,0.3930687146059516,2.385444707647937,1.0793012583760975
0.0017908000000000002,5.586873901875735,0.346621180094276,1.9365288249060795,1.0801584859426274
0.0017912840000000002,5.02802851265009,0.29930727314915917,1.504925503437521,1.0805832529601225
0.0017917680000000002,4.511289991514229,0.25124525389738367,1.1334401993227181,1.0806361099064852
0.0017922520000000003,4.148870975518818,0.2025552523568632,0.8403756074422795,1.080395849404021
0.001792736,4.018369541016849,0.15335896817421465,0.6162530065530365,1.0799317065611698
0.00179322,4.1433325768202005,0.10377936643893754,0.4299924297682109,1.0792817672843769
0.0017937040000000001,4.48693475451419,0.053940370334784105,0.24202692232650905,1.0784445124394189
0.0017941880000000002,4.960345094632138,0.00396655139639547,0.019675463761716527,1.0773857433907412
0.0017946720000000002,5.443760841703734,-0.04601718185471573,-0.25050653262626116,1.076057851114724
0.0017951560000000002,5.814989584740581,-0.09588589611650354,-0.5575754872409854,1.0744242177763685
0.0017956400000000003,5.978613876489379,-0.14551494557440936,-0.8699776728477605,1.0724798158857445
0.001796124,5.88863009175834,-0.19478028345106976,-1.1469890384111883,1.0702603470314476
0.001796608,5.559049810383804,-0.24355877205871354,-1.3539553456303037,1.0678361313387859
0.0017970920000000001,5.059896771364842,-0.29172849057919453,-1.4761160475968051,1.0652921791598502
0.0017975760000000002,4.4996045381986,-0.3391690398024882,-1.5261265507117374,1.0627007604299785
0.0017980600000000002,3.998145011188818,-0.38576184306209654,-1.542331788345725,1.0600957278812029
0.0017985440000000002,3.6574819283780076,-0.4313904426149078,-1.577802747939015,1.0574578294053827
0.0017990280000000003,3.5365924207553876,-0.475940790725007,-1.6832085932063858,1.054717162982771
0.001799512,3.63717489007312,-0.5193015347234411,-1.8887905024725344,1.0517736553173158
0.001799996,3.90353860292681,-0.5613642953321022,-2.1913071971336673,1.048530574464865
0.0018004800000000001,4.236691872801227,-0.6020239375552833,-2.550589923472262,1.0449314539669277
0.0018009640000000002,4.519163449026818,-0.6411788334626047,-2.8975919484738566,1.0409889305644868
0.0018014480000000002,4.644458562041701,-0.6787311162057503,-3.152338543985918,1.0367956030899363
0.0018019320000000002,4.5439118914271655,-0.7145869246346931,-3.2470200243059497,1.0325117874625405
