frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg
5.699905381570665668e+02,4.970476126008830514e-02,2.505736419820722705e-02,-9.928514085800613032e+01,-1.003363707017001616e+02,-1.051229843694032384e+00,-6.023103334186527036e+01
5.749904551584443197e+02,4.921798853035583288e-02,2.485328081583677504e-02,-1.010789310559687948e+02,-1.021113370578664785e+02,-1.032406001897688608e+00,-5.915250665271281605e+01
5.799903721598220727e+02,5.062280833688734272e-02,2.480204644106273962e-02,-1.028654963955110162e+02,-1.038985168342201746e+02,-1.033020438709149946e+00,-5.918771128878702825e+01
5.849902891611999394e+02,5.051597777208681472e-02,2.463492645658164892e-02,-1.046358546173582909e+02,-1.056960819337601976e+02,-1.060227316401900932e+00,-6.074655055431028927e+01
5.899902061625776923e+02,4.914372649018256684e-02,2.436850399326760327e-02,-1.064586167406609292e+02,-1.075151951304791424e+02,-1.056578389818206176e+00,-6.053748246131148392e+01
5.949901231639554453e+02,4.992374161840725660e-02,2.427146842767922280e-02,-1.083131305410192056e+02,-1.093525932353214785e+02,-1.039462694302272894e+00,-5.955682534481752555e+01
5.999900401653331983e+02,5.089759234118119285e-02,2.419362203610367010e-02,-1.101372724286729721e+02,-1.111982442593905063e+02,-1.060971830717538200e+00,-6.078920808238336804e+01
6.049899571667110649e+02,4.958823526172163182e-02,2.393802314346777510e-02,-1.119854775185074374e+02,-1.130608669458923430e+02,-1.075389427384901175e+00,-6.161527552214515424e+01
6.099898741680888179e+02,4.935364432711877858e-02,2.376787283431648287e-02,-1.138919680035963040e+02,-1.149460307223702671e+02,-1.054062718773959739e+00,-6.039334512783290165e+01
6.149897911694665709e+02,5.081831369224240613e-02,2.373156670713150174e-02,-1.157797806875343412e+02,-1.168413627915882813e+02,-1.061582104053936604e+00,-6.082417416890837103e+01
6.199897081708443238e+02,5.012558848767190850e-02,2.352889253155186419e-02,-1.176619844888544293e+02,-1.187487755524734467e+02,-1.086791063619009234e+00,-6.226854115790297328e+01
6.249896251722220768e+02,4.910530377060299406e-02,2.330390218329128973e-02,-1.196084349193476015e+02,-1.206798599772054388e+02,-1.071425057857833929e+00,-6.138813387981392111e+01
6.299895421735999435e+02,5.051870218062845530e-02,2.326749462189865378e-02,-1.215592090214312293e+02,-1.226247624207570510e+02,-1.065553399325823714e+00,-6.105171262718775438e+01
6.349894591749776964e+02,5.051759018217899522e-02,2.312283384227325003e-02,-1.234846217578382550e+02,-1.245784455851550234e+02,-1.093823827316771746e+00,-6.267148883609758059e+01
6.399893761763554494e+02,4.909620156145316772e-02,2.287193325068765520e-02,-1.254674499143795998e+02,-1.265548494005622757e+02,-1.087399486182681230e+00,-6.230340120296190776e+01
6.449892931777332024e+02,5.021325514042618982e-02,2.281740514895885460e-02,-1.274758729023753432e+02,-1.285485025446328962e+02,-1.072629642257566296e+00,-6.145715148198588906e+01
6.499892101791109553e+02,5.073181099202407618e-02,2.271697701997628729e-02,-1.294495821243125704e+02,-1.305493039966033564e+02,-1.099721872290803759e+00,-6.300942192048796642e+01
6.549891271804888220e+02,4.917591450259073405e-02,2.246004597581531190e-02,-1.314706848657818625e+02,-1.325712835933403255e+02,-1.100598727558466550e+00,-6.305966202656885855e+01
6.599890441818665749e+02,5.000652217338598382e-02,2.238852372171792199e-02,-1.335316925036832458e+02,-1.346129089473067495e+02,-1.081216443623494561e+00,-6.194913895977074958e+01
6.649889611832443279e+02,5.082234463016466891e-02,2.231492842011053787e-02,-1.355546594135140026e+02,-1.366609965077120705e+02,-1.106337094198080129e+00,-6.338844621631739074e+01
6.699888781846220809e+02,4.923626530012761848e-02,2.205972679671782191e-02,-1.376179760139059454e+02,-1.387291752912925062e+02,-1.111199277386587303e+00,-6.366702879223831246e+01
