# Time,Input,Output
0.0,0.0,0.0
4.84e-06,0.00030484210107472074,3.0484210107472077e-06
9.68e-06,0.0006111560474039579,9.129497274679315e-06
1.452e-05,0.0009189418096263387,1.822762039819591e-05
1.936e-05,0.0012281993575439106,3.0327337769653057e-05
2.4200000000000002e-05,0.0015389286601121407,4.541335099307793e-05
2.904e-05,0.001851129685429869,6.347051433744584e-05
3.388e-05,0.0021648024007292184,8.448383320136357e-05
3.872e-05,0.0024799467723654466,0.0001084384625930044
4.356e-05,0.0027965627658067625,0.00013531970562514199
4.8400000000000004e-05,0.0031146503456240876,0.00016511301202513145
5.3240000000000005e-05,0.0034342094754807677,0.0001978039766596878
5.808e-05,0.0037552401181222485,0.0002333783380743134
6.292e-05,0.004077742235365692,0.0002718219770472272
6.776e-05,0.004401715788089547,0.00031312091515765036
7.26e-05,0.0047271607362230775,0.0003572613133683046
7.744e-05,0.005054077038735841,0.00040422947062197995
8.228e-05,0.005382464653627115,0.00045401182245203127
8.712e-05,0.00571232353791529,0.0005065949396066638
9.196000000000001e-05,0.0060436536476271814,0.000561965526686869
9.680000000000001e-05,0.0063764549377873505,0.0006201104207978739
0.00010164000000000001,0.006710727362407317,0.0006810165902139683
0.00010648000000000001,0.007046470874474761,0.0007446711330565762
0.00011132000000000001,0.0073836854259426744,0.0008110612759854372
0.00011616,0.007722370967718448,0.0008801743729027673
0.000121,0.008062527449652935,0.0009519979036702689
0.00012584,0.00840415482052943,0.0010265194728388606
0.00013068000000000002,0.008747253028052656,0.0011037268083909986
0.00013552,0.009091822018837646,0.001183607760495465
0.00014036000000000002,0.009437861738398622,0.0012661503002744964
0.0001452,0.00978537213113779,0.0013513425185831295
0.00015004000000000002,0.010134353140334122,0.0014391726248006395
0.00015488,0.010484804708132065,0.0015296289456339536
0.00015972,0.010836726775530223,0.0016226999239329163
0.00016456,0.011190119282369956,0.0017183741175172866
0.0001694,0.01154498216732398,0.0018166401980153535
0.00017424,0.011901315367884897,0.0019174869497140489
0.00017908,0.012259118820353652,0.002020903268420445
0.00018392000000000001,0.012618392459827989,0.0021268781603345204
0.00018876,0.012979136220190833,0.002235400740933084
0.00019360000000000002,0.013341350034098632,0.002346460233864739
0.00019844,0.013705033832969627,0.0024600459698557882
0.00020328000000000002,0.014070187546972132,0.002576147385626952
0.00020812,0.014436811105012706,0.0026947540228208096
0.00021296000000000002,0.014804904434724321,0.002815855526939845
0.0002178,0.01517446746245444,0.0029394416462949907
0.00022264000000000002,0.015545500113253103,0.003065502230964572
0.00022748,0.01591800231086091,0.0031940272317635358
0.00023232,0.016291973977697004,0.0033250066992228707
0.00023716,0.016667415034846967,0.0034584307825791115
0.000242,0.0170443254020507,0.0035942897287738274
0.00024684,0.017422704997690233,0.0037325738814629915
0.00025168,0.017802553738777507,0.0038732736800361363
0.00025652,0.01818387154094209,0.004016379658645196
0.00026136000000000003,0.018566658318418878,0.004161882445242932
0.0002662,0.018950913984035676,0.00430977276063086
0.00027104,0.019336638449200846,0.004460041417516561
0.00027588,0.019723831623890797,0.004612679319580303
0.00028072000000000004,0.020112493416637504,0.004767677460550875
0.00028556,0.020502623734515925,0.0049250269232905255
0.0002904,0.02089422248313142,0.005084718878888935
0.00029524,0.021287289566607092,0.005246744585766116
0.00030008000000000004,0.02168182488757108,0.005411095388784166
