mass_A
t	x	y	v_{y}	a_{y}
0.95	0.0015895193196459045	0.27691572031269307	-1.3077650046677007	-5.569008391123734
0.9666666666666666	0.001311862206128389	0.25414783700425325	-1.316094718073218	1.4279508695186838
0.9833333333333335	0.0018671764331634755	0.23304589637691875	-1.241127297423488	2.141926304278288
1.0	-7.642336145941009E-5	0.21277692709013685	-1.2411272974235004	1.2851557825671767
1.0166666666666666	7.565479790932472E-4	0.19167498646280234	-1.2161381572069092	0.8567705217111139
1.0333333333333332	7.565479790932472E-4	0.17223898851657327	-1.1911490169903227	-2.4275164781823317
1.05	0.0010342050926108182	0.15197001922979136	-1.299435291262179	-0.8567705217111111
1.0666666666666667	-9.093947020121229E-4	0.12892447880783398	-1.2577867242345484	1.5707459564707
1.0833333333333333	2.0123375205816085E-4	0.11004379508863993	-1.1911490169903314	6.9969592606424404
1.1	-3.5408047497698103E-4	0.08921951157482289	-1.0828627427184752	3.4270820868454646
1.1166666666666667	7.565479790932472E-4	0.07394837033135726	-1.0078953220687388	-0.7139754347595993
1.1333333333333333	-3.5408047497698103E-4	0.055623000839198244	-1.1495004499627002	-5.711803478075774
1.15	-9.093947020121229E-4	0.035631688665934025	-1.1994787303958487	1.4279508695191987
1.1666666666666667	-0.0011870518155296383	0.015640376492669805	-1.1078518829350537	27.55945178171421
1.1833333333333333	-0.0031306516101525794	-0.001296707431901245	-0.3498479630321231	78.53729782353807
1.2	-0.002297680269599922	0.00397877772493227	1.5160078398058754	81.39319956257596
1.2166666666666666	-0.0014647089290472093	0.049236887228294446	2.6238597227409275	23.27559917315814
1.2333333333333334	-0.002297680269599922	0.09144076848296345	2.149066058625907	-13.993918521284881
1.25	-0.0014647089290472093	0.12087242251582486	2.0241203575430124	-12.423172564814172
1.2666666666666666	7.565479790932472E-4	0.1589114470677303	1.9158340832711638	-3.712672260748998
1.2833333333333332	4.788908655757318E-4	0.1847335586248634	1.7325803883495605	-13.422738173477304
1.3	4.788908655757318E-4	0.21666412667938262	1.6159644006721954	-8.567705217113152
1.3166666666666667	2.0123375205816085E-4	0.23859903864726995	1.3327541448842921	-12.28037747786215
1.3333333333333333	4.788908655757318E-4	0.2610892648421922	1.2661164376400744	-5.711803478075774
1.3499999999999999	-3.5408047497698103E-4	0.28080291990193895	1.1245113097461144	-11.280811869199017
1.3666666666666667	4.788908655757318E-4	0.2985729751670627	0.9079387612024107	-9.281680651872751
1.3833333333333333	-0.0011870518155296383	0.31106754527535285	0.7746633467139901	-6.996959260642394
1.4	-7.642336145941009E-5	0.3243950867241957	0.7163553528753023	-6.854164173690419
1.4166666666666667	7.565479790932472E-4	0.33494605703786295	0.5331016579537116	-8.282115043209618
1.4333333333333333	0.001311862206128389	0.34216514198931947	0.4248153836818669	-1.8563361303747543
1.45	0.0010342050926108182	0.3491065698272585	0.47479366411503215	8.996090477968707
1.4666666666666666	0.0015895193196459045	0.35799159745982034	0.7163553528752938	11.423606956151039
1.4833333333333334	0.0024224906601986174	0.3729850815897685	0.899609047796893	4.855032956364153
1.5	0.0027001477737161883	0.3879785657197168	0.8579604807692599	-3.85546734770102
1.5166666666666666	0.004366090454821503	0.4015837642820772	0.7663336333084638	-1.9991312173267761
1.5333333333333332	0.0040884333413039875	0.4135230201633322	0.774663346713985	1.2851557825669304
1.55	0.0040884333413039875	0.4274058758392101	0.8329713405526773	3.1414919129416554
1.5666666666666664	0.004921404681856645	0.4412887315150881	0.8662901941747845	3.7126722607489735
1.5833333333333335	0.005476718908891787	0.45628221564503635	0.9579170416355691	-0.9995656086631397
1.6	0.005476718908891787	0.4732192995696074	0.8662901941747918	-4.283852608556773
1.6166666666666665	0.00686500447647953	0.4851585554508625	0.7580039199029327	-5.283418217219999
1.6333333333333335	0.007975632930549814	0.49848609689970524	0.7330147796863502	3.712672260749023
1.65	0.006309690249444444	0.5095923814404076	0.832971340552687	0.8567705217113661
1.6666666666666665	0.009363918498137613	0.5262518082514612	0.8413010539582076	-3.569877173797255
1.6833333333333331	0.009086261384620042	0.5376357499056812	0.6497176456310851	-6.282983825883013
1.7	0.009641575611655184	0.5479090631058308	0.6413879322255462	1.5707459564707
1.716666666666667	0.009641575611655184	0.5590153476465332	0.7080256394697719	4.997828043316397
1.7333333333333334	0.012418146746830727	0.5715099177548233	0.8079822003361085	-0.42838526085555556
1.75	0.012695803860348298	0.5859480876577365	0.7246850662808374	-7.568139608450426
1.7666666666666666	0.012695803860348298	0.5956660866308511	0.5164422311426621	-8.853295391017197
1.783333333333333	0.014361746541453668	0.603162828695825	0.43314509708739013	0.8567705217113718
1.8	0.012973460973865869	0.6101042565337641	0.5331016579537158	1.427950869518934
1.8166666666666664	0.015194717882006326	0.6209328839609489	0.5331016579537158	-3.1414919129416345
1.8333333333333335	0.014361746541453668	0.627874311798888	0.3831668166542268	-4.283852608556605
1.85	0.014361746541453668	0.6337051111827566	0.3914965300597607	-0.42838526085554984
1.8666666666666665	0.01602768922255904	0.6409241961342131	0.3914965300597597	-1.570745956470721
1.8833333333333335	0.017138317676629267	0.646754995518082	0.32485882281554684	-3.569877173797255
1.9	0.016583003449594125	0.6517528235613981	0.2748805423823856	-0.42838526085581063
1.9166666666666665	0.016860660563111696	0.6559176802641614	0.29986968259896635	0.28559017390379066
1.9333333333333331	0.017415974790146782	0.6617484796480302	0.3081993960044905	-2.713106652085829
1.95	0.018526603244217066	0.6661909934643111	0.19991312173264025	-6.5685739997868415
1.966666666666667	0.018526603244217066	0.6684122503724517	0.08329713405526504	-3.7126722607489735
1.9833333333333334	0.016583003449594125	0.6689675645994866	0.06663770724420952	-1.4279508695186884
2.0	0.017971289017181924	0.670633507280592	0.058307993838691445	-0.14279508695176876
2.0166666666666666	0.017693631903664353	0.6709111643941097	0.041648567027634927	-1.2851557825671853
2.033333333333333	0.018526603244217066	0.6720217928481799	0.03331885362210454	-5.426213304171767
2.05	0.018526603244217066	0.6720217928481799	-0.13327541448843092	-3.998262434652761
2.0666666666666664	0.01880426035773458	0.6675792790318988	-0.14993484129948545	-0.8567705217113605
2.0833333333333335	0.019637231698287294	0.6670239648048637	-0.09995656086631653	-0.28559017390353175
2.1	0.019637231698287294	0.6642473936696882	-0.1915834083271096	-2.7131066520858473
2.1166666666666667	0.019914888811804865	0.66063785119396	-0.19158340832711385	-2.713106652086138
2.1333333333333333	0.018526603244217066	0.6578612800587844	-0.2582211155713357	-2.427516478182093
2.15	0.017971289017181924	0.6520304806749155	-0.3081993960044967	-0.9995656086631397
2.1666666666666665	0.018526603244217066	0.6475879668586346	-0.26655082897685756	1.427950869518934
2.183333333333333	0.018248946130699495	0.6431454530423537	-0.266550828976854	-5.140623130267907
2.2	0.019081917471252152	0.6387029392260728	-0.41648567027633515	-5.426213304171695
2.216666666666667	0.018526603244217066	0.6292625973664757	-0.49978280433161065	-2.2847213912300397
2.2333333333333334	0.018248946130699495	0.6220435124150192	-0.4498045238984453	1.1423606956151626
2.25	0.016860660563111696	0.6142691132365277	-0.47479366411502794	1.8563361303742565
2.2666666666666666	0.014084089427936097	0.6062170569445183	-0.3998262434652885	0.5711803478075813
2.283333333333333	0.013806432314418526	0.6009415717876847	-0.4164856702763407	-3.9982624346528137
2.3	0.014361746541453668	0.5923342012686403	-0.5664205115758282	-7.996524869305776
2.3166666666666664	0.012695803860348298	0.5820608880684905	-0.6747067858476632	-3.2842869998934208
2.3333333333333335	0.010752204065725413	0.569843975073718	-0.6913662126587152	1.5707459564709552
2.35	0.010752204065725413	0.5590153476465332	-0.6080690786034546	0.7139754347595946
2.3666666666666667	0.010474546952207786	0.5495750057869362	-0.6497176456310895	-1.4279508695189531
2.3833333333333333	0.0099192327251727	0.5373580927921636	-0.6913662126587244	-2.427516478182093
2.4	0.010474546952207786	0.5265294653649788	-0.6996959260642506	-0.5711803478075813
2.4166666666666665	0.01019688983869027	0.5140348952566887	-0.7330147796863594	-3.1414919129416554
2.433333333333333	0.009363918498137613	0.5020956393754336	-0.7829930601195142	-2.2847213912302946
2.45	0.0085309471575849	0.487935126586038	-0.8329713405526703	-1.1423606956148924
2.466666666666667	0.006309690249444444	0.47432992802367757	-0.8079822003360988	5.854598565027503
2.4833333333333334	0.007420318703514672	0.46100238657483483	-0.6580473590366156	5.283418217219744
2.5	0.004643747568339074	0.45239501605579047	-0.5830799383868762	-2.2847213912303252
2.5166666666666666	0.0029778048872337037	0.44156638862860564	-0.758003919902942	-6.711369086738697
2.533333333333333	0.0038107762277864166	0.4271282187256925	-0.8329713405526814	-2.8559017390376513
2.55	0.0035331191142688456	0.41380067727684966	-0.8246416271471468	3.2842869998934208
2.5666666666666664	0.001311862206128389	0.3996401644874543	-0.7496742064974017	4.283852608556548
2.5833333333333335	4.788908655757318E-4	0.3888115370602694	-0.6497176456310894	-0.28559017390404184
2.6	0.0018671764331634755	0.37798290963308456	-0.7580039199029377	0.9995656086631264
2.6166666666666667	-3.5408047497698103E-4	0.36354473973017154	-0.674706785847668	-0.713975434759604
2.6333333333333333	-9.093947020121229E-4	0.3554926834381623	-0.6830364992531941	1.427950869518698
2.65	7.565479790932472E-4	0.3407768564217317	-0.7330147796863594	1.7135410434227436
2.6666666666666665	-9.093947020121229E-4	0.33105885744861707	-0.5580907981703019	3.569877173797463
2.683333333333333	-0.002020023156082351	0.32217382981605514	-0.6163987920089683	-4.855032956364121
2.7	-9.093947020121229E-4	0.3105122310483178	-0.7413444930918757	-2.4275164781823158
2.716666666666667	-0.0034083087236701504	0.29746234671299243	-0.7080256394697809	-8.996090477969158
2.7333333333333334	-0.004241280064222808	0.2869113763993252	-0.966246755041108	-7.9965248693056274
2.75	-0.0014647089290472093	0.26525412154495553	-1.1078518829350694	-6.9969592606424875
2.7666666666666666	-0.0034083087236701504	0.2499829803014898	-1.0745330293129562	-5.283418217219744
2.783333333333333	-0.003963622950705292	0.22943635390119033	-1.3410838582898184	-13.279943086525371
2.8	-0.004241280064222808	0.20528018502516276	-1.5160078398058754	-1.9991312173262528
2.8166666666666664	-0.005074251404775465	0.17890275924099464	-1.432710705750595	-1.4279508695191891
2.8333333333333335	-0.005629565631810607	0.15752316150014245	-1.4826889861837513	-8.567705217113096
2.85	-0.004796594291257894	0.129479793034869	-1.7825586687827288	-17.13541043422619
2.8666666666666667	-0.006184879858845749	0.09810453920738493	-2.0324500709485385	15.993049738611255
2.8833333333333333	-0.006462536972363264	0.061731457336584694	-1.391062138722975	48.69312465059388
2.9	-0.004518937177740379	0.05173580124995247	-0.216572548543705	41.41057521604785
2.9166666666666665	-0.007850822539951063	0.05451237238512796	0.008329713405526134	2.4275164781823477
2.933333333333333	-0.0036859658371877213	0.052013458363470044	-0.22490226194922264	-14.707893956044384
2.9499999999999997	-0.007850822539951063	0.04701563032015388	-0.4581342373039653	-7.2825494345464366
2.966666666666667	-0.0036859658371877213	0.03674231712000431	-0.5164422311426474	6.5685739997868415
2.9833333333333334	-0.005351908518293036	0.029800889282065368	-0.2165725485436965	39.411443998720536
3.0	-0.005907222745328178	0.029523232168547686	0.7330147796863594	45.40883765070041
3.0166666666666666	-0.004241280064222808	0.05423471527161061	1.482688986183771	28.844607564281578
3.033333333333333	-0.0028529944966350085	0.07894619837467332	1.574315833644567	-2.9986968259899287
3.05	-0.0028529944966350085	0.10671190972642919	1.4410404191561401	-8.710500304065116
3.0666666666666664	-0.002297680269599922	0.1269808790132111	1.207808443801367	-12.994352912621663
3.0833333333333335	-0.0017423660425647802	0.1469721911864752	1.05787360250189	-12.708762738718132
3.1	-0.0028529944966350085	0.16224333242994105	0.7663336333084724	-11.994787303958537
3.1166666666666667	-0.002297680269599922	0.17251664563009073	0.6330582188200372	-8.56770521711321
3.1333333333333333	-0.002297680269599922	0.18334527305727555	0.524771944548189	-5.854598565027326
3.15	-0.002020023156082351	0.19000904378169703	0.3998262434652885	-10.566836434439997
3.1666666666666665	-3.5408047497698103E-4	0.1966728145061185	0.2165725485436965	-2.2847213912303252
3.183333333333333	-0.0031306516101525794	0.19722812873315354	0.24156168876027492	4.141057521604527
3.1999999999999997	-9.093947020121229E-4	0.20472487079812762	0.44147481049291326	5.2834182172196735
3.216666666666667	7.565479790932472E-4	0.21194395574958413	0.3914965300597571	6.711369086738863
3.2333333333333334	2.0123375205816085E-4	0.2177747551334529	0.6163987920089851	12.56596765176611
3.25	-3.5408047497698103E-4	0.2324905821498835	0.8912793343913729	3.56987717379751
3.2666666666666666	-9.093947020121229E-4	0.24748406627983177	0.7246850662808333	-10.995221695295555
3.283333333333333	0.0029778048872337037	0.2566467510259113	0.4831233775205583	-4.855032956364186
3.3	-9.093947020121229E-4	0.2635881788638502	0.5497610847647675	0.28559017390353175
3.3166666666666664	0.0010342050926108182	0.2749721205180701	0.5580907981702862	3.569877173797463
3.3333333333333335	2.0123375205816085E-4	0.2821912054695267	0.5914096517923987	-0.9995656086631264
3.35	4.788908655757318E-4	0.29468577557781694	0.6080690786034588	-2.141926304278274
3.3666666666666667	0.0010342050926108182	0.3024601747563085	0.4581342373039714	-5.283418217219744
3.3833333333333333	4.788908655757318E-4	0.30995691682128257	0.44980452389845377	1.7135410434227436
3.4	-0.0011870518155296383	0.31745365888625676	0.5081125177371367	1.570745956470721
3.4166666666666665	-7.642336145941009E-5	0.32689400074585373	0.524771944548189	0.9995656086631397
3.433333333333333	2.0123375205816085E-4	0.33494605703786295	0.5164422311426629	-2.855901739037868
3.4499999999999997	0.0024224906601986174	0.34410874178394246	0.4581342373039653	-5.569008391123715
3.466666666666667	0.0024224906601986174	0.3502171982813287	0.3081993960044884	-4.7122378694121
3.4833333333333334	4.788908655757318E-4	0.35438205498409214	0.2915399691934402	0.7139754347595946
3.5	-3.5408047497698103E-4	0.35993519725444334	0.3498479630321231	1.7135410434227436
3.5166666666666666	-7.642336145941009E-5	0.36604365375182957	0.3498479630321231	-1.1423606956151626
3.533333333333333	-0.002020023156082351	0.3715967960221809	0.30819939600449253	-0.9995656086631397
3.55	-0.0014647089290472093	0.37631696695197925	0.308199396004484	-0.4283852608555584
3.5666666666666664	-3.5408047497698103E-4	0.38187010922233044	0.30819939600449253	-2.141926304278274
3.583333333333333	-6.31737588494552E-4	0.38659028015212893	0.23323197535474566	-8.282115043209673
3.6	-0.0014647089290472093	0.3896445084008221	0.04164856702763917	-6.711369086738952
3.6166666666666663	-0.0025753373831174375	0.3879785657197168	-0.03331885362210498	-0.5711803478075737
3.633333333333333	-0.0031306516101525794	0.3885338799467518	0.05830799383868217	1.2851557825671682
3.65	-0.005074251404775465	0.38992216551433967	0.016659426811060328	-4.855032956363992
3.666666666666667	-0.005629565631810607	0.38908919417378707	-0.11661598767737127	0.856770521711094
3.683333333333334	-0.011182707902161804	0.3860349659250939	0.008329713405526134	1.5707459564707
3.7	-0.009794422334574004	0.38936685128730464	0.024989140216578738	-4.141057521604638
3.716666666666667	-0.012848650583267174	0.3868679372656465	-0.19991312173264691	-6.282983825882968
3.733333333333333	-0.01340396481030226	0.38270308056288316	-0.18325369492158347	0.28559017390404184
3.75	-0.013959279037337402	0.38075948076826027	-0.15826455470500933	0.9995656086631397
3.766666666666667	-0.014236936150854973	0.37742759540604953	-0.17492398151606584	-2.998696825989889
3.783333333333333	-0.01479225037789006	0.3749286813843914	-0.23323197535476037	-3.141491912941484
3.8	-0.016735850172513	0.36965319622755777	-0.3081993960044881	-2.7131066520859197
3.816666666666666	-0.01645819305899543	0.3646553681842418	-0.308199396004484	-0.7139754347595946
3.833333333333333	-0.01506990749140763	0.3593798830274082	-0.33318853622106204	-0.8567705217116269
3.85	-0.014514593264372544	0.35354908364353943	-0.34151824962659705	0.14279508695202092
3.8666666666666663	-0.01479225037789006	0.34799594137318823	-0.32485882281554906	1.2851557825671682
3.883333333333333	-0.01506990749140763	0.3427204562163546	-0.29986968259896235	3.1414919129414
3.9	-0.01618053594547786	0.338000285286556	-0.22490226194921664	0.14279508695201715
3.916666666666667	-0.015902878831960288	0.3352237141513805	-0.26655082897684623	-3.712672260748924
3.933333333333334	-0.015347564604925201	0.3291152576539942	-0.3831668166542362	-3.9982624346530153
3.95	-0.015347564604925201	0.3224514869295727	-0.39149653005976753	-1.570745956470742
3.966666666666667	-0.01784647862658323	0.3160653733186689	-0.42481538368187255	-1.570745956470742
3.983333333333333	-0.01479225037789006	0.30829097414017714	-0.4581342373039714	-3.2842869998934647
4.0	-0.01784647862658323	0.30079423207520317	-0.5164422311426474	2.8559017390379062
4.016666666666667	-0.01618053594547786	0.29107623310208863	-0.4081559568708146	0.7139754347595946
4.033333333333333	-0.01784647862658323	0.28718903351284264	-0.4081559568708146	-0.14279508695202284
4.05	-0.01645819305899543	0.2774710345397282	-0.4997828043316021	-3.4270820868449774
4.066666666666666	-0.017013507286030516	0.27052960670178916	-0.46646395070949753	0.0
4.083333333333333	-0.018957107080653457	0.2619222361827449	-0.524771944548189	-4.712237869412163
4.1	-0.018957107080653457	0.25303720855018297	-0.6080690786034588	-1.570745956470721
4.116666666666666	-0.01784647862658323	0.241653266895963	-0.6080690786034588	3.2842869998933772
4.133333333333333	-0.01784647862658323	0.23276823926340107	-0.4747936641150195	3.2842869998933772
4.15	-0.01618053594547786	0.22582681142546213	-0.4831233775205454	0.0
4.166666666666667	-0.01618053594547786	0.21666412667938262	-0.5081125177371367	-3.5698771737974155
4.183333333333334	-0.015625221718442717	0.20888972750089108	-0.5664205115758196	-1.9991312173262794
4.2	-0.01645819305899543	0.19778344296018857	-0.6163987920089851	3.998262434653068
4.216666666666667	-0.015347564604925201	0.1883431011005916	-0.4248153836818669	7.5681396084500685
4.233333333333333	-0.01479225037789006	0.18362293017079312	-0.32485882281554473	-1.570745956470721
4.25	-0.01479225037789006	0.1775144736734069	-0.4914530909260844	-8.424910130161186
4.266666666666667	-0.01312630769678469	0.1672411604732571	-0.6330582188200372	-9.995656086632417
4.283333333333333	-0.01506990749140763	0.1564125330460724	-0.7913227735250509	-4.997828043316209
4.3	-0.015347564604925201	0.14086373468908897	-0.8496307673637338	-4.283852608556605
4.316666666666666	-0.015347564604925201	0.12809150746728137	-0.8746199075803122	-2.7131066520858833
4.333333333333333	-0.01506990749140763	0.11170973776974524	-0.9829061818521688	0.5711803478075813
4.35	-0.015625221718442717	0.09532796807220933	-0.8579604807692599	10.13845117358393
4.366666666666666	-0.014236936150854973	0.08311105507743666	-0.6247285054145111	9.281680651872566
4.383333333333333	-0.01340396481030226	0.07450368455839229	-0.5331016579537009	3.712672260748924
4.4	-0.01479225037789006	0.0653409998123129	-0.524771944548175	-0.7139754347595851
4.416666666666667	-0.013681621923819831	0.0570112864067861	-0.5414313713592412	-6.140188738931208
4.433333333333334	-0.012015679242714461	0.04729328743367156	-0.7246850662808333	-8.424910130161186
4.45	-0.011460365015679375	0.032855117530758315	-0.8579604807692599	0.713975434759604
4.466666666666667	-0.010905050788644233	0.018694604741362975	-0.6996959260642462	15.136279216900137
4.483333333333333	-0.008961450994021347	0.009531919995283467	-0.34151824962659705	40.12541943348067
4.5	-0.012848650583267174	0.007310663087143121	0.5747502249813543	36.98392752053923
4.516666666666667	-0.006184879858845749	0.028690260827995084	1.0911924561240087	18.4205662167936
4.533333333333333	-0.005351908518293036	0.04368374495794325	1.0162250354742735	0.8567705217116269
4.55	-0.0025753373831174375	0.0625644286771373	1.1744895901792785	-0.9995656086631397
4.566666666666666	-0.005629565631810607	0.0828333979639192	1.0078953220687388	-11.851992217006673
4.583333333333333	-0.005629565631810607	0.09616093941276194	0.7246850662808333	-14.422303782141045
4.6	-0.005074251404775465	0.10698956683994687	0.5497610847647675	-12.565967651766277
4.616666666666666	-0.006740194085880835	0.11448630890492084	0.308199396004484	-9.281680651872566
4.633333333333333	-0.007573165426433548	0.11726288004009644	0.2082428351381648	-10.13845117358366
4.65	-0.005907222745328178	0.12142773674285989	0.03331885362210365	-11.138016782247282
4.666666666666667	-0.0025753373831174375	0.11837350849416672	-0.22490226194922264	-3.855467347700943
4.683333333333334	-0.004518937177740379	0.11393099467788581	-0.09995656086632213	9.995656086631906
4.7	-0.002297680269599922	0.11504162313195598	0.14993484129947893	12.280377477862231
4.716666666666667	-0.005074251404775465	0.11892882272120175	0.29986968259896635	8.853295391017255
4.733333333333333	-0.004518937177740379	0.1250372792185881	0.44147481049291915	16.992615347274906
4.75	-0.0028529944966350085	0.13364464973763246	0.8329713405526814	9.995656086632417
4.766666666666667	0.0015895193196459045	0.15280299057034408	0.8912793343913729	-12.994352912621835
4.783333333333333	2.0123375205816085E-4	0.16335396088401133	0.32485882281554473	-24.703550042676998
4.8	2.0123375205816085E-4	0.1636316179975289	0.01665942681105227	-5.1406231302682315
4.816666666666666	0.0018671764331634755	0.16390927511104647	0.17492398151605734	8.996090477968767
4.833333333333333	0.0038107762277864166	0.16946241738139756	0.3581776764376493	6.4257789128349065
4.85	0.0018671764331634755	0.17584853099230147	0.37483710324870156	-0.713975434759094
4.866666666666666	-6.31737588494552E-4	0.1819569874896877	0.3331885362210709	-2.2847213912302644
4.883333333333333	0.0035331191142688456	0.18695481553300386	0.29153996919343245	-4.141057521604472
4.9	0.004366090454821503	0.19167498646280234	0.2082428351381648	-2.1419263042782455
4.916666666666667	0.0040884333413039875	0.1938962433709428	0.1915834083271181	-3.569877173796905
4.933333333333334	0.004643747568339074	0.19806110007370625	0.13327541448843516	0.8567705217111168
4.95	0.0038107762277864166	0.19833875718722382	0.15826455470501355	4.712237869412163
4.966666666666667	0.0038107762277864166	0.20333658523053988	0.34151824962659705	2.9986968259899287
4.983333333333333	0.00825329004406733	0.20972269884144368	0.26655082897686183	-7.425344521498046
5.0	0.015472374995523897	0.21222161286310182	0.06663770724421758	-9.13888556492079
5.016666666666667	0.012973460973865869	0.21194395574958413	-0.04164856702763917	-7.8537297823541135
5.033333333333333	0.0099192327251727	0.21083332729551396	-0.17492398151606584	2.7131066520858833
5.05	0.009363918498137613	0.20611315636571537	-0.01665942681105227	3.141491912941442
5.066666666666666	0.009363918498137613	0.21027801306847893	0.04997828043316531	0.0
5.083333333333333	0.009363918498137613	0.2077790990468208	-0.11661598767738289	-3.998262434653068
5.1	0.009363918498137613	0.20639081347923294	-0.04997828043316531	2.8559017390379062
5.116666666666666	0.009363918498137613	0.20611315636571537	-0.01665942681105227	1.4279508695191703
5.133333333333333	0.009363918498137613	0.2058354992521979	-0.008329713405525912	-0.9995656086631132
5.15	0.009363918498137613	0.2058354992521979	-0.04164856702763806	-2.4275164781822833
5.166666666666667	0.008808604271102471	0.20444721368461005	-0.09995656086632213	-1.1423606956151322
5.183333333333334	0.0085309471575849	0.20250361388998717	-0.08329713405526135	-2.2847213912303252
