# Zeit,Kanal A,Kanal B,(A-B)/1000 (s),(V),(V),(mA)
0.07600061,5.71327500,0.60962100,5.10365400
0.07666728,5.71327500,0.60962100,5.10365400
0.07733395,5.71327500,0.60962100,5.10365400
0.07800063,5.81908200,0.60962100,5.20946100
0.07866730,5.71327500,0.59910180,5.11417300
0.07933397,5.71327500,0.60962100,5.10365400
0.08000064,5.81908200,0.60962100,5.20946100
0.08066731,5.71327500,0.59910180,5.11417300
0.08133399,5.81908200,0.60962100,5.20946100
0.08200066,5.81908200,0.59910180,5.21998000
0.08266733,5.71327500,0.60962100,5.10365400
0.08333400,5.81908200,0.60962100,5.20946100
0.08400067,5.81908200,0.60962100,5.20946100
0.08466735,5.81908200,0.60962100,5.20946100
0.08533402,5.71327500,0.60962100,5.10365400
0.08600069,5.71327500,0.59910180,5.11417300
0.08666736,5.81908200,0.60962100,5.20946100
0.08733403,5.71327500,0.59910180,5.11417300
0.08800071,5.71327500,0.60962100,5.10365400
0.08866738,5.81908200,0.59910180,5.21998000
0.08933405,5.81908200,0.60962100,5.20946100
0.09000072,5.81908200,0.60962100,5.20946100
0.09066739,5.81908200,0.60962100,5.20946100
0.09133407,5.81908200,0.60962100,5.20946100
0.09200074,5.71327500,0.60962100,5.10365400
0.09266741,5.81908200,0.60962100,5.20946100
0.09333408,5.71327500,0.60962100,5.10365400
0.09400075,5.71327500,0.59910180,5.11417300
0.09466743,5.81908200,0.60962100,5.20946100
0.09533410,5.71327500,0.60962100,5.10365400
0.09600077,5.71327500,0.59910180,5.11417300
0.09666744,5.81908200,0.59910180,5.21998000
0.09733411,5.71327500,0.60962100,5.10365400
0.09800079,5.71327500,0.60962100,5.10365400
0.09866746,5.81908200,0.60962100,5.20946100
0.09933413,5.71327500,0.60962100,5.10365400
0.10000080,5.71327500,0.60962100,5.10365400
0.10066747,5.71327500,0.60962100,5.10365400
0.10133415,5.81908200,0.60962100,5.20946100
0.10200082,5.81908200,0.60962100,5.20946100
0.10266749,5.81908200,0.60962100,5.20946100
0.10333416,5.71327500,0.60962100,5.10365400
0.10400083,5.81908200,0.60962100,5.20946100
0.10466751,5.71327500,0.59910180,5.11417300
0.10533418,5.81908200,0.59910180,5.21998000
0.10600085,5.81908200,0.60962100,5.20946100
0.10666752,5.81908200,0.60962100,5.20946100
0.10733419,5.71327500,0.60962100,5.10365400
0.10800087,5.71327500,0.59910180,5.11417300
0.10866754,5.71327500,0.59910180,5.11417300
0.10933421,5.81908200,0.59910180,5.21998000
0.11000088,5.71327500,0.60962100,5.10365400
0.11066755,5.81908200,0.60962100,5.20946100
0.11133423,5.71327500,0.60962100,5.10365400
0.11200090,5.81908200,0.60962100,5.20946100
0.11266757,5.81908200,0.60962100,5.20946100
0.11333424,5.81908200,0.60962100,5.20946100
0.11400091,5.81908200,0.60962100,5.20946100
0.11466759,5.71327500,0.59910180,5.11417300
0.11533426,5.81908200,0.59910180,5.21998000
0.11600093,5.71327500,0.59910180,5.11417300
0.11666760,5.81908200,0.60962100,5.20946100
0.11733427,5.71327500,0.59910180,5.11417300
0.11800095,5.81908200,0.60962100,5.20946100
0.11866762,5.81908200,0.60962100,5.20946100
0.11933429,5.81908200,0.60962100,5.20946100
0.12000096,5.71327500,0.59910180,5.11417300
0.12066763,5.81908200,0.59910180,5.21998000
0.12133431,5.81908200,0.60962100,5.20946100
0.12200098,5.71327500,0.60962100,5.10365400
0.12266765,5.81908200,0.59910180,5.21998000
0.12333432,5.81908200,0.60962100,5.20946100
0.12400099,5.81908200,0.60962100,5.20946100
0.12466767,5.81908200,0.60962100,5.20946100
0.12533434,5.81908200,0.60962100,5.20946100
0.12600101,5.71327500,0.60962100,5.10365400
0.12666768,5.81908200,0.60962100,5.20946100
0.12733435,5.81908200,0.59910180,5.21998000
0.12800103,5.71327500,0.60962100,5.10365400
0.12866770,5.71327500,0.59910180,5.11417300
0.12933437,5.81908200,0.60962100,5.20946100
0.13000104,5.81908200,0.59910180,5.21998000
0.13066771,5.71327500,0.60962100,5.10365400
0.13133439,5.71327500,0.59910180,5.11417300
0.13200106,5.71327500,0.60962100,5.10365400
0.13266773,5.71327500,0.60962100,5.10365400
0.13333440,5.81908200,0.60962100,5.20946100
0.13400107,5.81908200,0.59910180,5.21998000
0.13466775,5.81908200,0.59910180,5.21998000
0.13533442,5.71327500,0.60962100,5.10365400
0.13600109,5.81908200,0.59910180,5.21998000
0.13666776,5.81908200,0.59910180,5.21998000
0.13733444,5.81908200,0.60962100,5.20946100
0.13800111,5.81908200,0.60962100,5.20946100
0.13866778,5.81908200,0.60962100,5.20946100
0.13933445,5.71327500,0.60962100,5.10365400
0.14000112,5.81908200,0.59910180,5.21998000
0.14066780,5.81908200,0.60962100,5.20946100
0.14133447,5.71327500,0.60962100,5.10365400
0.14200114,5.71327500,0.59910180,5.11417300
0.14266781,5.71327500,0.59910180,5.11417300
0.14333448,5.71327500,0.60962100,5.10365400
0.14400116,5.71327500,0.60962100,5.10365400
0.14466783,5.71327500,0.59910180,5.11417300
0.14533450,5.81908200,0.60962100,5.20946100
0.14600117,5.81908200,0.60962100,5.20946100
0.14666784,5.71327500,0.60962100,5.10365400
0.14733452,5.71327500,0.60962100,5.10365400
0.14800119,5.71327500,0.60962100,5.10365400
0.14866786,5.81908200,0.60962100,5.20946100
0.14933453,5.81908200,0.60962100,5.20946100
0.15000120,5.81908200,0.59910180,5.21998000
0.15066788,5.81908200,0.60962100,5.20946100
0.15133455,5.81908200,0.60962100,5.20946100
0.15200122,5.81908200,0.59910180,5.21998000
0.15266789,5.81908200,0.60962100,5.20946100
0.15333456,5.81908200,0.60962100,5.20946100
0.15400124,5.71327500,0.62010950,5.09316500
0.15466791,5.71327500,0.59910180,5.11417300
0.15533458,5.71327500,0.60962100,5.10365400
0.15600125,5.71327500,0.62010950,5.09316500
0.15666792,5.71327500,0.60962100,5.10365400
0.15733460,5.81908200,0.60962100,5.20946100
0.15800127,5.71327500,0.59910180,5.11417300
0.15866794,5.81908200,0.60962100,5.20946100
0.15933461,5.71327500,0.59910180,5.11417300
0.16000128,5.81908200,0.60962100,5.20946100
0.16066796,5.81908200,0.60962100,5.20946100
0.16133463,5.71327500,0.59910180,5.11417300
0.16200130,5.81908200,0.59910180,5.21998000
0.16266797,5.81908200,0.60962100,5.20946100
0.16333464,5.81908200,0.60962100,5.20946100
0.16400132,5.81908200,0.60962100,5.20946100
0.16466799,5.71327500,0.59910180,5.11417300
0.16533466,5.71327500,0.60962100,5.10365400
0.16600133,5.71327500,0.60962100,5.10365400
0.16666800,5.71327500,0.60962100,5.10365400
0.16733468,5.71327500,0.60962100,5.10365400
0.16800135,5.81908200,0.60962100,5.20946100
0.16866802,5.81908200,0.59910180,5.21998000
0.16933469,5.81908200,0.59910180,5.21998000
0.17000136,5.81908200,0.60962100,5.20946100
0.17066804,5.71327500,0.60962100,5.10365400
0.17133471,5.81908200,0.60962100,5.20946100
0.17200138,5.81908200,0.60962100,5.20946100
0.17266805,5.81908200,0.59910180,5.21998000
0.17333472,5.71327500,0.60962100,5.10365400
0.17400140,5.71327500,0.60962100,5.10365400
0.17466807,5.81908200,0.59910180,5.21998000
0.17533474,5.81908200,0.59910180,5.21998000
0.17600141,5.81908200,0.59910180,5.21998000
0.17666808,5.81908200,0.59910180,5.21998000
