# Time,Input,Output
20.76,-0.577427489950751,0.08183008577939965
20.761,-0.5770191968032634,0.08183155890566507
20.762,-0.5766107594009781,0.08183302697211126
20.763,-0.5762021778460059,0.08183449066587745
20.764,-0.5757934522404938,0.08183595067330351
20.765,-0.5753845826866202,0.08183740767997438
20.766000000000002,-0.5749755692866039,0.08183886237072002
20.767,-0.5745664121426997,0.08184031542957104
20.768,-0.5741571113571939,0.08184176753973649
20.769000000000002,-0.5737476670324134,0.08184321938355943
20.77,-0.5733380792707206,0.08184467164260578
20.771,-0.5729283481745093,0.08184612499753108
20.772000000000002,-0.5725184738462141,0.08184758012814708
20.773,-0.5721084563883049,0.08184903771333296
20.774,-0.5716982959032831,0.08185049843107972
20.775000000000002,-0.5712879924936903,0.08185196295842356
20.776,-0.5708775462621039,0.08185343197149031
20.777,-0.5704669573111323,0.08185490614538438
20.778,-0.5700562257434258,0.081856386154322
20.779,-0.5696453516616645,0.08185787267143141
20.78,-0.5692343351685681,0.08185936636888602
20.781,-0.5688231763668925,0.08186086791779346
20.782,-0.5684118753594242,0.08186237798823992
20.783,-0.56800043224899,0.0818638972492236
20.784,-0.5675888471384523,0.08186542636869909
20.785,-0.5671771201307042,0.08186696601351073
20.786,-0.5667652513286789,0.08186851684939267
20.787,-0.5663532408353454,0.0818700795409466
20.788,-0.5659410887537031,0.08187165475161962
20.789,-0.5655287951867916,0.08187324314374855
20.79,-0.5651163602376856,0.08187484537840461
20.791,-0.5647037840094911,0.08187646211557098
20.792,-0.5642910666053536,0.08187809401396517
20.793,-0.5638782081284537,0.08187974173108348
20.794,-0.5634652086820033,0.08188140592317872
20.795,-0.5630520683692537,0.08188308724526028
20.796,-0.5626387872934914,0.08188478635107188
20.797,-0.5622253655580337,0.08188650389304719
20.798000000000002,-0.5618118032662376,0.08188824052233201
20.799,-0.5613981005214951,0.08188999688873988
20.8,-0.5609842574272288,0.08189177364077427
20.801000000000002,-0.5605702740869012,0.08189357142556197
20.802,-0.5601561506040094,0.08189539088885311
20.803,-0.5597418870820814,0.08189723267508775
20.804000000000002,-0.5593274836246845,0.08189909742719603
20.805,-0.5589129403354212,0.08190098578679805
20.806,-0.5584982573179241,0.0819028983940262
20.807000000000002,-0.5580834346758656,0.08190483588756958
20.808,-0.5576684725129529,0.081906798904674
20.809,-0.5572533709329235,0.08190878808111979
20.81,-0.5568381300395557,0.08191080405117734
20.811,-0.5564227499366569,0.08191284744760718
20.812,-0.5560072307280733,0.08191491890165992
20.813,-0.5555915725176866,0.08191701904305404
20.814,-0.5551757754094081,0.08191914849995374
20.815,-0.5547598395071887,0.0819213078989689
20.816,-0.5543437649150137,0.08192349786508846
20.817,-0.553927551736899,0.08192571902174706
20.818,-0.5535112000768991,0.0819279719907362
20.819,-0.5530947100391037,0.08193025739222648
20.82,-0.5526780817276321,0.08193257584478975
20.821,-0.5522613152466429,0.08193492796528812
20.822,-0.5518444107003293,0.08193731436894058
20.823,-0.5514273681929145,0.08193973566925639
20.824,-0.5510101878286604,0.08194219247805723
20.825,-0.5505928697118638,0.08194468540545508
20.826,-0.5501754139468511,0.08194721505985214
20.827,-0.5497578206379877,0.08194978204787429
20.828,-0.5493400898896736,0.08195238697439322
20.829,-0.5489222218063384,0.0819550304425043
20.830000000000002,-0.5485042164924505,0.08195771305354871
20.831,-0.548086074052513,0.08196043540702469
20.832,-0.5476677945910582,0.0819631981006319
20.833000000000002,-0.5472493782126576,0.08196600173024926
20.834,-0.5468308250219169,0.08196884688991268
