t,x,v,a,driving,energy
0.8150000000000001,0.20053632586527284,0.26177608116722145,-0.5918843886634462,0.3412969264784218,0.11469299431871965
0.8160000000000001,0.20079780607823128,0.261183190597915,-0.5940447210466269,0.3398866097455174,0.11474784737711534
0.8170000000000001,0.20105869232072426,0.26058814131185104,-0.5962023622615034,0.33847552826788463,0.11480228521162195
0.8180000000000001,0.20131898243538027,0.25999093600509104,-0.598357301849073,0.3370636852204559,0.11485630878003558
0.8190000000000001,0.2015786742675291,0.2593915773841469,-0.6005095293646534,0.3356510837798776,0.11490991904782713
0.8200000000000001,0.20183776566521225,0.2587900681659668,-0.6026590343779242,0.3342377271245026,0.11496311698812314
0.8210000000000001,0.2020962544791934,0.2581864110779207,-0.6048058064729698,0.3328236184343824,0.11501590358168631
0.8220000000000001,0.20235413856296883,0.25758060885778583,-0.6069498352483192,0.3314087608912611,0.11506827981689621
0.8230000000000001,0.20261141577277772,0.25697266425373255,-0.6090911103169888,0.32999315767856763,0.11512024668972959
0.8240000000000001,0.2028680839676127,0.25636258002430956,-0.6112296213065236,0.3285768119814086,0.11517180520374096
0.8250000000000001,0.20312414100923004,0.25575035893842946,-0.6133653578590382,0.3271597269865614,0.11522295637004289
0.8260000000000001,0.2033795847621602,0.25513600377535406,-0.6154983096312593,0.3257419058824663,0.11527370120728614
0.8270000000000001,0.20363441309371802,0.25451951732467987,-0.6176284662945652,0.32432335185922045,0.11532404074164002
0.8280000000000001,0.2038886238740131,0.25390090238632335,-0.619755817535028,0.3229040681085699,0.11537397600677221
0.8290000000000001,0.20414221497596013,0.25328016177050633,-0.6218803530534549,0.3214840578239021,0.11542350804382917
0.8300000000000001,0.20439518427528916,0.25265729829774103,-0.6240020625654287,0.32006332420023986,0.11547263790141568
0.8310000000000001,0.20464752965055588,0.25203231479881544,-0.6261209358013484,0.3186418704342332,0.1155213666355749
0.8320000000000001,0.20489924898315193,0.2514052141147785,-0.6282369625064711,0.3172196997241525,0.11556969530976818
0.833,0.20515034015731506,0.2507759990969251,-0.6303501324409516,0.3157968152698816,0.11561762499485465
0.834,0.20540080106013953,0.25014467260678125,-0.6324604353798845,0.3143732202729092,0.11566515676907092
0.835,0.20565062958158617,0.24951123751608906,-0.6345678611133436,0.31294891793632384,0.11571229171801063
0.836,0.2058998236144927,0.2488756967067918,-0.6366723994464232,0.3115239114648051,0.11575903093460391
0.837,0.2061483810545838,0.24823805307101887,-0.6387740401992774,0.310098204064617,0.11580537551909675
0.838,0.20639629980048146,0.24759830951107067,-0.6408727732071622,0.3086717989436008,0.11585132657903043
0.839,0.20664357775371503,0.2469564689394035,-0.642968588320475,0.307244699311167,0.11589688522922062
0.84,0.20689021281873135,0.24631253427861444,-0.6450614754047945,0.30581690837828934,0.1159420525917367
0.841,0.20713620290290494,0.24566650846142601,-0.6471514243409209,0.30438842935749705,0.11598682979588076
0.842,0.20738154591654812,0.24501839443067114,-0.6492384250249174,0.3029592654628669,0.11603121797816668
0.843,0.20762623977292108,0.24436819513927774,-0.6513224673681479,0.3015294199100173,0.1160752182822991
0.844,0.20787028238824198,0.2437159135502534,-0.6534035412973189,0.3000988959161001,0.11611883185915223
0.845,0.20811367168169703,0.24306155263667015,-0.6554816367545181,0.2986676966997937,0.11616205986674875
0.846,0.20835640557545054,0.24240511538164886,-0.6575567436972549,0.29723582548129596,0.11620490347023853
0.847,0.20859848199465494,0.24174660477834392,-0.6596288520985003,0.295803285482316,0.11624736384187717
0.848,0.20883989886746085,0.24108602382992783,-0.6616979519467254,0.29437007992606856,0.11628944216100481
0.849,0.20908065412502705,0.2404233755495755,-0.6637640332459418,0.29293621203726566,0.11633113961402448
0.85,0.2093207457015305,0.2397586629604488,-0.6658270860157414,0.29150168504210905,0.11637245739438064
0.851,0.20956017153417633,0.23909188909568102,-0.6678871002913346,0.29006650216828406,0.11641339670253753
0.852,0.20979892956320775,0.2384230569983611,-0.6699440661235909,0.2886306666449516,0.11645395874595749
0.853,0.21003701773191605,0.23775216972151803,-0.6719979735790771,0.2871941817027409,0.1164941447390792
0.854,0.21027443398665052,0.23707923032810516,-0.6740488127400969,0.2857570505737428,0.11653395590329586
0.855,0.21051117627682836,0.23640424189098436,-0.6760965737047305,0.28431927649150124,0.11657339346693332
0.856,0.21074724255494456,0.23572720749291026,-0.6781412465868726,0.2828808626910075,0.11661245866522807
0.857,0.21098263077658183,0.23504813022651452,-0.6801828215162714,0.28144181240869226,0.11665115274030519
0.858,0.21121733890042044,0.2343670131942898,-0.6822212886385687,0.2800021288824176,0.11668947694115632
0.859,0.21145136488824806,0.23368385950857393,-0.684256638115337,0.2785618153514711,0.1167274325236175
0.86,0.21168470670496967,0.23299867229153395,-0.686288860124119,0.2771208750565576,0.11676502075034688
0.861,0.21191736231861724,0.2323114546751502,-0.6883179448584665,0.2756793112397921,0.11680224289080238
0.862,0.2121493297003597,0.23162220980120007,-0.6903438825279781,0.27423712714469284,0.11683910022121943
0.863,0.21238060682451262,0.23093094082124224,-0.6923666633583382,0.27279432601617304,0.11687559402458847
0.864,0.21261119166854803,0.23023765089660034,-0.6943862775913554,0.2713509111005347,0.11691172559063254
0.865,0.2128410822131041,0.22954234319834688,-0.696402715485,0.2699068856454611,0.11694749621578451
0.866,0.21307027644199505,0.2288450209072871,-0.6984159673134437,0.26846225290000847,0.11698290720316472
0.867,0.2132987723422207,0.2281456872139427,-0.7004260233670958,0.26701701611460005,0.11701795986255809
0.868,0.2135265679039762,0.22744434531853575,-0.7024328739526429,0.265571178541018,0.11705265551039137
0.869,0.21375366112066188,0.22674099843097215,-0.7044365093930856,0.26412474343239634,0.11708699546971058
0.87,0.21398004998889272,0.2260356497708254,-0.7064369200277769,0.26267771404321355,0.11712098107015768
0.871,0.21420573250850816,0.22532830256732028,-0.7084340962124611,0.2612300936292848,0.11715461364794802
0.872,0.21443070668258163,0.22461896005931642,-0.710428028319309,0.25978188544775555,0.11718789454584712
0.873,0.2146549705174303,0.22390762549529183,-0.7124187067369574,0.2583330927570939,0.11722082511314766
0.874,0.21487852202262456,0.22319430213332642,-0.7144061218705469,0.2568837188170823,0.11725340670564639
0.875,0.2151013592109977,0.2224789932410855,-0.7163902641417573,0.2554337668888117,0.11728564068562082
0.876,0.2153234800986555,0.2217617020958032,-0.7183711239888475,0.2539832402346734,0.11731752842180608
0.877,0.2155448827049857,0.22104243198426593,-0.7203486918666908,0.2525321421183517,0.1173490712893715
0.878,0.2157655650526676,0.22032118620279567,-0.722322958246813,0.25108047580481696,0.11738027066989737
0.879,0.21598552516768166,0.21959796805723333,-0.7242939136174302,0.2496282445603174,0.11741112795135134
0.88,0.21620476107931882,0.21887278086292208,-0.7262615484834843,0.2481754516523729,0.11744164452806502
0.881,0.2164232708201902,0.21814562794469056,-0.7282258533666807,0.24672210034976708,0.11747182180071046
0.882,0.21664105242623644,0.21741651263683612,-0.7301868188055258,0.24526819392253935,0.11750166117627642
0.883,0.2168581039367372,0.21668543828310802,-0.7321444353553629,0.24381373564197878,0.11753116406804474
0.884,0.2170744233943207,0.21595240823669054,-0.7340986935884093,0.24235872878061585,0.11756033189556674
0.885,0.21729000884497293,0.21521742586018613,-0.7360495840937928,0.24090317661221541,0.1175891660846392
0.886,0.21750485833804728,0.21448049452559848,-0.7379970974775882,0.23944708241176946,0.11761766806728068
0.887,0.21771896992627376,0.21374161761431545,-0.7399412243628547,0.23799044945548886,0.11764583928170752
0.888,0.21793234166576855,0.21300079851709225,-0.7418819553896703,0.2365332810207974,0.11767368117231003
0.889,0.21814497161604318,0.21225804063403425,-0.74381928121517,0.23507558038632365,0.11770119518962824
0.89,0.21835685784001402,0.21151334737458002,-0.7457531925135814,0.233617350831893,0.11772838279032806
0.891,0.2185679984040115,0.21076672215748418,-0.7476836799762607,0.2321585956385215,0.11775524543717703
0.892,0.21877839137778946,0.21001816841080018,-0.749610734311728,0.2306993180884078,0.11778178459902004
0.893,0.21898803483453444,0.20926768957186326,-0.7515343462457051,0.22923952146492568,0.11780800175075541
0.894,0.21919692685087497,0.20851528908727313,-0.7534545065211495,0.22777920905261723,0.11783389837331021
0.895,0.2194050655068908,0.20776097041287672,-0.7553712058982919,0.22631838413718425,0.11785947595361619
0.896,0.2196124488861221,0.207004737013751,-0.7572844351546701,0.22485705000548248,0.11788473598458529
0.897,0.21981907507557882,0.20624659236418547,-0.759194185085166,0.22339520994551326,0.11790967996508517
0.898,0.22002494216574975,0.205486539947665,-0.7611004465020413,0.22193286724641567,0.11793430939991471
0.899,0.2202300482506117,0.2047245832568523,-0.7630032102349713,0.22047002519846043,0.11795862579977945
0.9,0.22043439142763885,0.20396072579357055,-0.7649024671310819,0.2190066870930415,0.11798263068126703
0.901,0.22063796979781167,0.20319497106878592,-0.7667982080549843,0.217542856222669,0.11800632556682247
0.902,0.2208407814656262,0.20242732260259003,-0.76869042388881,0.21607853588096199,0.11802971198472345
0.903,0.22104282453910315,0.2016577839241825,-0.7705791055322467,0.2146137293626402,0.11805279146905562
0.904,0.22124409712979695,0.20088635857185325,-0.7724642439025722,0.21314843996351787,0.11807556555968765
0.905,0.2214445973528049,0.2001130500929651,-0.77434582993469,0.21168267098049576,0.11809803580224654
0.906,0.2216443233267761,0.19933786204393592,-0.7762238545811646,0.21021642571155302,0.11812020374809255
0.907,0.22184327317392075,0.19856079799022103,-0.7780983088122554,0.20874970745574115,0.11814207095429433
0.908,0.22204144502001885,0.19778186150629554,-0.7799691836159516,0.20728251951317556,0.11816363898360385
0.909,0.22223883699442948,0.1970010561756365,-0.7818364699980072,0.20581486518502848,0.11818490940443134
0.91,0.22243544723009967,0.19621838559070526,-0.783700158981975,0.20434674777352183,0.11820588379082025
0.911,0.2226312738635734,0.1954338533529295,-0.785560241609242,0.20287817058191865,0.11822656372242202
0.912,0.22282631503500056,0.19464746307268557,-0.7874167089390626,0.20140913691451723,0.11824695078447087
0.913,0.22302056888814586,0.19385921836928036,-0.7892695520485928,0.19993965007664297,0.11826704656775859
0.914,0.22321403357039782,0.1930691228709336,-0.7911187620329261,0.19846971337464017,0.1182868526686092
0.915,0.22340670723277758,0.19227718021475984,-0.7929643300051256,0.196999330115866,0.11830637068885361
0.916,0.2235985880299479,0.19148339404675038,-0.7948062470962587,0.19552850360868218,0.11832560223580425
0.917,0.22378967412022188,0.1906877680217554,-0.7966445044554313,0.19405723716244772,0.11834454892222962
0.918,0.22397996366557196,0.18989030580346583,-0.7984790932498215,0.19258553408751175,0.11836321236632875
0.919,0.2241694548316387,0.18909101106439521,-0.8003100046647135,0.19111339769520508,0.11838159419170582
0.92,0.2243581457877395,0.18828988748586167,-0.8021372299035304,0.18964083129783424,0.11839969602734436
0.921,0.22454603470687756,0.18748693875796973,-0.8039607601878689,0.18816783820867322,0.11841751950758188
0.922,0.22473311976575053,0.18668216857959208,-0.8057805867575322,0.18669442174195539,0.11843506627208396
0.923,0.2249193991447593,0.18587558065835139,-0.8075967008705631,0.18522058521286738,0.11845233796581875
0.924,0.22510487102801682,0.18506717871060208,-0.8094090938032784,0.18374633193754078,0.11846933623903114
0.925,0.22528953360335666,0.18425696646141201,-0.8112177568503003,0.18227166523304486,0.11848606274721689
0.926,0.22547338506234185,0.18344494764454417,-0.8130226813245913,0.18079658841737928,0.11850251915109694
0.927,0.22565642360027358,0.1826311260024383,-0.814823858557487,0.1793211048094658,0.11851870711659146
0.928,0.22583864741619972,0.1818155052861925,-0.8166212798987277,0.17784521772914216,0.11853462831479389
0.929,0.2260200547129236,0.1809980892555449,-0.8184149367164921,0.17636893049715385,0.11855028442194505
0.93,0.22620064369701265,0.18017888167885504,-0.8202048203974314,0.17489224643514614,0.11856567711940716
0.931,0.2263804125788069,0.17935788633308553,-0.8219909223466992,0.17341516886565772,0.11858080809363768
0.932,0.22655935957242768,0.17853510700378347,-0.8237732339879869,0.17193770111211254,0.11859567903616336
0.933,0.22673748289578613,0.17771054748506193,-0.825551746763554,0.17045984649881235,0.11861029164355404
0.934,0.22691478077059177,0.17688421157958137,-0.8273264521342616,0.1689816083509297,0.1186246476173965
0.935,0.22709125142236108,0.17605610309853095,-0.8290973415796054,0.16750298999449934,0.11863874866426831
0.936,0.227266893080426,0.17522622586160996,-0.8308644065977463,0.1660239947564121,0.11865259649571154
0.937,0.22744170397794236,0.17439458369700914,-0.8326276387055435,0.16454462596440697,0.11866619282820648
0.9380000000000001,0.22761568235189847,0.1735611804413919,-0.8343870294385869,0.16306488694706261,0.11867953938314539
0.9390000000000001,0.2277888264431235,0.17272601993987566,-0.8361425703512283,0.1615847810337914,0.11869263788680605
0.9400000000000001,0.22796113449629604,0.17188910604601304,-0.8378942530166138,0.16010431155483104,0.1187054900703255
0.9410000000000001,0.22813260475995234,0.17105044262177302,-0.8396420690267153,0.15862348184123723,0.11871809766967349
0.9420000000000001,0.22830323548649487,0.17021003353752212,-0.8413860099923622,0.1571422952248764,0.11873046242562606
0.9430000000000001,0.22847302493220065,0.16936788267200556,-0.8431260675432738,0.15566075503841742,0.11874258608373907
0.9440000000000001,0.22864197135722963,0.16852399391232833,-0.8448622333280895,0.15417886461532526,0.11875447039432167
0.9450000000000001,0.22881007302563308,0.16767837115393625,-0.8465944990144011,0.15269662728985298,0.11876611711240968
0.9460000000000001,0.22897732820536182,0.16683101830059704,-0.8483228562887846,0.15121404639703348,0.11877752799773904
0.9470000000000001,0.22914373516827463,0.16598193926438126,-0.85004729685683,0.14973112527267338,0.11878870481471915
0.9480000000000001,0.2293092921901465,0.16513113796564338,-0.8517678124431739,0.1482478672533446,0.11879964933240614
0.9490000000000001,0.2294739975506769,0.16427861833300259,-0.8534843947915298,0.14676427567637704,0.1188103633244763
0.9500000000000001,0.22963784953349806,0.16342438430332382,-0.8551970356647189,0.14528035387985133,0.11882084856919922
0.9510000000000001,0.22980084642618318,0.16256843982169855,-0.8569057268447027,0.14379610520259048,0.11883110684941106
0.9520000000000001,0.22996298652025468,0.16171078884142573,-0.8586104601326112,0.14231153298415358,0.11884113995248777
0.9530000000000001,0.23012426811119235,0.16085143532399257,-0.8603112273487752,0.14082664056482772,0.11885094967031817
0.9540000000000001,0.23028468949844158,0.15999038323905523,-0.8620080203327574,0.13934143128561977,0.11886053779927717
0.9550000000000001,0.23044424898542148,0.1591276365644197,-0.8637008309433813,0.13785590848825025,0.11886990614019888
0.9560000000000001,0.23060294487953303,0.1582631992860225,-0.8653896510587633,0.13637007551514474,0.11887905649834954
0.9570000000000001,0.23076077549216722,0.15739707539791134,-0.8670744725763417,0.1348839357094269,0.1188879906834007
0.9580000000000001,0.23091773913871316,0.15652926890222577,-0.868755287412908,0.1333974924149108,0.11889671050940222
0.9590000000000001,0.23107383413856608,0.15565978380917792,-0.8704320875046366,0.13191074897609284,0.1189052177947551
0.96,0.23122905881513553,0.15478862413703298,-0.872104864807115,0.13042370873814554,0.11891351436218464
0.961,0.23138341149585326,0.15391579391208984,-0.8737736112953735,0.12893637504690839,0.11892160203871317
0.962,0.2315368905121814,0.1530412971686616,-0.8754383189639156,0.1274487512488818,0.11892948265563305
0.963,0.23168949419962037,0.15216513794905615,-0.8770989798267474,0.12596084069121885,0.11893715804847949
0.964,0.2318412208977169,0.15128732030355654,-0.8787555859174079,0.12447264672171729,0.11894463005700337
0.965,0.23199206895007193,0.15040784829040157,-0.8804081292889977,0.12298417268881312,0.11895190052514408
0.966,0.23214203670434871,0.1495267259757661,-0.882056602014209,0.12149542194157249,0.1189589713010023
0.967,0.23229112251228054,0.1486439574337416,-0.8837009961853557,0.12000639782968354,0.11896584423681264
0.968,0.23243932472967882,0.14775954674631625,-0.8853413039144019,0.11851710370345009,0.11897252118891656
0.969,0.23258664171644083,0.14687349800335556,-0.886977517332991,0.11702754291378331,0.11897900401773487
0.97,0.23273307183655773,0.14598581530258248,-0.8886096285924759,0.11553771881219435,0.11898529458774054
0.971,0.23287861345812222,0.14509650274955785,-0.8902376298639467,0.11404763475078702,0.11899139476743123
0.972,0.23302326495333656,0.14420556445766047,-0.8918615133382616,0.1125572940822494,0.11899730642930202
0.973,0.23316702469852024,0.14331300454806747,-0.8934812712260737,0.11106670015984757,0.1190030314498179
0.974,0.23330989107411784,0.14241882714973442,-0.8950968957578606,0.10957585633741747,0.11900857170938643
0.975,0.2334518624647068,0.1415230363993755,-0.8967083791839544,0.10808476596935661,0.11901392909233025
0.976,0.23359293725900515,0.14062563644144363,-0.8983157137745681,0.10659343241061792,0.11901910548685958
0.977,0.23373311384987916,0.13972663142811065,-0.8999188918198257,0.10510185901670127,0.11902410278504469
0.978,0.23387239063435122,0.1388260255192473,-0.9015179056297898,0.10361004914364617,0.1190289228827885
0.979,0.2340107660136074,0.13792382288240335,-0.9031127475344904,0.10211800614802444,0.11903356767979892
0.98,0.23414823839300514,0.13702002769278757,-0.9047034098839536,0.10062573338693173,0.11903803907956127
0.981,0.23428480618208092,0.13611464413324773,-0.9062898850482283,0.09913323421798134,0.11904233898931078
0.982,0.23442046779455789,0.13520767639425052,-0.9078721654174151,0.09764051199929602,0.11904646932000489
0.983,0.23455522164835343,0.13429912867386162,-0.9094502434016953,0.09614757008949967,0.11905043198629564
0.984,0.23468906616558688,0.13338900517772553,-0.911024111431357,0.09465441184771117,0.11905422890650208
0.985,0.23482199977258691,0.13247731011904537,-0.9125937619568236,0.09316104063353596,0.11905786200258248
0.986,0.2349540208998992,0.13156404771856287,-0.9141591874486817,0.09166745980705862,0.11906133320010669
0.987,0.23508512798229395,0.1306492222045381,-0.9157203803977086,0.0901736727288356,0.11906464442822842
0.988,0.23521531945877333,0.12973283781272932,-0.9172773333148999,0.08867968275988677,0.11906779761965755
0.989,0.23534459377257907,0.12881489878637278,-0.9188300387314964,0.08718549326168915,0.11907079471063227
0.99,0.23547294937119984,0.12789540937616237,-0.9203784891990117,0.08569110759616867,0.11907363764089136
0.991,0.2356003847063787,0.1269743738402294,-0.9219226772892598,0.08419652912569205,0.11907632835364644
0.992,0.23572689823412063,0.12605179644412223,-0.9234625955943818,0.0827017612130604,0.11907886879555414
0.993,0.23585248841469977,0.12512768146078607,-0.924998236726873,0.08120680722150092,0.11908126091668815
0.994,0.23597715371266698,0.12420203317054242,-0.9265295933196096,0.07971167051465945,0.11908350667051158
0.995,0.23610089259685707,0.12327485586106884,-0.928056658025876,0.07821635445659318,0.11908560801384893
0.996,0.2362237035403962,0.12234615382737846,-0.9295794235193917,0.07672086241176215,0.11908756690685826
0.997,0.23634558502070926,0.12141593137179953,-0.9310978824943373,0.07522519774502306,0.11908938531300339
0.998,0.23646653551952707,0.12048419280395499,-0.9326120276653811,0.073729363821621,0.11909106519902582
0.999,0.23658655352289368,0.11955094244074191,-0.9341218517677063,0.07223336400718122,0.11909260853491686
1.0,0.23670563752117377,0.11861618460631101,-0.9356273475570369,0.0707372016677029,0.11909401729388984
1.0010000000000001,0.2368237860090597,0.1176799236320461,-0.9371285078096634,0.06924088016955068,0.11909529345235191
1.002,0.2369409974855789,0.11674216385654351,-0.9386253253224707,0.06774440287944729,0.11909643898987624
1.0030000000000001,0.23705727045410094,0.11580290962559146,-0.9401177929129613,0.06624777316446599,0.11909745588917396
1.004,0.2371726034223448,0.11486216529214945,-0.9416059034192855,0.06475099439202324,0.11909834613606622
1.0050000000000001,0.23728699490238597,0.1139199352163276,-0.9430896497002623,0.06325406992986998,0.11909911171945603
1.006,0.23740044341066366,0.11297622376536597,-0.9445690246354097,0.061757003146086745,0.11909975463130046
1.0070000000000001,0.23751294746798784,0.11203103531361386,-0.9460440211249675,0.06025979740907181,0.1191002768665824
1.008,0.2376245055995464,0.11108437424250905,-0.947514632089924,0.058762456087538564,0.11910068042328262
1.0090000000000001,0.23773511633491218,0.11013624494055708,-0.9489808504720414,0.0572649825505037,0.11910096730235165
1.01,0.2378447782080501,0.10918665180331043,-0.9504426692338819,0.05576738016728224,0.11910113950768177
1.0110000000000001,0.23795348975732414,0.10823559923334772,-0.9519000813588308,0.05426965230747895,0.11910119904607885
1.012,0.2380612495255043,0.10728309164025292,-0.9533530798511254,0.05277180234098107,0.11910114792723431
1.0130000000000001,0.23816805605977376,0.1063291334405944,-0.954801657735876,0.051273833637949746,0.11910098816369694
1.014,0.2382739079117357,0.10537372905790414,-0.9562458080590945,0.04977574956881504,0.1191007217708449
1.0150000000000001,0.23837880363742028,0.10441688292265673,-0.9576855238877171,0.04827755350426413,0.11910035076685746
1.016,0.23848274179729168,0.10345859947224854,-0.9591207983096297,0.04677924881523865,0.11909987717268695
1.0170000000000001,0.23858572095625488,0.10249888315097666,-0.9605516244336932,0.04528083887292285,0.11909930301203062
1.018,0.2386877396836626,0.10153773841001798,-0.9619779953897681,0.04378232704873868,0.11909863031130238
1.0190000000000001,0.2387887965533222,0.10057516970740815,-0.9633999043287375,0.04228371671433713,0.11909786109960477
1.02,0.23888889014350242,0.09961118150802056,-0.9648173444225345,0.040785011241591035,0.11909699740870065
1.0210000000000001,0.2389880190369404,0.09864577828354526,-0.9662303088641634,0.0392862140025864,0.11909604127298515
1.022,0.2390861818208483,0.09767896451246792,-0.9676387908677265,0.037787328369617505,0.11909499472945743
1.0230000000000001,0.23918337708692017,0.0967107446800487,-0.9690427836684469,0.03628835771517505,0.11909385981769248
1.024,0.23927960343133872,0.09574112327830109,-0.9704422805226927,0.03478930541194349,0.11909263857981288
1.025,0.23937485945478204,0.0947701048059708,-0.9718372747080011,0.03329017483278943,0.11909133306046066
1.026,0.2394691437624303,0.09379769376851459,-0.9732277595231033,0.0317909693507556,0.11908994530676906
1.027,0.23956245496397252,0.092823894678079,-0.9746137282879468,0.03029169233905481,0.11908847736833428
1.028,0.23965479167361317,0.0918487120534792,-0.9759951743437196,0.028792347171058365,0.11908693129718732
1.029,0.23974615251007889,0.09087215042017771,-0.9773720910528743,0.027292937220293377,0.1190853091477657
1.03,0.23983653609662506,0.08989421431026308,-0.9787444717991504,0.025793465860430936,0.11908361297688522
1.031,0.23992594106104248,0.08891490826242868,-0.9801123099876,0.024293936465281194,0.1190818448437117
1.032,0.24001436603566395,0.08793423682195133,-0.9814755990446076,0.02279435240878465,0.11908000680973285
1.033,0.24010180965737082,0.08695220454066994,-0.9828343324179177,0.021294717065005027,0.1190781009387299
1.034,0.2401882705675996,0.08596881597696421,-0.9841885035766537,0.019795033808120543,0.11907612929674942
1.035,0.24027374741234833,0.08498407569573316,-0.9855381060113437,0.01829530601241901,0.11907409395207498
1.036,0.24035823884218332,0.08399798826837376,-0.9868831332339424,0.016795537052286005,0.11907199697519902
1.037,0.24044174351224548,0.08301055827275952,-0.9882235787778539,0.015295730302202158,0.11906984043879448
1.038,0.2405242600822568,0.08202179029321896,-0.9895594361979546,0.013795889136731364,0.11906762641768662
1.039,0.24060578721652684,0.0810316889205142,-0.9908906990706163,0.012296016930515831,0.11906535698882467
1.04,0.24068632358395917,0.08004025875181942,-0.9922173609937269,0.010796117058267392,0.1190630342312537
1.041,0.24076586785805765,0.07904750439069931,-0.9935394155867165,0.00929619289476035,0.11906066022608618
1.042,0.240844418716933,0.07805343044708762,-0.9948568564905752,0.007796247814822771,0.11905823705647386
1.043,0.24092197484330893,0.07705804153726546,-0.9961696773678789,0.006296285193331564,0.11905576680757943
1.044,0.24099853492452872,0.07606134228383979,-0.9974778719028096,0.004796308405200662,0.1190532515665483
1.045,0.24107409765256135,0.07506333731572179,-0.9987814338011782,0.0032963208253783166,0.11905069342248029
1.046,0.24114866172400784,0.07406403126810521,-1.0000803567904462,0.0017963258288352822,0.11904809446640137
1.047,0.2412222258401076,0.0730634287824447,-1.0013746346197478,0.0002963267905598908,0.11904545679123545
1.048,0.24129478870674456,0.07206153450643421,-1.0026642610599106,-0.0012036729144506543,0.11904278249177602
1.049,0.2413663490344535,0.07105835309398514,-1.0039492299034798,-0.002703669911197428,0.11904007366465799
1.05,0.2414369055384262,0.07005388920520478,-1.0052295349647364,-0.004203660824688486,0.11903733240832942
1.051,0.2415064569385176,0.06904814750637442,-1.0065051700797214,-0.005703642279943796,0.11903456082302313
1.052,0.24157500195925208,0.06804113266992769,-1.0077761291062555,-0.007203610902007047,0.11903176101072864
1.053,0.24164253932982946,0.06703284937442873,-1.0090424059239615,-0.008703563315948366,0.11902893507516378
1.054,0.24170906778413123,0.06602330230455035,-1.0103039944342846,-0.010203496146876115,0.11902608512174652
1.055,0.24177458606072658,0.06501249615105224,-1.0115608885605143,-0.01170340601994184,0.11902321325756665
1.056,0.24183909290287847,0.06400043561075916,-1.0128130822478039,-0.013203289560348956,0.11902032159135764
1.057,0.24190258705854975,0.06298712538653894,-1.0140605694631941,-0.014703143393359912,0.11901741223346828
1.058,0.24196506728040912,0.061972570187280716,-1.01530334419563,-0.016202964144304877,0.11901448729583454
1.059,0.2420265323258372,0.060956774727872934,-1.016541400455986,-0.01770274843858669,0.11901154889195137
1.06,0.24208698095693254,0.059939743729181455,-1.0177747322770825,-0.01920249290169265,0.1190085991368444
1.061,0.24214641194051742,0.05892148191802759,-1.0190033337137092,-0.020702194159197235,0.11900564014704174
1.062,0.242204824048144,0.05790199402716612,-1.0202271988426435,-0.02220184883677392,0.11900267404054578
1.063,0.24226221605610015,0.056881284795263325,-1.021446321762673,-0.02370145356020009,0.11899970293680502
1.064,0.24231858674541532,0.055859358966874904,-1.0226606965946126,-0.025201004955365744,0.11899672895668582
1.065,0.24237393490186648,0.054836221292424006,-1.0238703174813288,-0.02670049964828066,0.11899375422244428
1.066,0.24242825931598397,0.05381187652817915,-1.025075178587755,-0.028199934265083076,0.11899078085769793
1.067,0.24248155878305724,0.052786329436232134,-1.026275274100915,-0.029699305432044628,0.1189878109873977
1.068,0.24253383210314083,0.05175958478447597,-1.0274705982299408,-0.031198609775582153,0.1189848467377997
1.069,0.24258507808106003,0.050731647346582726,-1.0286611452060934,-0.0326978439222604,0.118981890236437
1.07,0.24263529552641666,0.04970252190198144,-1.0298469092827818,-0.03419700449880384,0.11897894361209158
1.071,0.24268448325359487,0.04867221323583592,-1.031027884735583,-0.03569608813210158,0.11897600899476608
1.072,0.24273264008176682,0.04764072613902259,-1.0322040658622598,-0.03719509144921609,0.11897308851565577
1.073,0.2427797648348984,0.0466080654081083,-1.0333754469827838,-0.0386940110773903,0.1189701843071204
1.074,0.24282585634175496,0.045574235845328104,-1.0345420224393496,-0.040192843644056356,0.11896729850265604
1.075,0.24287091343590683,0.04453924225856303,-1.0357037865963985,-0.041691585776840505,0.11896443323686698
1.076,0.24291493495573507,0.04350308946131784,-1.0368607338406342,-0.043190234103574913,0.11896159064543772
1.077,0.24295791974443706,0.04246578227269873,-1.0380128585810433,-0.04468878525230036,0.11895877286510477
1.078,0.24299986665003206,0.04142732551739108,-1.0391601552489138,-0.04618723585127807,0.11895598203362868
1.079,0.24304077452536685,0.0403877240256371,-1.040302618297855,-0.047685582528994595,0.11895322028976592
1.08,0.24308064222812117,0.039346982633213554,-1.0414402422038125,-0.049183821914170554,0.11895048977324091
1.081,0.24311946862081332,0.03830510618140937,-1.042573021465092,-0.05068195063576773,0.11894779262471779
1.082,0.24315725257080562,0.03726209951700332,-1.043700950602372,-0.0521799653229978,0.11894513098577264
1.083,0.24319399295030994,0.0362179674922416,-1.0448240241587274,-0.05367786260532724,0.11894250699886534
1.084,0.2432296886363931,0.03517271496481544,-1.045942236699644,-0.05517563911248913,0.11893992280731155
1.085,0.24326433851098234,0.034126346797838686,-1.0470555828130377,-0.05667329147448585,0.11893738055525478
1.086,0.24329794146087072,0.033078867859825375,-1.0481640571092736,-0.05817081632160088,0.11893488238763844
1.087,0.2433304963777225,0.03203028302466729,-1.0492676542211827,-0.05966821028440373,0.11893243045017779
1.088,0.24336200215807852,0.030980597171611432,-1.050366368804079,-0.06116546999375861,0.11893002688933206
