# Time,Message Signal,Carrier Signal,AM Signal,Tuned Signal,Rectified,Envelope
0.3975,1.4803361802607071,-0.1564344650402292,-0.23157559843878003,0.2733173727684336,0.2533173727684336,0.07550445091077508
0.398,1.478323986446015,-0.1253332335643045,-0.1852831254769521,0.2712164256144372,0.2512164256144372,0.07594373084753424
0.3985,1.476307071766684,-0.09410831331851299,-0.13893276846415553,0.2688213479859607,0.2488213479859607,0.07637592489038031
0.399,1.4742854561288474,-0.062790519529314,-0.09257114972484198,0.2661361194732344,0.2461361194732344,0.07680032537683744
0.3995,1.4722591594850356,-0.03141075907812732,-0.04624477775915068,0.2631650368678003,0.2431650368678003,0.07721623715556485
0.4,1.4702282018339785,-9.797174393178826e-16,-1.4404082091137205e-15,0.2599127077615071,0.2399127077615071,0.0776229783320797
0.4005,1.468192603220408,0.03141075907812891,0.04611704414004715,0.2563840438043589,0.23638404380435893,0.0780198809957604
0.401,1.466152383734861,0.06279051952931558,0.09206046988385637,0.2525842536308056,0.23258425363080562,0.07840629192734802
0.4015,1.4641075635134793,0.09410831331851457,0.13778469331913348,0.24851883546442582,0.22851883546442583,0.07878157328619072
0.402,1.4620581627378142,0.1253332335643061,0.1832444771950187,0.24419356941130366,0.22419356941130367,0.0791451032765035
0.4025,1.4600042016346226,0.15643446504023079,0.22839497623920144,0.2396145094527351,0.2196145094527351,0.07949627679194407
0.403,1.4579457004756726,0.1873813145857261,0.2731917819497388,0.23478797514822036,0.21478797514822037,0.07983450603783476
0.4035,1.455882679577539,0.21814324139654212,0.3175909668161277,0.22972054306000483,0.20972054306000484,0.08015922113039019
0.404,1.453815159301405,0.2486898871648559,0.3615491279252234,0.22441903791072124,0.20441903791072125,0.08046987067234102
0.4045,1.4517431600528616,0.2789911060392285,0.4050234299080326,0.21889052348596083,0.19889052348596084,0.08076592230437507
0.405,1.4496667022817045,0.3090169943749482,0.44797164718453514,0.2131422932938607,0.1931422932938607,0.08104686323184879
0.4055,1.4475858064817335,0.33873792024529364,0.49035220546422853,0.20718186099403707,0.18718186099403708,0.08131220072625425
