t,x,y,ux,uy
0.0,0.0,0.0,0.0,1.0
0.001,0.0,0.001,0.0007653668647301796,0.9981522409349775
0.002,7.653668647301795e-07,0.0019981522409349773,0.001530318412038992,0.9963048970559394
0.003,2.2956852767691714e-06,0.0029944571379909167,0.0022948528768343777,0.994457970315236
0.004,4.590538153603549e-06,0.003988915108306153,0.0030589684853849696,0.992611462676383
0.005,7.64950663898852e-06,0.0049815265709825364,0.003822663455278887,0.9907653761141323
0.006,1.1472170094267408e-05,0.005972291947096669,0.00458593599538242,0.9889197126145426
0.007,1.605810608964983e-05,0.006961211659711211,0.005348784305798609,0.9870744741750512
0.008,2.1406890395448437e-05,0.007948286133886262,0.006111206577825721,0.985229662804546
0.009000000000000001,2.7518096973274157e-05,0.008933515796690808,0.00687320099391562,0.9833852805234377
0.010000000000000002,3.439129796718978e-05,0.009916901077214246,0.007634765727632037,0.9815413293637323
0.011000000000000003,4.202606369482182e-05,0.010898442406577977,0.008395898943608744,0.9796978113691048
0.012000000000000004,5.042196263843056e-05,0.011878140217947083,0.00915659879750763,0.977854728594973
0.013000000000000005,5.957856143593819e-05,0.012855994946542056,0.009916863435976675,0.9760120831085711
0.014000000000000005,6.949542487191487e-05,0.013832007029650626,0.010676690996607842,0.9741698769890247
0.015000000000000006,8.017211586852271e-05,0.014806176906639651,0.011436079607894872,0.9723281123274257
0.016000000000000007,9.160819547641757e-05,0.015778505018967076,0.012195027389190984,0.9704867912269078
0.017000000000000008,0.00010380322286560856,0.016748991810193983,0.012953532450666501,0.9686459158027231
0.01800000000000001,0.00011675675531627507,0.017717637725996705,0.013711592893266377,0.9668054881823173
0.01900000000000001,0.00013046834820954145,0.018684443214179024,0.014469206808667657,0.9649655105054077
0.02000000000000001,0.0001449375550182091,0.01964940872468443,0.01522637227923684,0.96312598492406
0.02100000000000001,0.00016016392729744595,0.020612534709608492,0.015983087377987176,0.9612869136027665
0.022000000000000013,0.00017614701467543313,0.021573821623211257,0.01673935016853589,0.959448298718524
0.023000000000000013,0.00019288636484396902,0.02253326992192978,0.017495158705061315,0.9576101424609129
0.024000000000000014,0.00021038152354903035,0.023490880064390693,0.018250511032259976,0.9557724470321762
0.025000000000000015,0.00022863203458129032,0.02444665251142287,0.019005405185303595,0.9539352146472995
0.026000000000000016,0.0002476374397665939,0.025400587726070168,0.01975983918979603,0.9520984475340907
0.027000000000000017,0.00026739727895638994,0.02635268617360426,0.020513811061730166,0.9502621479332612
0.028000000000000018,0.0002879110900181201,0.02730294832153752,0.021267318807444712,0.948426318098507
0.02900000000000002,0.0003091784088255648,0.028251374639636027,0.022020360423580992,0.9465909602965897
0.03000000000000002,0.00033119876924914577,0.029197965599932617,0.022772933897039636,0.9447560768074195
