t,x,y,ux,uy
0.0,0.0,0.0,0.0,1.0
0.001,0.0,0.001,0.0003826834323650898,0.9990761204674887
0.002,3.826834323650898e-07,0.001999076120467489,0.0007652631734970782,0.9981523446097884
0.003,1.147946605862168e-06,0.0029972284650772773,0.0011477390033973324,0.9972286726702079
0.004,2.2956856092595e-06,0.003994457137747485,0.0015301107015295904,0.9963051048927498
0.005,3.82579631078909e-06,0.004990762242640235,0.0019123780468186787,0.9953816415221137
0.006,5.738174357607769e-06,0.0059861438841623486,0.0022945408176492277,0.9944582828036974
0.007,8.032715175256996e-06,0.006980602166966046,0.002676598791864386,0.9935350289835997
0.008,1.0709313967121384e-05,0.007974137195949645,0.0030585517467645335,0.9926118803086224
0.009000000000000001,1.3767865713885917e-05,0.008966749076258267,0.0034403994591059896,0.9916888370262724
0.010000000000000002,1.7208265172991907e-05,0.009958437913284539,0.003822141705099724,0.9907658993847643
0.011000000000000003,2.103040687809163e-05,0.010949203812669303,0.004203778260410064,0.9898430676330224
0.012000000000000004,2.5234185138501693e-05,0.011939046880302326,0.0045853089001534,0.9889203420206827
0.013000000000000005,2.9819494038655092e-05,0.01292796722232301,0.0049667333988968896,0.9879977227980956
0.014000000000000005,3.478622743755198e-05,0.013915964945121106,0.005348051530657159,0.9870752102163278
0.015000000000000006,4.013427896820914e-05,0.014903040155337433,0.0057292630688990055,0.9861528045271649
0.016000000000000007,4.586354203710815e-05,0.015889192959864597,0.006110367786534096,0.9852305059831132
0.017000000000000008,5.1973909823642246e-05,0.01687442346584771,0.006491365455919665,0.9843083148374024
0.01800000000000001,5.846527527956191e-05,0.017858731780685113,0.006872255848857209,0.9833862313439877
0.01900000000000001,6.533753112841912e-05,0.0188421180120291,0.0072530387365911855,0.9824642557575521
0.02000000000000001,7.25905698650103e-05,0.019824582267786654,0.007633713889807701,0.9815423883335087
0.02100000000000001,8.0224283754818e-05,0.020806124656120164,0.008014281078633206,0.980620629328003
0.022000000000000013,8.823856483345122e-05,0.02178674528544817,0.008394740072633184,0.979698978997915
0.023000000000000013,9.66333049060844e-05,0.022766444264446083,0.00877509064081084,0.9787774376008621
0.024000000000000014,0.00010540839554689524,0.023745221702046945,0.009155332551605787,0.9778560053952008
0.025000000000000015,0.00011456372809850103,0.024723077707442146,0.009535465572892738,0.9769346826400293
0.026000000000000016,0.00012409919367139377,0.025700012390082176,0.009915489471980178,0.9760134695951896
0.027000000000000017,0.00013401468314337396,0.026676025859677367,0.010295404015609057,0.9750923665212706
0.028000000000000018,0.00014431008715898303,0.02765111822619864,0.010675208969951468,0.9741713736796094
0.02900000000000002,0.0001549852961289345,0.02862528959987825,0.01105490410060933,0.9732504913322944
0.03000000000000002,0.00016604020022954383,0.029598540091210542,0.011434489172613062,0.9723297197421672
0.03100000000000002,0.0001774746894021569,0.03057086981095271,0.011813963950420264,0.9714090591728255
0.03200000000000002,0.00018928865335257717,0.031542278870125534,0.01219332819791439,0.9704885098886249
0.03300000000000002,0.00020148198155049157,0.03251276738001416,0.012572581678403427,0.9695680721546818
0.03400000000000002,0.00021405456322889498,0.03348233545216884,0.012951724154618566,0.9686477462368752
0.035000000000000024,0.00022700628738351355,0.03445098319840571,0.013330755388712876,0.9677275324018499
0.036000000000000025,0.00024033704277222643,0.035418710730807566,0.01370967514225997,0.9668074309170182
0.037000000000000026,0.0002540467179144864,0.036385518161724584,0.014088483176252681,0.9658874420505624
0.03800000000000003,0.0002681352010907391,0.037351405603775145,0.014467179251101728,0.9649675660714379
0.03900000000000003,0.00028260238034184083,0.03831637316984658,0.014845763126634381,0.9640478032493747
0.04000000000000003,0.00029744814346847523,0.039280420973095954,0.015224234562093132,0.9631281538548804
0.04100000000000003,0.0003126723780305684,0.040243549126950835,0.015602593316134356,0.9622086181592425
0.04200000000000003,0.00032827497134670276,0.04120575774511008,0.015980839146826974,0.9612891964345309
0.04300000000000003,0.00034425581049352973,0.04216704694154461,0.016358971811651125,0.9603698889536003
0.04400000000000003,0.00036061478230518085,0.043127416830498214,0.016736991067496813,0.9594506959900927
0.04500000000000003,0.0003773517733726777,0.044086867526488306,0.01711489667066258,0.9585316178184398
0.046000000000000034,0.00039446667004334026,0.04504539914430675,0.017492688376854155,0.9576126547138655
0.047000000000000035,0.0004119593584201944,0.04600301179902061,0.017870365941183124,0.9566938069523886
0.048000000000000036,0.00042982972436137753,0.046959705605973,0.01824792911816558,0.955775074810825
0.04900000000000004,0.0004480776534795431,0.04791548068078382,0.01862537766172078,0.9548564585667905
0.05000000000000004,0.0004667030311412639,0.048870337139350614,0.0190027113251698,0.9539379584987028
0.05100000000000004,0.00048570574246643367,0.04982427509784932,0.019379929861234192,0.9530195748857845
0.05200000000000004,0.0005050856723276679,0.050777294672735104,0.019757033022034638,0.9521013080080657
0.05300000000000004,0.0005248427053497026,0.05172939598074317,0.0201340205590896,0.9511831581463861
0.05400000000000004,0.0005449767259087921,0.05268057913888956,0.02051089222331397,0.9502651255823977
0.05500000000000004,0.0005654876181321061,0.053630844264471955,0.020887647765017732,0.9493472105985676
0.05600000000000004,0.0005863752658971239,0.054580191475070525,0.02126428693390459,0.9484294134781802
0.057000000000000044,0.0006076395528310284,0.05552862088854871,0.02164080947907064,0.94751173450534
0.058000000000000045,0.0006292803623100991,0.056476132623054044,0.022017215149003014,0.946594173964974
0.059000000000000045,0.0006512975774591021,0.05742272679701902,0.022393503691578512,0.9456767321428345
0.060000000000000046,0.0006736910811506806,0.05836840352916185,0.022769674854062266,0.9447594093255015
0.06100000000000005,0.0006964607560047428,0.05931316293848735,0.023145728383106377,0.9438422058003854
0.06200000000000005,0.0007196064843878492,0.06025700514428774,0.02352166402474857,0.9429251218557293
0.06300000000000004,0.0007431281484125978,0.06119993026614347,0.023897481524410822,0.9420081577806121
0.06400000000000004,0.0007670256299370085,0.06214193842392408,0.02427318062689803,0.9410913138649508
0.06500000000000004,0.0007912988105639065,0.06308302973778902,0.024648761076396623,0.9401745903995032
0.06600000000000004,0.0008159475716403032,0.06402320432818853,0.025024222616473243,0.9392579876758705
0.06700000000000005,0.0008409717942567764,0.0649624623158644,0.025399564990073353,0.9383415059865001
0.06800000000000005,0.0008663713592468497,0.0659008038218509,0.025774787939519896,0.9374251456246878
0.06900000000000005,0.0008921461471863697,0.06683822896747559,0.026149891206511938,0.9365089068845811
0.07000000000000005,0.0009182960383928816,0.06777473787436017,0.026524874532123297,0.9355927900611812
0.07100000000000005,0.0009448209129250049,0.06871033066442135,0.026899737656801197,0.9346767954503463
0.07200000000000005,0.0009717206505818061,0.06964500745987169,0.027274480320364895,0.9337609233487938
0.07300000000000005,0.000998995130902171,0.07057876838322048,0.02764910226200433,0.9328451740541032
0.07400000000000005,0.0010266442331641752,0.07151161355727459,0.02802360322027876,0.9319295478647186
0.07500000000000005,0.001054667836384454,0.07244354310513931,0.028397982933115403,0.9310140450799518
0.07600000000000005,0.0010830658193175693,0.07337455715021926,0.02877224113780806,0.9300986659999846
0.07700000000000005,0.0011118380604553774,0.07430465581621924,0.029146377571015777,0.9291834109258716
0.07800000000000006,0.0011409844380263932,0.07523383922714512,0.029520391968761463,0.9282682801595433
0.07900000000000006,0.0011705048299951546,0.07616210750730466,0.02989428406643054,0.9273532740038081
0.08000000000000006,0.001200399114061585,0.07708946078130847,0.03026805359876957,0.9264383927623556
0.08100000000000006,0.0012306671676603545,0.07801589917407083,0.030641700299884903,0.9255236367397595
0.08200000000000006,0.0012613088679602393,0.07894142281081058,0.03101522390324131,0.9246090062414795
0.08300000000000006,0.0012923240918634807,0.07986603181705207,0.03138862414166062,0.923694501573865
0.08400000000000006,0.0013237127160051414,0.08078972631862594,0.03176190074732034,0.9227801230441576
0.08500000000000006,0.0013554746167524618,0.0817125064416701,0.03213505345175233,0.9218658709604934
0.08600000000000006,0.0013876096702042141,0.08263437231263059,0.032508081985841396,0.9209517456319064
0.08700000000000006,0.0014201177521900555,0.08355532405826249,0.03288098607982396,0.920037747368331
0.08800000000000006,0.0014529987382698795,0.08447536180563082,0.03325376546328669,0.9191238764806047
0.08900000000000007,0.0014862525037331663,0.08539448568211143,0.03362641986516512,0.9182101332804712
0.09000000000000007,0.0015198789235983314,0.0863126958153919,0.03399894901374229,0.917296518080583
0.09100000000000007,0.0015538778726120737,0.08722999233347248,0.03437135263664742,0.9163830311945043
0.09200000000000007,0.001588249225248721,0.08814637536466698,0.0347436304608545,0.9154696729367138
0.09300000000000007,0.0016229928557095756,0.08906184503760368,0.035115782212680934,0.9145564436226077
0.09400000000000007,0.0016581086379222566,0.08997640148122629,0.035487807617786214,0.9136433435685022
0.09500000000000007,0.001693596445540043,0.09089004482479479,0.035859706401170525,0.9127303730916366
