t,x,y,ux,uy
0.0,0.0,0.0,0.0,1.0
0.001,0.0,0.001,0.0006154122094026356,0.999211794561984
0.002,6.154122094026356e-07,0.001999211794561984,0.001230456684272047,0.9984236811196068
0.003,1.8458688936746826e-06,0.0029976354756815907,0.0018451330369481263,0.9976356599525085
0.004,3.691001930622809e-06,0.003995271135634099,0.002459440879640416,0.9968477313410035
0.005,6.1504428102632245e-06,0.004992118866975103,0.003073379824429695,0.9960598955660817
0.006,9.223822634692919e-06,0.005988178762541185,0.003686949483269573,0.9952721529094095
0.007,1.2910772117962493e-05,0.006983450915450594,0.004300149467988091,0.9944845036533311
0.008,1.7210921585950585e-05,0.007977935419103925,0.004912979390289333,0.9936969480808691
0.009000000000000001,2.2123900976239916e-05,0.008971632367184795,0.005525438861755043,0.9929094864757256
0.010000000000000002,2.764933983799496e-05,0.009964541853660521,0.006137527493846253,0.9921221191222837
0.011000000000000003,3.378686733184121e-05,0.010956663972782804,0.006749244897904919,0.9913348463056076
0.012000000000000004,4.053611222974613e-05,0.011947998819088411,0.007360590685155562,0.9905476683114448
0.013000000000000005,4.7896702914901696e-05,0.012938546487399855,0.007971564466706918,0.9897605854262261
0.014000000000000005,5.5868267381608615e-05,0.013928307072826081,0.008582165853553606,0.9889735979370672
0.015000000000000006,6.445043323516222e-05,0.014917280670763148,0.009192394456577782,0.9881867061317692
0.016000000000000007,7.364282769174e-05,0.015905467376894918,0.009802249886550833,0.9873999102988202
0.017000000000000008,8.344507757829084e-05,0.016892867287193736,0.010411731754135048,0.9866132107273962
0.01800000000000001,9.385680933242588e-05,0.01787948049792113,0.011020839669885317,0.9858266077073614
0.01900000000000001,0.0001048776490023112,0.018865307105628493,0.01162957324425083,0.9850401015292701
0.02000000000000001,0.00011650722224656203,0.019850347207157764,0.012237932087576793,0.9842536924843673
0.02100000000000001,0.00012874515433413883,0.02083460089964213,0.01284591581010614,0.9834673808645897
0.022000000000000013,0.00014159107014424498,0.021818068280506718,0.013453524021981264,0.9826811669625666
0.023000000000000013,0.00015504459416622624,0.022800749447469286,0.014060756333245751,0.9818950510716211
0.024000000000000014,0.000169105350499472,0.02378264449854091,0.014667612353846124,0.981109033485771
0.025000000000000015,0.00018377296285331811,0.02476375353202668,0.015274091693633599,0.9803231144997298
0.026000000000000016,0.00019904705454695172,0.02574407664652641,0.015880193962365837,0.9795372944089075
0.027000000000000017,0.00021492724850931755,0.026723613940935316,0.016485918769708723,0.9787515735094119
0.028000000000000018,0.00023141316727902627,0.02770236551444473,0.01709126572523814,0.9779659520980494
0.02900000000000002,0.0002485044330042644,0.02868033146654278,0.017696234438441764,0.977180430472326
0.03000000000000002,0.0002662006674427062,0.029657511897015106,0.01830082451872084,0.9763950089304481
0.03100000000000002,0.00028450149196142705,0.030633906905945554,0.018905035575392005,0.9756096877713238
0.03200000000000002,0.00030340652753681907,0.03160951659371688,0.019508867217689095,0.9748244672945637
0.03300000000000002,0.00032291539475450817,0.03258434106101144,0.020112319054764963,0.9740393478004818
0.03400000000000002,0.0003430277138092731,0.03355838040881192,0.020715390695693312,0.9732543295900965
0.035000000000000024,0.00036374310450496645,0.03453163473840202,0.02131808174947053,0.9724694129651315
0.036000000000000025,0.00038506118625443697,0.03550410415136715,0.021920391825017545,0.9716845982280168
0.037000000000000026,0.00040698157807945453,0.036475788749595166,0.022522320531181673,0.9708998856818898
0.03800000000000003,0.00042950389861063623,0.03744668863527706,0.023123867476738492,0.9701152756305962
0.03900000000000003,0.00045262776608737473,0.038416803910907654,0.023725032270393707,0.9693307683786906
0.04000000000000003,0.00047635279835776844,0.039386134679286346,0.024325814520785034,0.9685463642314378
0.04100000000000003,0.0005006786128785535,0.04035468104351778,0.024926213836484096,0.9677620634948138
0.04200000000000003,0.0005256048267150376,0.041322443107012594,0.025526229825998316,0.9669778664755063
0.04300000000000003,0.0005511310565410359,0.0422894209734881,0.026125862097772835,0.9661937734809162
0.04400000000000003,0.0005772569186388087,0.04325561474696901,0.026725110260192423,0.9654097848191578
0.04500000000000003,0.0006039820288990011,0.04422102453178817,0.027323973921583408,0.9646259007990607
0.046000000000000034,0.0006313060028205846,0.04518565043258723,0.027922452690215607,0.9638421217301698
0.047000000000000035,0.0006592284555108002,0.0461494925543174,0.02852054617430428,0.9630584479227465
0.048000000000000036,0.0006877490016851045,0.04711255100224014,0.029118253982012076,0.96227487968777
0.04900000000000004,0.0007168672556671165,0.048074825881927914,0.029715575721450994,0.9614914173369378
0.05000000000000004,0.0007465828313885676,0.04903631729926485,0.030312511000684356,0.9607080611826665
0.05100000000000004,0.0007768953423892519,0.04999702536044752,0.030909059427728793,0.9599248115380933
0.05200000000000004,0.0008078044018169807,0.050956950171985614,0.03150522061055623,0.9591416687170762
0.05300000000000004,0.0008393096224275369,0.05191609184070269,0.03210099415709588,0.9583586330341953
0.05400000000000004,0.0008714106165846328,0.052874450473736886,0.032696379675236246,0.9575757048047538
0.05500000000000004,0.0009041069962598691,0.05383202617854164,0.03329137677282717,0.9567928843447785
0.05600000000000004,0.0009373983730326963,0.054788819062886414,0.033885985057681804,0.9560101719710207
0.057000000000000044,0.0009712843580903781,0.055744829234857435,0.0344802041375787,0.9552275680009575
0.058000000000000045,0.0010057645622279568,0.05670005680285839,0.0350740336202638,0.9544450727527926
0.059000000000000045,0.0010408385958482207,0.057654501875611185,0.035667473113452544,0.9536626865454565
0.060000000000000046,0.0010765060689616733,0.05860816456215664,0.036260522224831886,0.9528804096986082
0.06100000000000005,0.0011127665911865052,0.05956104497185525,0.03685318056206238,0.9520982425326358
0.06200000000000005,0.0011496197717485676,0.06051314321438789,0.037445447732780274,0.9513161853686569
0.06300000000000004,0.0011870652194813478,0.061464459399756546,0.038037323344599576,0.9505342385285205
0.06400000000000004,0.0012251025428259474,0.062414993638285066,0.03862880700511416,0.9497524023348065
0.06500000000000004,0.0012637313498310616,0.06336474604061987,0.039219898321899885,0.9489706771108277
0.06600000000000004,0.0013029512481529614,0.0643137167177307,0.0398105969025167,0.9481890631806301
0.06700000000000005,0.0013427618450554781,0.06526190578091133,0.04040090235451075,0.9474075608689937
0.06800000000000005,0.0013831627474099888,0.06620931334178032,0.04099081428541656,0.9466261705014336
0.06900000000000005,0.0014241535616954053,0.06715593951228176,0.041580332302759135,0.9458448924042007
0.07000000000000005,0.0014657338939981644,0.06810178440468596,0.04216945601405613,0.9450637269042824
0.07100000000000005,0.0015079033500122205,0.06904684813159025,0.04275818502682002,0.9442826743294038
0.07200000000000005,0.0015506615350390405,0.06999113080591965,0.04334651894856025,0.943501735008028
0.07300000000000005,0.0015940080539876007,0.07093463254092768,0.04393445738678544,0.9427209092693573
0.07400000000000005,0.001637942511374386,0.07187735345019704,0.04452199994900555,0.9419401974433338
0.07500000000000005,0.0016824645113233917,0.07281929364764037,0.0451091462427341,0.9411595998606405
0.07600000000000005,0.0017275736575661257,0.07376045324750101,0.04569589587549038,0.9403791168527016
0.07700000000000005,0.0017732695534416162,0.07470083236435371,0.04628224845480165,0.9395987487516838
0.07800000000000006,0.0018195518018964177,0.0756404311131054,0.04686820358820538,0.9388184958904969
0.07900000000000006,0.001866420005484623,0.0765792496089959,0.047453760883251477,0.9380383586027944
0.08000000000000006,0.0019138737663678745,0.07751728796759869,0.04803891994750456,0.9372583372229746
0.08100000000000006,0.001961912686315379,0.07845454630482165,0.04862368038854617,0.9364784320861811
0.08200000000000006,0.0020105363667039253,0.07939102473690783,0.049208041813977074,0.9356986435283038
0.08300000000000006,0.0020597444085179023,0.08032672338043613,0.04979200383141952,0.9349189718859794
0.08400000000000006,0.0021095364123493218,0.08126164235232211,0.050375566048519525,0.9341394174965926
0.08500000000000006,0.002159911978397841,0.0821957817698187,0.05095872807294916,0.9333599806982763
0.08600000000000006,0.00221087070647079,0.08312914175051699,0.05154148951240888,0.9325806618299127
0.08700000000000006,0.002262412195983199,0.0840617224123469,0.0521238499746298,0.9318014612311342
0.08800000000000006,0.0023145360459578285,0.08499352387357803,0.052705809067376035,0.9310223792423236
0.08900000000000007,0.0023672418550252047,0.08592454625282035,0.05328736639844703,0.9302434162046153
0.09000000000000007,0.002420529221423652,0.08685478966902496,0.053868521575679895,0.9294645724598959
0.09100000000000007,0.002474397742999332,0.08778425424148485,0.054449274206951774,0.9286858483508049
0.09200000000000007,0.0025288470172062836,0.08871294008983566,0.05502962390018218,0.9279072442207356
0.09300000000000007,0.002583876641106466,0.08964084733405639,0.055609570263335364,0.9271287604138353
0.09400000000000007,0.0026394862113698014,0.09056797609447023,0.05618911290442272,0.9263503972750067
0.09500000000000007,0.002695675324274224,0.09149432649174524,0.05676825143150513,0.925572155149908
0.09600000000000007,0.002752443575705729,0.09241989864689515,0.05734698545269541,0.924794034384954
0.09700000000000007,0.0028097905611584244,0.09334469268128011,0.057925314576160694,0.9240160353273167
0.09800000000000007,0.002867715875734585,0.09426870871660742,0.05850323841012483,0.9232381583249258
0.09900000000000007,0.0029262191141447096,0.09519194687493235,0.05908075656287083,0.9224604037264699
0.10000000000000007,0.0029852998707075805,0.09611440727865882,0.05965786864274332,0.9216827718813962
0.10100000000000008,0.003044957739350324,0.09703609005054022,0.060234574258150944,0.9209052631399125
0.10200000000000008,0.003105192313608475,0.09795699531368013,0.06081087301756885,0.9201278778529866
0.10300000000000008,0.0031660031866260437,0.09887712319153312,0.06138676452954115,0.9193506163723476
0.10400000000000008,0.003227389951155585,0.09979647380790546,0.06196224840268338,0.9185734790504868
0.10500000000000008,0.0032893521995582685,0.10071504728695595,0.06253732424568498,0.9177964662406577
0.10600000000000008,0.0033518895238039536,0.1016328437531966,0.06311199166731182,0.917019578296877
0.10700000000000008,0.0034150015154712655,0.10254986333149348,0.06368625027640869,0.9162428155739252
0.10800000000000008,0.0034786877657476743,0.1034661061470674,0.06426009968190177,0.9154661784273473
0.10900000000000008,0.003542947865429576,0.10438157232549475,0.06483353949280123,0.9146896672134535
0.11000000000000008,0.0036077814049223773,0.1052962619927082,0.06540656931820366,0.9139132822893192
0.11100000000000008,0.003673187974240581,0.10621017527499751,0.06597918876729471,0.9131370240127867
0.11200000000000009,0.0037391671630078757,0.1071233122990103,0.0665513974493516,0.9123608927424647
0.11300000000000009,0.003805718560457227,0.10803567319175277,0.06712319497374565,0.9115848888377296
0.11400000000000009,0.0038728417554309727,0.1089472580805905,0.0676945809499449,0.9108090126587259
0.11500000000000009,0.003940536336380918,0.10985806709324922,0.06826555498751669,0.9100332645663668
0.11600000000000009,0.004008801891368434,0.11076810035781559,0.06883611669613017,0.9092576449223346
0.11700000000000009,0.004077638008064564,0.11167735800273793,0.06940626568555901,0.9084821540890816
0.11800000000000009,0.004147044273750123,0.112585840156827,0.06997600156568393,0.9077067924298304
0.11900000000000009,0.004217020275315807,0.11349354694925683,0.07054532394649536,0.9069315603085748
0.12000000000000009,0.004287565599262302,0.1144004785095654,0.07111423243809604,0.9061564580900798
0.1210000000000001,0.0043586798317003985,0.11530663496765549,0.07168272665070367,0.9053814861398828
0.1220000000000001,0.0044303625583511025,0.11621201645379538,0.07225080619465357,0.9046066448242934
0.1230000000000001,0.004502613364545756,0.11711662309861967,0.07281847068040131,0.9038319345103949
0.1240000000000001,0.004575431835226158,0.11802045503313006,0.07338571971852541,0.9030573555660438
0.12500000000000008,0.0046488175549446835,0.11892351238869611,0.07395255291972998,0.9022829083598712
0.12600000000000008,0.004722770107864414,0.11982579529705599,0.07451896989484742,0.9015085932612827
