# Time,Input,Output
0.000297,1.0,0.4589649203631458
0.000298,1.0,0.4600827614367756
0.000299,1.0,0.46119829292141035
0.0003,1.0,0.4623115195889281
0.000301,1.0,0.4634224462013476
0.00030199999999999997,1.0,0.46453107751084893
0.000303,1.0,0.46563741825979343
0.00030399999999999996,1.0,0.46674147318074427
0.000305,1.0,0.4678432469964865
0.000306,1.0,0.46894274442004746
0.000307,1.0,0.47003997015471677
0.000308,1.0,0.4711349288940665
0.000309,1.0,0.47222762532197127
0.00031,1.0,0.47331806411262833
0.00031099999999999997,1.0,0.4744062499305774
0.000312,1.0,0.4754921874307208
0.00031299999999999996,1.0,0.47657588125834327
0.000314,1.0,0.4776573360491318
0.00031499999999999996,1.0,0.47873655642919555
0.000316,1.0,0.4798135470150856
0.000317,1.0,0.48088831241381474
0.000318,1.0,0.48196085722287707
0.000319,1.0,0.4830311860302678
0.00031999999999999997,1.0,0.48409930341450275
0.000321,1.0,0.485165213944638
0.00032199999999999997,1.0,0.48622892218028957
0.000323,1.0,0.48729043267165256
0.00032399999999999996,1.0,0.488349749959521
0.000325,1.0,0.4894068785753071
0.000326,1.0,0.4904618230410606
0.000327,1.0,0.49151458786948815
0.000328,1.0,0.49256517756397267
0.000329,1.0,0.49361359661859255
0.00033,1.0,0.4946598495181409
0.00033099999999999997,1.0,0.4957039407381447
0.000332,1.0,0.4967458747448841
0.00033299999999999996,1.0,0.49778565599541114
0.000334,1.0,0.49882328893756933
0.000335,1.0,0.49985877801001233
0.000336,1.0,0.500892127642223
0.000337,1.0,0.5019233422545325
0.000338,1.0,0.5029524262581389
0.000339,1.0,0.5039793840551262
0.00033999999999999997,1.0,0.5050042200384834
0.000341,1.0,0.506026938592123
0.00034199999999999996,1.0,0.5070475440908996
0.000343,1.0,0.5080660409006291
0.00034399999999999996,1.0,0.5090824333781072
0.000345,1.0,0.5100967258711276
0.000346,1.0,0.5111089227185014
0.000347,1.0,0.5121190282500747
0.000348,1.0,0.5131270467867481
0.00034899999999999997,1.0,0.5141329826404946
0.00035,1.0,0.5151368401143779
0.00035099999999999997,1.0,0.5161386235025713
0.000352,1.0,0.5171383370903759
0.00035299999999999996,1.0,0.5181359851542389
0.000354,1.0,0.5191315719617714
0.000355,1.0,0.5201251017717677
0.000356,1.0,0.5211165788342228
0.000357,1.0,0.5221060073903505
0.000358,1.0,0.5230933916726018
0.000359,1.0,0.5240787359046832
0.00035999999999999997,1.0,0.5250620443015744
0.000361,1.0,0.5260433210695464
