(B-A)/100 ;C/1000
(mA);(uA)
;
-0,03383366;0,3075787
-0,03537155;0,3075787
-0,03537155;0,3075787
-0,03537155;0,246063
-0,03537155;0,246063
-0,03537155;0,246063
-0,03537155;0,246063
-0,03537155;0,246063
-0,03537155;0,246063
-0,03229576;0,246063
-0,03075787;0,246063
-0,03075787;0,246063
-0,03229576;0,246063
-0,03075787;0,246063
-0,03383366;0,246063
-0,03383366;0,246063
-0,03383366;0,246063
-0,03383366;0,246063
-0,03537155;0,246063
-0,03537155;0,246063
-0,03537155;0,3075787
-0,03229576;0,3075787
-0,03229576;0,3075787
-0,03229576;0,3075787
-0,03229576;0,3075787
-0,03229576;0,3075787
-0,03229576;0,3075787
-0,03537155;0,3075787
-0,03690945;0,3075787
-0,03690945;0,3075787
-0,03690945;0,3075787
-0,03690945;0,3075787
-0,03690945;0,3075787
-0,03690945;0,3075787
-0,03690945;0,3075787
-0,03690945;0,3075787
-0,03690945;0,3075787
-0,03690945;0,3075787
-0,03537155;0,3075787
-0,03537155;0,3075787
-0,03690944;0,3075787
-0,03690944;0,246063
-0,03690944;0,246063
-0,03998523;0,246063
-0,03690944;0,246063
-0,03844734;0,246063
-0,03690945;0,246063
-0,03690945;0,246063
-0,03844734;0,1845472
-0,04152313;0,1845472
-0,04152313;0,1845472
-0,04152313;0,1845472
-0,04152313;0,1845472
-0,04152313;0,1845472
-0,04152313;0,1845472
-0,04306102;0,1845472
-0,04306102;0,1845472
-0,04306102;0,1845472
-0,04152313;0,1845472
-0,04152313;0,1845472
-0,04152313;0,1845472
-0,04152313;0,1845472
-0,04306102;0,1845472
-0,04306102;0,1845472
-0,04306102;0,1845472
-0,04306102;0,1845472
-0,04459891;0,1845472
-0,04459891;0,1845472
-0,04459891;0,1845472
-0,04459891;0,1845472
-0,04613681;0,1845472
-0,04459891;0,1845472
-0,04613681;0,1845472
-0,0476747;0,1845472
-0,0476747;0,1845472
-0,0476747;0,1845472
-0,0476747;0,1845472
-0,0476747;0,246063
-0,0476747;0,246063
-0,0476747;0,246063
-0,0476747;0,246063
-0,0476747;0,246063
-0,05075049;0,246063
-0,05075049;0,246063
-0,05075049;0,246063
-0,05075049;0,246063
-0,05075049;0,246063
-0,05075049;0,246063
-0,05075049;0,246063
-0,05075049;0,246063
-0,0476747;0,246063
-0,0476747;0,246063
-0,0476747;0,246063
-0,04613681;0,246063
-0,0476747;0,246063
-0,0476747;0,246063
-0,0461368;0,246063
-0,04459891;0,246063
-0,04459891;0,246063
-0,04152313;0,246063
-0,04152313;0,246063
-0,04152313;0,246063
-0,04152313;0,246063
-0,03998523;0,246063
-0,03998523;0,246063
-0,03998523;0,246063
-0,04152313;0,246063
-0,04152313;0,246063
-0,04152313;0,246063
-0,04152313;0,246063
-0,04152313;0,246063
-0,04152313;0,246063
-0,04152313;0,246063
-0,04152313;0,246063
-0,03998523;0,246063
-0,03998523;0,246063
-0,04152313;0,246063
-0,03998523;0,246063
-0,03998523;0,246063
-0,04152313;0,246063
-0,04306102;0,246063
-0,04306102;0,246063
-0,04306102;0,246063
-0,04306102;0,246063
-0,04306102;0,246063
-0,04306102;0,246063
