# Time,Velocity,Height,Radius
0.163,8.709536,1.427783268266669,0.004887370880210545
0.164,8.709535999999998,1.436492804266669,0.005030435710586826
0.165,8.709536,1.445202340266669,0.005191874038115674
0.166,8.709535999999998,1.453911876266669,0.00537625829818611
0.167,8.709536,1.462621412266669,0.005589981997425154
0.168,8.709535999999998,1.471330948266669,0.005842331600815779
0.169,8.709536,1.480040484266669,0.006147458188508135
0.17,8.709535999999998,1.488750020266669,0.006528315312851141
0.171,8.709536,1.497459556266669,0.007025434970162084
0.17200000000000001,8.709535999999998,1.506169092266669,0.00771975592961296
0.17300000000000001,8.709536,1.514878628266669,0.008808042515086437
0.17400000000000002,8.709535999999998,1.523588164266669,0.010991091488865883
0.17500000000000002,8.709536,1.5322977002666691,0.028567977539522345
0.176,8.709535999999998,1.5410072362666691,nan
0.177,8.709536,1.5497167722666692,nan
0.178,8.709535999999998,1.5584263082666692,nan
0.179,8.709536,1.5671358442666692,nan
0.18,8.709535999999998,1.5758453802666692,nan
0.181,8.709536,1.5845549162666692,nan
0.182,8.709535999999998,1.5932644522666692,nan
0.183,8.709536,1.6019739882666693,nan
0.184,8.709535999999998,1.6106835242666693,nan
0.185,8.709536,1.6193930602666693,nan
0.186,8.709535999999998,1.6281025962666693,nan
0.187,8.709536,1.6368121322666693,nan
0.188,8.709535999999998,1.6455216682666693,nan
0.189,8.709536,1.6542312042666694,nan
0.19,8.709535999999998,1.6629407402666694,nan
0.191,8.709536,1.6716502762666694,nan
0.192,8.709535999999998,1.6803598122666694,nan
0.193,8.709536,1.6890693482666694,nan
0.194,8.709535999999998,1.6977788842666695,nan
0.195,8.709536,1.7064884202666695,nan
0.196,8.709535999999998,1.7151979562666695,nan
0.197,8.709536,1.7239074922666695,nan
0.198,8.709535999999998,1.7326170282666695,nan
0.199,8.709536,1.7413265642666695,nan
0.2,8.709535999999998,1.7500361002666696,nan
0.201,8.709536,1.7587456362666696,nan
0.202,8.709535999999998,1.7674551722666696,nan
0.203,8.709536,1.7761647082666696,nan
0.20400000000000001,8.709535999999998,1.7848742442666696,nan
0.20500000000000002,8.709536,1.7935837802666696,nan
0.20600000000000002,8.709535999999998,1.8022933162666697,nan
0.20700000000000002,8.709536,1.8110028522666697,nan
0.20800000000000002,8.709535999999998,1.8197123882666697,nan
0.209,8.709536,1.8284219242666697,nan
0.21,8.709535999999998,1.8371314602666697,nan
0.211,8.709536,1.8458409962666698,nan
0.212,8.709535999999998,1.8545505322666698,nan
0.213,8.709536,1.8632600682666698,nan
0.214,8.709535999999998,1.8719696042666698,nan
0.215,8.709536,1.8806791402666698,nan
0.216,8.709535999999998,1.8893886762666698,nan
0.217,8.709536,1.8980982122666699,nan
0.218,8.709535999999998,1.9068077482666699,nan
0.219,8.709536,1.91551728426667,nan
0.22,8.709535999999998,1.92422682026667,nan
0.221,8.709536,1.93293635626667,nan
0.222,8.709535999999998,1.94164589226667,nan
0.223,8.709536,1.95035542826667,nan
0.224,8.709535999999998,1.95906496426667,nan
0.225,8.709536,1.96777450026667,nan
0.226,8.709535999999998,1.97648403626667,nan
0.227,8.709536,1.98519357226667,nan
0.228,8.709535999999998,1.99390310826667,nan
0.229,8.709536,2.00261264426667,nan
0.23,8.709535999999998,2.01132218026667,nan
0.231,8.709536,2.02003171626667,nan
0.232,8.709535999999998,2.02874125226667,nan
0.233,8.709536,2.03745078826667,nan
0.234,8.709535999999998,2.04616032426667,nan
0.23500000000000001,8.709536,2.05486986026667,nan
0.23600000000000002,8.709535999999998,2.06357939626667,nan
0.23700000000000002,8.709536,2.07228893226667,nan
0.23800000000000002,8.709535999999998,2.08099846826667,nan
0.23900000000000002,8.709536,2.08970800426667,nan
0.24,8.709535999999998,2.09841754026667,nan
0.241,8.709536,2.10712707626667,nan
0.242,8.709535999999998,2.11583661226667,nan
0.243,8.709536,2.12454614826667,nan
0.244,8.709535999999998,2.13325568426667,nan
0.245,8.709536,2.14196522026667,nan
0.246,8.709535999999998,2.15067475626667,nan
0.247,8.709536,2.15938429226667,nan
0.248,8.709535999999998,2.16809382826667,nan
0.249,8.709536,2.17680336426667,nan
0.25,8.709535999999998,2.18551290026667,nan
0.251,8.709536,2.1942224362666702,nan
