frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg
1.525997193381177508e-01,1.118417367883551596e-02,2.920878985531151061e-03,-3.244747888086317644e+00,-1.435063729580241265e+01,1.460481206643077901e+00,8.367940919882221351e+01
1.634996992908404612e-01,1.134400021596784422e-02,2.869724182787204789e-03,-3.218397722349529033e+00,-1.478166163234784669e+01,1.003106704360856360e+00,5.747378056115428535e+01
1.743996792435631438e-01,1.211520672029329192e-02,3.416598914041669467e-03,-3.158694347028188965e+00,-1.389273152007046797e+01,1.832333441316894573e+00,1.049849728481401598e+02
1.852996591962858264e-01,1.328598317820176185e-02,3.955987324659136599e-03,-3.222178549794466385e+00,-1.424560373078059428e+01,1.542945433373043462e+00,8.840426135125915152e+01
1.961996391490085367e-01,1.367364001942389384e-02,3.148170666411220526e-03,-3.272397937720665340e+00,-1.438954952792253650e+01,1.449219024157301527e+00,8.303413367428106540e+01
2.070996191017312471e-01,1.394650847869240672e-02,4.629655028449666115e-03,-3.312429723912751811e+00,-1.441718176905075133e+01,1.461618569221173614e+00,8.374457527432321058e+01
2.179995990544539297e-01,1.406822398622575160e-02,4.498613532374746982e-03,-3.343249254150747696e+00,-1.438736774361933612e+01,1.522252124890584923e+00,8.721862211105201368e+01
2.288995790071766123e-01,1.434564690819773759e-02,4.328324844822246595e-03,-3.336161729741911941e+00,-1.435108588303762467e+01,1.551446461063459292e+00,8.889133435944381745e+01
2.397995589598993227e-01,1.515070363646634118e-02,5.734305879998354873e-03,-3.347577874932113229e+00,-1.442656549674319066e+01,1.487382992548094807e+00,8.522076799254421076e+01
2.506995389126220330e-01,1.587406926135081706e-02,5.860815283828350701e-03,-3.385091534557838955e+00,-1.443911686888100476e+01,1.512345280036007544e+00,8.665100171259382478e+01
2.615995188653447157e-01,1.643203663699518285e-02,6.153213312557223418e-03,-3.425859832632678792e+00,-1.443776154992399263e+01,1.554468897067860178e+00,8.906450718634437180e+01
2.724994988180673983e-01,1.642822151810997486e-02,7.466800508980042141e-03,-3.461102965847583146e+00,-1.453374243246220843e+01,1.493731147744547183e+00,8.558449049299497347e+01
2.833994787707900809e-01,1.752603916940794967e-02,7.928667750522420607e-03,-3.431969579911724910e+00,-1.449354306145241011e+01,1.504797132818487482e+00,8.621852473388651106e+01
2.942994587235128190e-01,1.894733310283008842e-02,8.556228057268980280e-03,-3.468147821156762678e+00,-1.460195632326385251e+01,1.432562112252083075e+00,8.207976292239084160e+01
3.051994386762355016e-01,2.025612206303065849e-02,9.940552850163392878e-03,-3.520305111994234348e+00,-1.463992491544239982e+01,1.446750810911006990e+00,8.289271547233011006e+01
3.160994186289581842e-01,2.149678435168593527e-02,1.039266201060835317e-02,-3.582015394037846079e+00,-1.468528794168848783e+01,1.463098066708531597e+00,8.382934423614904063e+01
3.269993985816809223e-01,2.228404280877626514e-02,1.128285441453605840e-02,-3.633951155562258339e+00,-1.478680980433213321e+01,1.413511965589298702e+00,8.098826991950807042e+01
3.378993785344036049e-01,2.359090666037934672e-02,1.231804067889809284e-02,-3.680351561965796492e+00,-1.478936008068747654e+01,1.457362095637493526e+00,8.350069730236941723e+01
3.487993584871262875e-01,2.524324051998045118e-02,1.349567442422914404e-02,-3.737708392807509661e+00,-1.487579449162110912e+01,1.428284515545573896e+00,8.183467468464880312e+01
3.596993384398489702e-01,2.706165636072133118e-02,1.521315749829471597e-02,-3.811203563623831059e+00,-1.494692748822153838e+01,1.430646689761464696e+00,8.197001729769397116e+01
3.705993183925716528e-01,2.873037408302781329e-02,1.664126373193499861e-02,-3.906018722510043339e+00,-1.502058401270602417e+01,1.451805324163190969e+00,8.318231774917319399e+01
3.814992983452943909e-01,2.953616498216974848e-02,1.798404628431005473e-02,-3.984763726697231778e+00,-1.514414649354203668e+01,1.406987847514369561e+00,8.061446548876961060e+01
3.923992782980170735e-01,3.129876010584262819e-02,1.927649259992053263e-02,-4.051479539801722041e+00,-1.519598346846706072e+01,1.421866685693832899e+00,8.146696012051097568e+01
4.032992582507397561e-01,3.348982860658888255e-02,2.099109265272642438e-02,-4.137818618948426064e+00,-1.531849308447815261e+01,1.385696148829448138e+00,7.939454101545936737e+01
4.141992382034624942e-01,3.570073982685410124e-02,2.304797703753275195e-02,-4.243657693886333959e+00,-1.538474491999453875e+01,1.425283388250968786e+00,8.166272275688641002e+01
4.250992181561851768e-01,3.722150499153652897e-02,2.486033754332656054e-02,-4.368651433347288560e+00,-1.553124450616605223e+01,1.403777541540410567e+00,8.043052850551612210e+01
4.359991981089078594e-01,3.868139289223621047e-02,2.659372319761725903e-02,-4.461139312184638328e+00,-1.561369672731303737e+01,1.413813199230772089e+00,8.100552933581184334e+01
4.468991780616305420e-01,4.098917190365348323e-02,2.905699642343456679e-02,-4.571682711821010159e+00,-1.575478784556818823e+01,1.383265480611995280e+00,7.925527398520273437e+01
4.577991580143532246e-01,4.341609143802942911e-02,3.164494795274840067e-02,-4.700491496017603410e+00,-1.587340785099011242e+01,1.393454259386663008e+00,7.983904800738366703e+01
4.686991379670759628e-01,4.564794045313616544e-02,3.393157525434353783e-02,-4.849126356722257114e+00,-1.604226356629497019e+01,1.373233404786457834e+00,7.868047838064421740e+01
4.795991179197986454e-01,4.656005759060582311e-02,3.520618638100132120e-02,-4.995698575485815418e+00,-1.618414195368282549e+01,1.377927236162163060e+00,7.894941510821820430e+01
4.904990978725213280e-01,4.850540927580940243e-02,3.748513918822255625e-02,-5.138716909027583490e+00,-1.632729286051667472e+01,1.377794662870080122e+00,7.894181921810570657e+01
5.013990778252440661e-01,5.055916957597401951e-02,4.006335698911320936e-02,-5.301215986286497817e+00,-1.648217824535515064e+01,1.385408355290519422e+00,7.937805166030761939e+01
5.122990577779666932e-01,5.234004550526457494e-02,4.217362016689479159e-02,-5.482154995333240244e+00,-1.666400936804206268e+01,1.384516241650351809e+00,7.932693731387996650e+01
5.231990377306894313e-01,5.322861486101262279e-02,4.446094413062322975e-02,-5.684365070479083570e+00,-1.686573344685768205e+01,1.385002237980575535e+00,7.935478285246063024e+01
5.340990176834121694e-01,5.354453489911319836e-02,4.572578954883402963e-02,-5.871055252353283294e+00,-1.705103090120983467e+01,1.386394965502622423e+00,7.943458026148562112e+01
5.449989976361347965e-01,5.432405542135675114e-02,4.746235849549074876e-02,-6.078139054269274588e+00,-1.726289912195148091e+01,1.381610546676963258e+00,7.916045325535242227e+01
5.558989775888575346e-01,5.488210838908088446e-02,4.935310272267987020e-02,-6.306809625388900109e+00,-1.749433511796054930e+01,1.378845121787521721e+00,7.900200608062698393e+01
5.667989575415801617e-01,5.483281091757000875e-02,5.028338384963917246e-02,-6.559262123030521252e+00,-1.774686064789853290e+01,1.378772089491161479e+00,7.899782163827740078e+01
5.776989374943028999e-01,5.321762380596534170e-02,4.967117240449104437e-02,-6.827550858599262362e+00,-1.801599376561892285e+01,1.377927707339511532e+00,7.894944210469168411e+01
5.885989174470256380e-01,5.220757403644946809e-02,5.004062716896535284e-02,-7.094574404730001227e+00,-1.828727975489285029e+01,1.373665264196322289e+00,7.870522210217245629e+01
5.994988973997482651e-01,5.123634597453645412e-02,4.970292425117696367e-02,-7.393678024931067405e+00,-1.858681783773363705e+01,1.373230801556604375e+00,7.868032922656050232e+01
6.103988773524710032e-01,5.009041875489671225e-02,4.983268620792222908e-02,-7.724244816219353105e+00,-1.891943023595423412e+01,1.371185194624291226e+00,7.856312458279626298e+01
6.212988573051937413e-01,4.853069796144378334e-02,4.900384695721709399e-02,-8.089042011238113616e+00,-1.929426986570413760e+01,1.361142759893150700e+00,7.798773545666631435e+01
6.321988372579163684e-01,4.640597078118003510e-02,4.785348187984120316e-02,-8.462687945110864973e+00,-1.967060410904714729e+01,1.358454450422891702e+00,7.783370666999542209e+01
6.430988172106391065e-01,4.555351430408329655e-02,4.749291964328492682e-02,-8.856140676767475739e+00,-2.007349922306226020e+01,1.349012068064388670e+00,7.729269801230441317e+01
6.539987971633618447e-01,4.548149949805382897e-02,4.820247163329005602e-02,-9.279691415579746305e+00,-2.050373236231247631e+01,1.342329667626443124e+00,7.690982467019375690e+01
6.648987771160844717e-01,4.587502858021720586e-02,4.935104124136513448e-02,-9.726490075678871250e+00,-2.095475852412585027e+01,1.338102165912194552e+00,7.666760666408299585e+01
6.757987570688072099e-01,4.617358270482990745e-02,5.085843072822717609e-02,-1.018366660400110035e+01,-2.142457872388690632e+01,1.325458494473363835e+00,7.594317765308790058e+01
6.866987370215298370e-01,4.725419087620939818e-02,5.297921004364176262e-02,-1.063031076187784407e+01,-2.187664925206254907e+01,1.320032124174468358e+00,7.563226953688604226e+01
6.975987169742525751e-01,4.884219838965053045e-02,5.629206282889070989e-02,-1.108170320688252275e+01,-2.233067576822170608e+01,1.317398053019990467e+00,7.548134837679731390e+01
7.084986969269753132e-01,5.042464000872277918e-02,5.961472061199603323e-02,-1.154380289012089911e+01,-2.279828951043234042e+01,1.311883994047730040e+00,7.516541606970054090e+01
7.193986768796979403e-01,5.136134175937207003e-02,6.164803963810996934e-02,-1.201965106135349437e+01,-2.327877693973548645e+01,1.307244735977182382e+00,7.489960616218615996e+01
7.302986568324206784e-01,5.073185151324021563e-02,6.251229370719146861e-02,-1.249031957524290171e+01,-2.375374050810654936e+01,1.302949681495524592e+00,7.465351766760841201e+01
7.411986367851433055e-01,5.061253497536545576e-02,6.306362022697939440e-02,-1.297061656566436305e+01,-2.423657632441192433e+01,1.300410855611612959e+00,7.450805365954170156e+01
7.520986167378660436e-01,5.015702238999749513e-02,6.337897824254380696e-02,-1.347927951744345876e+01,-2.474692192100549448e+01,1.298728210797134963e+00,7.441164521325254100e+01
7.629985966905887818e-01,4.927746485559526129e-02,6.309844845365331079e-02,-1.402135795884331948e+01,-2.529271755155597745e+01,1.295011021646516491e+00,7.419866596327028674e+01
7.738985766433114089e-01,4.783362964461806283e-02,6.253441062453966859e-02,-1.459747934915912282e+01,-2.588092728675494669e+01,1.282922676763349257e+00,7.350605482016624137e+01
7.847985565960341470e-01,4.674736018099636542e-02,6.168158341121983412e-02,-1.518219280187271103e+01,-2.646478506079480297e+01,1.283778355437080521e+00,7.355508159679038727e+01
7.956985365487568851e-01,4.686158186224744643e-02,6.284070339653714810e-02,-1.578922509826160336e+01,-2.708030942650128026e+01,1.275286286119493573e+00,7.306852186556011475e+01
8.065985165014795122e-01,4.774931909446182565e-02,6.589235105901986023e-02,-1.641502951327073134e+01,-2.771159397334221453e+01,1.269806154287688393e+00,7.275453344042239223e+01
8.174984964542022503e-01,4.896328332062446081e-02,6.910671725487388395e-02,-1.705275810407661652e+01,-2.835978005354700926e+01,1.259348664888779723e+00,7.215536343356211546e+01
8.283984764069249884e-01,4.913097105967593331e-02,7.105858012601151685e-02,-1.768622021799145472e+01,-2.900061733527477514e+01,1.251973497075855590e+00,7.173279744468084118e+01
8.392984563596476155e-01,4.986647856522185424e-02,7.349896718679524432e-02,-1.830595136327950456e+01,-2.962238362161403771e+01,1.249938356024639319e+00,7.161619245173233139e+01
8.501984363123703536e-01,5.028997745702777633e-02,7.535959795355801072e-02,-1.894517048506245871e+01,-3.026250227957604366e+01,1.249038819845588844e+00,7.156465282515341642e+01
8.610984162650929807e-01,5.004109776655757402e-02,7.583019086227250904e-02,-1.961034472196183387e+01,-3.092911802133246013e+01,1.247597314988546202e+00,7.148206068069725916e+01
8.719983962178157189e-01,4.881378967966980287e-02,7.516396215046589058e-02,-2.030937213023012333e+01,-3.162830791631193961e+01,1.247434828277356189e+00,7.147275087791911119e+01
8.828983761705384570e-01,4.745962888607896391e-02,7.351067937051151968e-02,-2.101374445984252759e+01,-3.233392116839998920e+01,1.246193905801714186e+00,7.140165125736189111e+01
8.937983561232610841e-01,4.724949393984891749e-02,7.425830800570545898e-02,-2.174942317740861597e+01,-3.307942275364299434e+01,1.236371038124793653e+00,7.083884239675887784e+01
9.046983360759838222e-01,4.791987942311580484e-02,7.667233205514364935e-02,-2.250661288753676814e+01,-3.385040034693255251e+01,1.222583154963386542e+00,7.004885488319075648e+01
9.155983160287064493e-01,4.898587841772737012e-02,7.968833567400694651e-02,-2.327631700047792052e+01,-3.462680508955187264e+01,1.215882525285223226e+00,6.966493708255188722e+01
9.264982959814291874e-01,4.931816705008697926e-02,8.232754189756756602e-02,-2.404526119895760417e+01,-3.540616471648618813e+01,1.205467096830589391e+00,6.906817699028090374e+01
9.373982759341519255e-01,4.967099365006742706e-02,8.413748448886702869e-02,-2.480322512626526432e+01,-3.616421481380089631e+01,1.205380926823542476e+00,6.906323981255650324e+01
9.482982558868745526e-01,4.974973584988588715e-02,8.583246610009019617e-02,-2.557948233712075492e+01,-3.693900176457339768e+01,1.206851186906532369e+00,6.914747951009837834e+01
9.591982358395972907e-01,4.931272199055252575e-02,8.628616582468841278e-02,-2.638600927197608570e+01,-3.775458342157649838e+01,1.197796464758760004e+00,6.862868214636739594e+01
9.700982157923200289e-01,4.850181156117102516e-02,8.540112855442924533e-02,-2.722995733778261140e+01,-3.860780299480035183e+01,1.188524957341435817e+00,6.809746390163047636e+01
9.809981957450426560e-01,4.756018504811804909e-02,8.446577041294708876e-02,-2.808557100615841762e+01,-3.947039920344346342e+01,1.181542417074122220e+00,6.769739381403326206e+01
9.918981756977653941e-01,4.802480081403114748e-02,8.748327817764768588e-02,-2.895037553281174425e+01,-4.034538903135266708e+01,1.171357115818253636e+00,6.711381903900269208e+01
1.002798155650488132e+00,4.913075812364431361e-02,9.100896129190351458e-02,-2.982490570981219591e+01,-4.122992223516818200e+01,1.161354089003186374e+00,6.654068782014314820e+01
1.013698135603210870e+00,5.005376976506557829e-02,9.440455684345774867e-02,-3.070784085331793989e+01,-4.211049898839712569e+01,1.163712479279982670e+00,6.667581362944827106e+01
1.024598115555933386e+00,4.966879087922699415e-02,9.629145367074132267e-02,-3.160440396244244710e+01,-4.301140889157152003e+01,1.159365685230098642e+00,6.642676067597733436e+01
1.035498095508656125e+00,4.880124051252716921e-02,9.565750653856563979e-02,-3.250236119622294950e+01,-4.392140055315373104e+01,1.147331257428383600e+00,6.573723875408416006e+01
1.046398075461378863e+00,4.828149825648258425e-02,9.477252020803528243e-02,-3.343236900929112210e+01,-4.485774503675701652e+01,1.140994586893281815e+00,6.537417427625791788e+01
1.057298055414101601e+00,4.832494403608789124e-02,9.630756245517559100e-02,-3.439537173458999320e+01,-4.582764937348598266e+01,1.134092975463181441e+00,6.497874106947392647e+01
1.068198035366824339e+00,4.884246526860305110e-02,9.937680828742681549e-02,-3.538006416848315894e+01,-4.682637004190659269e+01,1.120064740935738712e+00,6.417498243703175831e+01
1.079098015319546855e+00,4.886079498713948033e-02,1.012465845484112198e-01,-3.635599296147226767e+01,-4.781104590164095214e+01,1.111317674190489324e+00,6.367381242940973607e+01
1.089997995272269593e+00,4.929222207451849219e-02,1.044230516094895728e-01,-3.732835740270982683e+01,-4.878023480461258288e+01,1.114493212456418414e+00,6.385575736972975847e+01
1.100897975224992331e+00,4.932974022973439510e-02,1.063743779703183040e-01,-3.832048315825512930e+01,-4.977544527734107760e+01,1.111408495273218611e+00,6.367901609414093400e+01
1.111797955177715069e+00,4.892716072630728247e-02,1.058500287261584516e-01,-3.934541567310868260e+01,-5.080407000372869675e+01,1.107716283739157204e+00,6.346746795616968484e+01
1.122697935130437807e+00,4.815214054873959149e-02,1.051406162430155583e-01,-4.040610677912589921e+01,-5.187724988715067553e+01,1.095227506334395917e+00,6.275191371959851949e+01
1.133597915083160323e+00,4.801232082294458470e-02,1.065350970262776004e-01,-4.145795708188381923e+01,-5.294256080107672346e+01,1.081766895166272224e+00,6.198067750999837244e+01
1.144497895035883062e+00,4.886244815847558265e-02,1.108658154969724002e-01,-4.252150894073176346e+01,-5.401523308349784713e+01,1.072646471593093231e+00,6.145811573188359489e+01
1.155397874988605800e+00,4.958873479968549380e-02,1.146227369593035145e-01,-4.359501453860367803e+01,-5.509793551869171324e+01,1.063449634271137700e+00,6.093117576846714201e+01
1.166297854941328538e+00,4.958975260357107590e-02,1.159453728191724847e-01,-4.469050382997832571e+01,-5.619505327412382201e+01,1.061821170213676391e+00,6.083787165088585880e+01
1.177197834894051276e+00,4.827476084230621772e-02,1.136673188776253784e-01,-4.580985374026242596e+01,-5.731921614835632539e+01,1.057008206265274364e+00,6.056210912969379478e+01
1.188097814846774014e+00,4.806120676808058045e-02,1.146197888250068408e-01,-4.693369307008888569e+01,-5.845889323547648075e+01,1.041170448971574070e+00,5.965467247981223409e+01
1.198997794799496530e+00,4.881156680928418201e-02,1.187669688530805789e-01,-4.807871734098652894e+01,-5.961844831476434337e+01,1.026639640581355151e+00,5.882211848613940219e+01
1.209897774752219268e+00,4.966749054654601148e-02,1.234750879291646591e-01,-4.923417113749583507e+01,-6.078344668098368686e+01,1.017095070871316898e+00,5.827525492448580735e+01
1.220797754704942006e+00,4.962920887626761507e-02,1.251363213842123234e-01,-5.040463975904761185e+01,-6.195240634859455753e+01,1.018604024812225894e+00,5.836171161677953023e+01
1.231697734657664745e+00,4.856430315866936548e-02,1.234132000902575937e-01,-5.158021056463442733e+01,-6.312933339652850862e+01,1.017247782465089845e+00,5.828400465429172073e+01
1.242597714610387483e+00,4.825175256706823457e-02,1.237121317109888124e-01,-5.278070378948693531e+01,-6.434290757779410797e+01,1.004166826051991590e+00,5.753452105982660214e+01
1.253497694563109999e+00,4.873214668735956212e-02,1.271011435728263694e-01,-5.400723844655968264e+01,-6.558845379657171293e+01,9.851552643471379600e-01,5.644523881218594852e+01
1.264397674515832737e+00,4.949649435472826264e-02,1.318394742549625354e-01,-5.524599764247493283e+01,-6.683755310269827987e+01,9.748151541358212047e-01,5.585279413737737286e+01
1.275297654468555475e+00,4.905462707747367673e-02,1.331277333229491378e-01,-5.649441280996835957e+01,-6.808389801570722000e+01,9.768854086203017095e-01,5.597141098185613828e+01
1.286197634421278213e+00,4.855994370726923748e-02,1.328014777995822626e-01,-5.773584756681879071e+01,-6.932520620581844639e+01,9.770119753595128964e-01,5.597866272183966885e+01
1.297097614374000951e+00,4.852235235374313671e-02,1.341421515957245125e-01,-5.901248430376341503e+01,-7.061807342658381970e+01,9.607814915387578036e-01,5.504872449945503377e+01
1.307997594326723689e+00,4.905560972289915722e-02,1.378161875789546964e-01,-6.031322263662332972e+01,-7.194250165478922554e+01,9.370915961932657634e-01,5.369139347905172599e+01
1.318897574279446205e+00,4.953235864479529210e-02,1.423637499699039743e-01,-6.162811481303042171e+01,-7.326777106740853185e+01,9.267143599810575560e-01,5.309682164108187408e+01
1.329797554232168943e+00,4.889587151354768402e-02,1.433360744439702572e-01,-6.293700536537019019e+01,-7.457635003680722718e+01,9.270259429221424652e-01,5.311467402857431352e+01
1.340697534184891682e+00,4.860277463584022212e-02,1.436829697185244559e-01,-6.426192587732012385e+01,-7.590601289379557670e+01,9.222835978837260473e-01,5.284295767287824219e+01
1.351597514137614420e+00,4.869395960956979241e-02,1.448977203301007599e-01,-6.561834767011239933e+01,-7.728312492452482729e+01,9.015933599467453874e-01,5.165749436196779243e+01
1.362497494090337158e+00,4.926233595757899958e-02,1.492159540123662864e-01,-6.699634402237434472e+01,-7.868356098209787319e+01,8.791536546356626403e-01,5.037179395412545091e+01
1.373397474043059674e+00,4.938929373747793367e-02,1.533790777290076068e-01,-6.838555944524803465e+01,-8.008188248977248236e+01,8.700475698347353015e-01,4.985005372714408622e+01
1.384297453995782412e+00,4.890320183556191858e-02,1.541220643468050877e-01,-6.976318401921095358e+01,-8.145983564986757131e+01,8.697189837025698367e-01,4.983122712856447833e+01
1.395197433948505150e+00,4.878045687200988079e-02,1.540739662874502924e-01,-7.116509443004922275e+01,-8.287322715577775512e+01,8.582378886306577526e-01,4.917340883675547047e+01
1.406097413901227888e+00,4.895172212859335431e-02,1.558507933886668362e-01,-7.259748266352890766e+01,-8.433265606650103052e+01,8.311972113870488288e-01,4.762409215552122532e+01
1.416997393853950626e+00,4.933236560540067012e-02,1.603718891917630396e-01,-7.405260854601463905e+01,-8.580928451758860831e+01,8.096946427852076411e-01,4.639208572594520774e+01
1.427897373806673142e+00,4.880985985185604809e-02,1.616980293402163760e-01,-7.551121643642521519e+01,-8.726877908854700649e+01,8.088079622374056976e-01,4.634128267277981195e+01
1.438797353759395881e+00,4.889864003706036188e-02,1.633140638784499055e-01,-7.696408153227653770e+01,-8.872849208376671015e+01,8.019600628690134458e-01,4.594892694044062864e+01
1.449697333712118619e+00,4.907374898487804060e-02,1.646441157544861755e-01,-7.844323517179353189e+01,-9.023185063592022459e+01,7.777551502324898669e-01,4.456208760288495796e+01
1.460597313664841357e+00,4.916094653164670286e-02,1.666913459141700637e-01,-7.994903353659253753e+01,-9.176217932711331571e+01,7.532248238384013916e-01,4.315660343042532077e+01
1.471497293617564095e+00,4.900106699465622134e-02,1.694369910708644067e-01,-8.148373965905673799e+01,-9.330544198754883212e+01,7.446682858670909955e-01,4.266634991742580496e+01
1.482397273570286611e+00,4.863503835136163966e-02,1.696323541266968604e-01,-8.300682361424081535e+01,-9.483294179270133384e+01,7.402524358986674047e-01,4.241334035127215429e+01
1.493297253523009349e+00,4.915367994471734475e-02,1.718453567869520360e-01,-8.453820057384444908e+01,-9.638743416453159796e+01,7.171370236720404634e-01,4.108892478898133049e+01
1.504197233475732087e+00,4.928683027170784742e-02,1.741004831981876333e-01,-8.609135168310126573e+01,-9.796366397031354722e+01,6.940583271469107363e-01,3.976661288142815920e+01
1.515097213428454825e+00,4.905091560596896993e-02,1.757141523746929557e-01,-8.767914210536619635e+01,-9.956162346589640322e+01,6.838892538289890188e-01,3.918396789875214381e+01
1.525997193381177564e+00,4.858348121587655055e-02,1.742550930654302999e-01,-8.928918409012658230e+01,-1.011788657977267150e+02,6.766889067590665663e-01,3.877141840061619860e+01
1.536897173333900302e+00,4.918224603656901756e-02,1.769120736435075281e-01,-9.087768231257234675e+01,-1.027902152821020820e+02,6.538376448294490606e-01,3.746213753550114234e+01
1.547797153286622818e+00,4.940776233490441760e-02,1.799042259173960767e-01,-9.247753839272139942e+01,-1.044166851394751774e+02,6.272238676054116002e-01,3.593728042366240061e+01
1.558697133239345556e+00,4.886191973521613469e-02,1.801299196740768771e-01,-9.411605529857563113e+01,-1.060642289409596941e+02,6.181969719751203574e-01,3.542007740194162579e+01
1.569597113192068294e+00,4.889553236966706629e-02,1.796106564374101988e-01,-9.579697202462779160e+01,-1.077516345066472212e+02,6.117081323397650650e-01,3.504829427689855947e+01
1.580497093144791032e+00,4.910929317205586092e-02,1.799423328697961066e-01,-9.745912526626716499e+01,-1.094388252501687475e+02,5.866706304575932673e-01,3.361375108949926016e+01
1.591397073097513770e+00,4.943520201519491925e-02,1.836266378963193335e-01,-9.910941409284318127e+01,-1.111118500258924655e+02,5.639346813099044287e-01,3.231107716011263165e+01
1.602297053050236286e+00,4.886488086029959488e-02,1.829630493298620153e-01,-1.007979053416947721e+02,-1.128097957779120009e+02,5.544801781419634867e-01,3.176937403119654846e+01
1.613197033002959024e+00,4.895094228944090603e-02,1.821208136069015215e-01,-1.025322334464153613e+02,-1.145589377484925109e+02,5.396663122820385405e-01,3.092060203914991234e+01
1.624097012955681762e+00,4.939134062904326772e-02,1.842404872617670053e-01,-1.042722916697480713e+02,-1.163282642360237560e+02,5.103980480834975353e-01,2.924365402689966231e+01
1.634996992908404501e+00,4.927037195095624461e-02,1.862848344706582726e-01,-1.059842911524248592e+02,-1.180555285142499713e+02,4.951332525340628732e-01,2.836904566678697392e+01
1.645896972861127239e+00,4.886765447402612733e-02,1.845450683113460943e-01,-1.077280382063161284e+02,-1.198047919094420024e+02,4.896169112333075835e-01,2.805298259189999044e+01
1.656796952813849977e+00,4.905592816262487749e-02,1.833009587667210893e-01,-1.095097929944777491e+02,-1.216092694973778663e+02,4.668941114590691721e-01,2.675106206611530979e+01
1.667696932766572493e+00,4.952630268318695961e-02,1.866293451941531678e-01,-1.113053657005066128e+02,-1.234368373074873944e+02,4.348990073784120836e-01,2.491787763721185911e+01
1.678596912719295231e+00,4.877747465480326144e-02,1.858078479149214979e-01,-1.131010188596487893e+02,-1.252444598733273438e+02,4.229296006806266273e-01,2.423208115015313524e+01
1.689496892672017969e+00,4.894806313771926654e-02,1.851013197143020761e-01,-1.149074593376951015e+02,-1.270628943695430735e+02,4.109355825112123717e-01,2.354487452964247041e+01
1.700396872624740707e+00,4.938636158095791040e-02,1.865129910264570756e-01,-1.167279820649531530e+02,-1.289126569973885807e+02,3.816956819237624643e-01,2.186955163259949586e+01
1.711296852577463445e+00,4.914340111114837151e-02,1.880748355872450539e-01,-1.185737346228198419e+02,-1.307795624295626169e+02,3.605428076164058360e-01,2.065758121021724492e+01
1.722196832530185961e+00,4.874907495176020872e-02,1.866365685804869112e-01,-1.204615773930285485e+02,-1.326772142737006561e+02,3.507337336870602895e-01,2.009556267313394073e+01
1.733096812482908700e+00,4.912398880855184391e-02,1.866148323968855327e-01,-1.223259557851583281e+02,-1.345641480051701535e+02,3.281783943473501330e-01,1.880323692348315490e+01
1.743996792435631438e+00,4.945277480712896578e-02,1.896216682134926335e-01,-1.241889396297478925e+02,-1.364466491981899594e+02,3.086610459171277854e-01,1.768497523114513115e+01
