frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg
1.691402689152233130e+00,1.479965675974367727e-02,8.228359850190634928e-02,-4.390310912410056687e+01,-4.306157225641246811e+01,8.415368676881016530e-01,4.821651082318740578e+01
1.713657987693709916e+00,1.443057148436966385e-02,8.542829817391643654e-02,-4.561335958035341775e+01,-4.472180190383820531e+01,8.915576765152125605e-01,5.108249205681158855e+01
1.735913286235186703e+00,1.592328095884030376e-02,9.027459549111700732e-02,-4.732696419370285668e+01,-4.645404403230914170e+01,8.729201613937129789e-01,5.001464109973841232e+01
1.758168584776663490e+00,1.594903629895439920e-02,9.290455441892413180e-02,-4.894856535498656314e+01,-4.818100679782642004e+01,7.675585571601417634e-01,4.397786585442707974e+01
1.780423883318140277e+00,1.498240108838577722e-02,9.857126521657252893e-02,-5.062209913048258869e+01,-4.988269448503349679e+01,7.394046454490957876e-01,4.236476553660020272e+01
1.802679181859616842e+00,1.537096401780075998e-02,1.030277917990226472e-01,-5.243499193484059617e+01,-5.167434796930611896e+01,7.606439655344754414e-01,4.358168893721989434e+01
1.824934480401093628e+00,1.651780039250991608e-02,1.072761014377473926e-01,-5.421177189173843658e+01,-5.350193998523872807e+01,7.098319064997057337e-01,4.067037240615800897e+01
1.847189778942570415e+00,1.605140767317541142e-02,1.121836667829605588e-01,-5.600138165264781520e+01,-5.539308800893466866e+01,6.082936437131494234e-01,3.485265848939806688e+01
1.869445077484047202e+00,1.526526543949414082e-02,1.168533974221155625e-01,-5.787183409420045166e+01,-5.725463641282354388e+01,6.171976813769133319e-01,3.536282226815725949e+01
1.891700376025523989e+00,1.661487446507749904e-02,1.220022819522059848e-01,-5.975879133368590601e+01,-5.915612921159381443e+01,6.026621220920956867e-01,3.452999606827501111e+01
1.913955674567000775e+00,1.702787025503917778e-02,1.257885532889096991e-01,-6.159624737844608688e+01,-6.111967009468985879e+01,4.765772837562253783e-01,2.730586697104035920e+01
1.936210973108477340e+00,1.607417938967083126e-02,1.315643046766362401e-01,-6.359755636972250414e+01,-6.315634222381746810e+01,4.412141459050409886e-01,2.527970842182816114e+01
1.958466271649954127e+00,1.675743502825707831e-02,1.354795959742973732e-01,-6.565109399980191540e+01,-6.520430439186748117e+01,4.467896079344302329e-01,2.559915886494761139e+01
1.980721570191430914e+00,1.767540267217462130e-02,1.399306014300360779e-01,-6.754936424927169014e+01,-6.721717744320804400e+01,3.321868060636451458e-01,1.903290199737764965e+01
2.002976868732907700e+00,1.619540007898642373e-02,1.421142551790839648e-01,-6.956727290796742125e+01,-6.929664422584200167e+01,2.706286821254207942e-01,1.550588130097415274e+01
2.025232167274384487e+00,1.681357732815045442e-02,1.446632676822875441e-01,-7.174228353838834948e+01,-7.146278210074383708e+01,2.795014376445158488e-01,1.601425274486970807e+01
2.047487465815861274e+00,1.783360948886812333e-02,1.487867433083064628e-01,-7.381759391349928023e+01,-7.365430585885353310e+01,1.632880546457416149e-01,9.355716376102549248e+00
2.069742764357338061e+00,1.625368208206647708e-02,1.465519171746794691e-01,-7.592124877523910698e+01,-7.582086067955476949e+01,1.003880956843488936e-01,5.751814196068664842e+00
2.091998062898814847e+00,1.694129293876475012e-02,1.483044008768296951e-01,-7.812830930546481056e+01,-7.801949126737905260e+01,1.088180380857601132e-01,6.234814317207906242e+00
2.114253361440291634e+00,1.720228843123891571e-02,1.465157143577119625e-01,-8.026001832262375046e+01,-8.028588692038562158e+01,-2.586859776187137167e-02,-1.482161473676796959e+00
2.136508659981767977e+00,1.600068885557341669e-02,1.456919322859438759e-01,-8.254610632256316194e+01,-8.260109711572677327e+01,-5.499079316361233510e-02,-3.150740360351846903e+00
2.158763958523244764e+00,1.675492473480570677e-02,1.430640159861945315e-01,-8.485786565761796396e+01,-8.493843471100616682e+01,-8.056905338819986273e-02,-4.616266718508057920e+00
2.181019257064721550e+00,1.659631318686747778e-02,1.423379895154450181e-01,-8.703277531201325701e+01,-8.722816236735552309e+01,-1.953870553422645817e-01,-1.119485364260080473e+01
2.203274555606198337e+00,1.541792400679392605e-02,1.380677875369115126e-01,-8.937932101369864313e+01,-8.957907235292090320e+01,-1.997513392222590722e-01,-1.144490868952146911e+01
2.225529854147675124e+00,1.659038562211555615e-02,1.355068039726952112e-01,-9.175563694349419563e+01,-9.201404481477851505e+01,-2.584078712843272396e-01,-1.480568041755176978e+01
2.247785152689151911e+00,1.542659109139220275e-02,1.318163349242364446e-01,-9.410972283580230169e+01,-9.446808563924328439e+01,-3.583628034409860330e-01,-2.053267617164479475e+01
2.270040451230628697e+00,1.529019564932794159e-02,1.273293606171619907e-01,-9.656762513448276763e+01,-9.689528841454264807e+01,-3.276632800598904827e-01,-1.877372304884482901e+01
2.292295749772105484e+00,1.596113746190215912e-02,1.236790569391879868e-01,-9.889848382691371853e+01,-9.934024374390786249e+01,-4.417599169941401893e-01,-2.531097880181380333e+01
2.314551048313582271e+00,1.459741590233285154e-02,1.199481909381740763e-01,-1.013886368317100874e+02,-1.018585676702375480e+02,-4.699308385274605371e-01,-2.692505371066727093e+01
2.336806346855059058e+00,1.567021129237955446e-02,1.170802573820761000e-01,-1.039543628107766295e+02,-1.044306897581975733e+02,-4.763269474209433363e-01,-2.729152375556992638e+01
