frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg
2.913869352088662157e-01,2.051623757935399500e-02,1.055501250738449977e-02,-1.358515697702130876e+00,1.000717575147775790e-01,1.458587455216908246e+00,8.357090523465581100e+01
3.122002877237852192e-01,2.259604169489545095e-02,1.190915566187986108e-02,-1.504612788654784428e+00,-4.568575283698642076e-02,1.458927035817797480e+00,8.359036176989127398e+01
3.330136402387042227e-01,2.434415013738031389e-02,1.301961703626742031e-02,-1.684456896100190670e+00,-2.697341318512833097e-01,1.414722764248907083e+00,8.105764357254372499e+01
3.538269927536232262e-01,2.609592000775603354e-02,1.421980054599351895e-02,-1.880819251820265547e+00,-3.865609215617448191e-01,1.494258330258521283e+00,8.561469582607878692e+01
3.746403452685422297e-01,2.753594854660278840e-02,1.571289148156218909e-02,-2.050893087749977806e+00,-5.116922236582038819e-01,1.539200864091774035e+00,8.818971333534807400e+01
3.954536977834612888e-01,2.986617364835944186e-02,1.812218886825289060e-02,-2.269458955753294038e+00,-6.881871930647609492e-01,1.581271762688531535e+00,9.060019826526513498e+01
4.162670502983802923e-01,3.213208319005034924e-02,1.894052250737786672e-02,-2.500938183127707770e+00,-8.888050152051020225e-01,1.612133167922604970e+00,9.236842653502048961e+01
4.370804028132992958e-01,3.401376529101672597e-02,2.194134783981938758e-02,-2.756672069553286697e+00,-1.241823030306487663e+00,1.514849039246799034e+00,8.679445654828919032e+01
4.578937553282182993e-01,3.509796200819741141e-02,2.244559839908596283e-02,-3.028994049722634418e+00,-1.488176415032691047e+00,1.540817634689943594e+00,8.828234746706402802e+01
4.787071078431373028e-01,3.513764344305730231e-02,2.246245478663056599e-02,-3.315686404269376553e+00,-1.842418767779030686e+00,1.473267636490345422e+00,8.441201766411074914e+01
4.995204603580563063e-01,3.648980377567351968e-02,2.391326741341765275e-02,-3.610751065246000646e+00,-2.125874805082460739e+00,1.484876260163539907e+00,8.507714280654045069e+01
5.203338128729753098e-01,3.660201052643602404e-02,2.333658326244729755e-02,-3.944229794377178244e+00,-2.468757927195192270e+00,1.475471867181986640e+00,8.453831077981499220e+01
5.411471653878943133e-01,3.631011809160005627e-02,2.428310628007718242e-02,-4.331620141769608523e+00,-2.949766995540265224e+00,1.381853146229343299e+00,7.917435318581556203e+01
5.619605179028134279e-01,3.422817987763050046e-02,2.436114483233474057e-02,-4.721793657925974941e+00,-3.397308784599857301e+00,1.324484873326117196e+00,7.588739327050598149e+01
5.827738704177324314e-01,3.295577518636265413e-02,2.511171730983736972e-02,-5.149985115260147239e+00,-3.814511633490865528e+00,1.335473481769281934e+00,7.651699415702114493e+01
6.035872229326514349e-01,3.124727314758057872e-02,2.559503649407959824e-02,-5.639109169429691093e+00,-4.375671518153579242e+00,1.263437651276110518e+00,7.238964509604261366e+01
6.244005754475704384e-01,3.020510158955340765e-02,2.754773348859780244e-02,-6.173642794580007198e+00,-4.918186642642773165e+00,1.255456151937233145e+00,7.193233886973848712e+01
6.452139279624894419e-01,2.877564099377037318e-02,2.804820760234130392e-02,-6.777032668812126737e+00,-5.508592805807958293e+00,1.268439863004168444e+00,7.267625071629117883e+01
6.660272804774084454e-01,2.844364195593121827e-02,2.999505095694775247e-02,-7.400168378467746777e+00,-6.095393433922579263e+00,1.304774944545166182e+00,7.475809753685405212e+01
6.868406329923274489e-01,2.970963519970703376e-02,3.207051585574184627e-02,-8.037841082749128674e+00,-6.688619839240489640e+00,1.349221243508637480e+00,7.730468288243764619e+01
7.076539855072464524e-01,3.162664246533963136e-02,3.377419965301194094e-02,-8.675276951966486294e+00,-7.306509040871326022e+00,1.368767911095160050e+00,7.842462443869055733e+01
7.284673380221654559e-01,3.381778119744639072e-02,3.554367438007029201e-02,-9.338422484537527879e+00,-7.970592075534482568e+00,1.367830409003043979e+00,7.837090952552762246e+01
7.492806905370844595e-01,3.398372087888279491e-02,3.583300214733615985e-02,-9.993462787364748579e+00,-8.670789150447200555e+00,1.322673636917547135e+00,7.578361706859448077e+01
7.700940430520034630e-01,3.323232224880125207e-02,3.561782928413447652e-02,-1.065040431777127949e+01,-9.329512293024547986e+00,1.320892024746731064e+00,7.568153821047758356e+01
7.909073955669225775e-01,3.295118962165115295e-02,3.662405921983668405e-02,-1.131924959055301017e+01,-1.011478973630725875e+01,1.204459854245751860e+00,6.901046624122386675e+01
8.117207480818415810e-01,3.171153961897653362e-02,3.869668988686749550e-02,-1.208267387516914226e+01,-1.087989882696422939e+01,1.202775048204912878e+00,6.891393396578564534e+01
8.325341005967605845e-01,3.104960805938486446e-02,4.074823678260660470e-02,-1.292308348029098930e+01,-1.172390175684803637e+01,1.199181723442949821e+00,6.870805162250530884e+01
8.533474531116795880e-01,3.021267719921513772e-02,4.099561754894225779e-02,-1.379421874503526979e+01,-1.256714008308598807e+01,1.227078661949281280e+00,7.030642846025409654e+01
8.741608056265985915e-01,3.102490898916060447e-02,4.280141150370800340e-02,-1.463683127783657412e+01,-1.337604847310760903e+01,1.260782804728964424e+00,7.223753359363627169e+01
8.949741581415175951e-01,3.268512031362286879e-02,4.392736367114345036e-02,-1.550371848258166452e+01,-1.422794861368122810e+01,1.275769868900437087e+00,7.309622911795338496e+01
9.157875106564365986e-01,3.434021432723066702e-02,4.592031040613590159e-02,-1.637910684252486959e+01,-1.513088762230190198e+01,1.248219220222968939e+00,7.151769322588677369e+01
9.366008631713556021e-01,3.414131337396228427e-02,4.611119140064141864e-02,-1.726044496131752837e+01,-1.607743908563803359e+01,1.183005875679493890e+00,6.778124381561315204e+01
9.574142156862746056e-01,3.186781529879779973e-02,4.723586798874900711e-02,-1.820179816787841531e+01,-1.710584800875668066e+01,1.095950159121733547e+00,6.279331867436633274e+01
9.782275682011936091e-01,3.068944236519722743e-02,4.838173174506130853e-02,-1.918364484841490736e+01,-1.807642840034636933e+01,1.107216448068538917e+00,6.343882948179316372e+01
9.990409207161126126e-01,3.069564400682539204e-02,5.073432764458685185e-02,-2.024150980231139840e+01,-1.907643419769150128e+01,1.165075604619898453e+00,6.675391495837277489e+01
1.019854273231031616e+00,3.268299427185893807e-02,5.341413424636259205e-02,-2.130603466255358214e+01,-2.008769215569284583e+01,1.218342506860736751e+00,6.980588364450875360e+01
1.040667625745950620e+00,3.428988592179886552e-02,5.444318820168786432e-02,-2.236880926891661403e+01,-2.120396190406038173e+01,1.164847364856230749e+00,6.674083778319754856e+01
1.061480978260869623e+00,3.301923019852445046e-02,5.393969310406331041e-02,-2.341122567163164803e+01,-2.229407958529137090e+01,1.117146086340281785e+00,6.400775584685561626e+01
1.082294330775788627e+00,3.255351646875962596e-02,5.504070931749751455e-02,-2.448613592369651570e+01,-2.341801263967095537e+01,1.068123284025558339e+00,6.119895617431780011e+01
1.103107683290707630e+00,3.134219701607213887e-02,5.864424436217589853e-02,-2.564141290216637969e+01,-2.458766183922676163e+01,1.053751062939619398e+00,6.037548856386456464e+01
1.123921035805626856e+00,3.184110758445947431e-02,6.134277015083473145e-02,-2.686271705709055979e+01,-2.575733343601447345e+01,1.105383621076084566e+00,6.333381623054788179e+01
1.144734388320545859e+00,3.324324565199103521e-02,6.191987455887541791e-02,-2.810830524083052850e+01,-2.697476317737908857e+01,1.133542063451437265e+00,6.494717613631792119e+01
1.165547740835464863e+00,3.309805522442148956e-02,6.182147864850284086e-02,-2.927600714803426740e+01,-2.819200787387485718e+01,1.083999274159407111e+00,6.210858340457866689e+01
1.186361093350383866e+00,3.266516685037063050e-02,6.352343921214441413e-02,-3.048355389028954576e+01,-2.945860945676768239e+01,1.024944433521861153e+00,5.872499027622961876e+01
1.207174445865302870e+00,3.149363932812728611e-02,6.669423081004376141e-02,-3.176407920992905787e+01,-3.076450407679824650e+01,9.995751331308108112e-01,5.727143643462284217e+01
1.227987798380221873e+00,3.187517939781409765e-02,7.046217446910744975e-02,-3.313407762174907134e+01,-3.209406947209159711e+01,1.040008149657475567e+00,5.958807763458344198e+01
1.248801150895140877e+00,3.326882475410713330e-02,7.012832973950910986e-02,-3.452050766142303928e+01,-3.347961762559722843e+01,1.040890035825810411e+00,5.963860599003999141e+01
1.269614503410059880e+00,3.384550081587649195e-02,7.113691751834876065e-02,-3.581729329831701136e+01,-3.482540327821968873e+01,9.918900200973250758e-01,5.683111189272312913e+01
1.290427855924978884e+00,3.283589760205513075e-02,7.366757355382298755e-02,-3.714154132713210288e+01,-3.622638063552745535e+01,9.151606916046503004e-01,5.243484520521997183e+01
1.311241208439897887e+00,3.168055963685559306e-02,7.646976410536525381e-02,-3.858293161713386610e+01,-3.764553861527580381e+01,9.373930018580591828e-01,5.370866275156572556e+01
1.332054560954816891e+00,3.310194758926559427e-02,7.910576527809327907e-02,-4.008000043119854894e+01,-3.911154853395525777e+01,9.684518972432928363e-01,5.548820637347796492e+01
1.352867913469735894e+00,3.378023935780293668e-02,7.795900848049554244e-02,-4.155472752433415451e+01,-4.063292902816364460e+01,9.217984961705087965e-01,5.281516339207632882e+01
1.373681265984654898e+00,3.335842462064830816e-02,8.081164777900572138e-02,-4.300126154190660799e+01,-4.213229245453177896e+01,8.689690873748301403e-01,4.978826123391263536e+01
1.394494618499573901e+00,3.274259003059291212e-02,8.498849215272442914e-02,-4.450027336877614204e+01,-4.364841908984308816e+01,8.518542789330517673e-01,4.880765494302386287e+01
1.415307971014492905e+00,3.259439797285194895e-02,8.732707965527974903e-02,-4.611391549498439701e+01,-4.521380106580549096e+01,9.001144291789101581e-01,5.157275787077878704e+01
1.436121323529411908e+00,3.484487770678745128e-02,8.773333894504486974e-02,-4.770021638893507543e+01,-4.683944704602584608e+01,8.607693429092307946e-01,4.931845048294803746e+01
1.456934676044330912e+00,3.376219818381824556e-02,8.911750615001828857e-02,-4.929770355039561736e+01,-4.848797274850008421e+01,8.097308018955344799e-01,4.639415749035788394e+01
1.477748028559249915e+00,3.291758032207105916e-02,9.286805144107536381e-02,-5.089590485201329528e+01,-5.010583039912339842e+01,7.900744528898980823e-01,4.526793165169874555e+01
1.498561381074168919e+00,3.291521453145633547e-02,9.519071972089808431e-02,-5.258098377661286094e+01,-5.175447392011385261e+01,8.265098564990043251e-01,4.735552650335625913e+01
1.519374733589087922e+00,3.401094025046227931e-02,9.518432223626351052e-02,-5.426640152377257209e+01,-5.350592487601735314e+01,7.604766477552197257e-01,4.357210233463104032e+01
1.540188086104006926e+00,3.412947175943953360e-02,9.957472984977981667e-02,-5.596714492255777174e+01,-5.528714511313198443e+01,6.799998094257915238e-01,3.896111914979815083e+01
1.561001438618926151e+00,3.284978403989446266e-02,1.026305404158914386e-01,-5.774940699862683857e+01,-5.702698215025130679e+01,7.224248483755253414e-01,4.139189482729602787e+01
1.581814791133845155e+00,3.408736027612140063e-02,1.029098248237272500e-01,-5.951097085754401661e+01,-5.878020342784711261e+01,7.307674296969086658e-01,4.186988952725596391e+01
1.602628143648764159e+00,3.488309411178154573e-02,1.034383475420319609e-01,-6.126224797933755184e+01,-6.059685040961473845e+01,6.653975697228126096e-01,3.812447244337909069e+01
1.623441496163683162e+00,3.278480439909271793e-02,1.074219024100758341e-01,-6.310475995651410130e+01,-6.247635851081623315e+01,6.284014456978670449e-01,3.600475067840716292e+01
1.644254848678602166e+00,3.371816141151258439e-02,1.097000820341860888e-01,-6.503030772045794095e+01,-6.436266853988949777e+01,6.676391805684535052e-01,3.825290728414506702e+01
1.665068201193521169e+00,3.487546025462082144e-02,1.103580478326054715e-01,-6.687493732205787467e+01,-6.626569990236241381e+01,6.092374196954638554e-01,3.490673286999049196e+01
1.685881553708440173e+00,3.434697917839395903e-02,1.145850419014278893e-01,-6.871726043412473928e+01,-6.818288595244281680e+01,5.343744816819242516e-01,3.061740247986517716e+01
1.706694906223359176e+00,3.345652836154506399e-02,1.166044127573934719e-01,-7.068979062232048705e+01,-7.012202177909568945e+01,5.677688432247909311e-01,3.253075845580542591e+01
1.727508258738278180e+00,3.513782190288326085e-02,1.168250357439785947e-01,-7.267853137122102680e+01,-7.213019651017958722e+01,5.483348610414248148e-01,3.141727329756611198e+01
1.748321611253197183e+00,3.488460801034663078e-02,1.201072518258540639e-01,-7.467633460378711163e+01,-7.421081918991539794e+01,4.655154138717152446e-01,2.667206851313505922e+01
1.769134963768116187e+00,3.374481580729049579e-02,1.233778954999382449e-01,-7.668934126978138011e+01,-7.620335201745183440e+01,4.859892523295408773e-01,2.784513304720110227e+01
1.789948316283035190e+00,3.505787096291033272e-02,1.237086638471241729e-01,-7.870417544747581928e+01,-7.824148132634340413e+01,4.626941211324053782e-01,2.651042034640170186e+01
1.810761668797954194e+00,3.487550958948599372e-02,1.250923138819618474e-01,-8.073902269824453981e+01,-8.035134062092659235e+01,3.876820773179570634e-01,2.221254682318340201e+01
1.831575021312873197e+00,3.393532728161238049e-02,1.283971040280169895e-01,-8.290328316511110529e+01,-8.249918919101637016e+01,4.040939740947284697e-01,2.315287924229676264e+01
1.852388373827792201e+00,3.525355727214481150e-02,1.285619025650239222e-01,-8.505883654386030912e+01,-8.467422216006006863e+01,3.846143838002245019e-01,2.203678093177768460e+01
1.873201726342711204e+00,3.508752799545797330e-02,1.308494049532780701e-01,-8.714945860516766629e+01,-8.683460867082798984e+01,3.148499343396781169e-01,1.803957241763464481e+01
1.894015078857630208e+00,3.407215961652031860e-02,1.331297734307259062e-01,-8.933434109163633252e+01,-8.901095392774328730e+01,3.233871638930407855e-01,1.852871963977668202e+01
1.914828431372549211e+00,3.496633617256784260e-02,1.315762804619880766e-01,-9.155276087621541592e+01,-9.125768859076241313e+01,2.950722854530040684e-01,1.690639660773661035e+01
1.935641783887468215e+00,3.517533894483464846e-02,1.352945345301962976e-01,-9.379009672768451367e+01,-9.356224006831396878e+01,2.278566593705551591e-01,1.305522491588283174e+01
1.956455136402387218e+00,3.395898000632858321e-02,1.354884332920898993e-01,-9.610795602767004198e+01,-9.585563407850763440e+01,2.523219491624196231e-01,1.445698276552116113e+01
1.977268488917306222e+00,3.575290964338374844e-02,1.352278168133206337e-01,-9.832368846737982437e+01,-9.815099472449757911e+01,1.726937428822420684e-01,9.894622615469870652e+00
1.998081841432225225e+00,3.419652210887137028e-02,1.376035606523664523e-01,-1.006114264157651519e+02,-1.004802535398652594e+02,1.311728758998960132e-01,7.515652175657351108e+00
2.018895193947144229e+00,3.462160212681135441e-02,1.348810001686059912e-01,-1.030202658118021475e+02,-1.028565902745998102e+02,1.636755372023328270e-01,9.377917491230164160e+00
2.039708546462063232e+00,3.541662816970627542e-02,1.381332071203489886e-01,-1.053848541437789095e+02,-1.053048147927506761e+02,8.003935102824470682e-02,4.585917008884507595e+00
2.060521898976982236e+00,3.415843432207845559e-02,1.377917224168662136e-01,-1.078015750799972210e+02,-1.077216370022665615e+02,7.993807773066249900e-02,4.580114476355674924e+00
2.081335251491901239e+00,3.514553933443621131e-02,1.370902696969994450e-01,-1.102028589452348228e+02,-1.101414520449983598e+02,6.140690023646564605e-02,3.518356216530378333e+00
2.102148604006820243e+00,3.483171527519494243e-02,1.387950666029945657e-01,-1.125996253445997723e+02,-1.126211116880279945e+02,-2.148634342821977017e-02,-1.231076795605645202e+00
2.122961956521739246e+00,3.398862288382250435e-02,1.370148759253248805e-01,-1.151515611492488915e+02,-1.151269507927591462e+02,2.461035648975446605e-02,1.410069559175326503e+00
2.143775309036658250e+00,3.557567521283452189e-02,1.358005120673773936e-01,-1.176602657904493157e+02,-1.177142417369656755e+02,-5.397594651635256174e-02,-3.092593930610860298e+00
2.164588661551577253e+00,3.374743212437589235e-02,1.367825171199310019e-01,-1.201981025031372070e+02,-1.202530867496902260e+02,-5.498424655301496072e-02,-3.150365267194501939e+00
2.185402014066496257e+00,3.474812839890927679e-02,1.349855898658099962e-01,-1.227393281323372065e+02,-1.228181402691791391e+02,-7.881213684193720537e-02,-4.515602815450506569e+00
2.206215366581415260e+00,3.440405945049383046e-02,1.368601679325191500e-01,-1.252773801929823208e+02,-1.254218493987414860e+02,-1.444692057591627776e-01,-8.277475759607114014e+00
2.227028719096334708e+00,3.365027475208431235e-02,1.346025710587211432e-01,-1.279674776821475177e+02,-1.280838633851230099e+02,-1.163857029755036715e-01,-6.668409576159547214e+00
2.247842071611253711e+00,3.444606393817693096e-02,1.352023889039438154e-01,-1.306141225091825788e+02,-1.308030615561682168e+02,-1.889390469856309651e-01,-1.082540997750061251e+01
2.268655424126172715e+00,3.356280039335294424e-02,1.340623625327851398e-01,-1.332861131048694574e+02,-1.334474283992560970e+02,-1.613152943866167921e-01,-9.242685539263561623e+00
2.289468776641091718e+00,3.539203205420352744e-02,1.315367412774516576e-01,-1.359360614407263199e+02,-1.361529715597498011e+02,-2.169101190234910825e-01,-1.242803435372638887e+01
2.310282129156010722e+00,3.358924111946037100e-02,1.322997814792336024e-01,-1.386532219938327160e+02,-1.388894870356718059e+02,-2.362650418390842555e-01,-1.353698974386134068e+01
2.331095481670929725e+00,3.456863611148864451e-02,1.293215533172961118e-01,-1.414645940711113781e+02,-1.417094199305340396e+02,-2.448258594226616069e-01,-1.402748846058170784e+01
2.351908834185848729e+00,3.370024975970789538e-02,1.305529244708437675e-01,-1.442054786035170935e+02,-1.445240888262366070e+02,-3.186102227195167225e-01,-1.825502107155148224e+01
2.372722186700767733e+00,3.346240695582808344e-02,1.269054501899316845e-01,-1.470291727171596108e+02,-1.473119077233397718e+02,-2.827350061801469083e-01,-1.619952257472766632e+01
2.393535539215686736e+00,3.387975124001931654e-02,1.272848186648153634e-01,-1.498012658364104936e+02,-1.501566930108772908e+02,-3.554271744667951149e-01,-2.036447702120733538e+01
2.414348891730605740e+00,3.301951024542960217e-02,1.247235104411406337e-01,-1.527064535249272126e+02,-1.530316452057696495e+02,-3.251916808424387129e-01,-1.863211084503700476e+01
2.435162244245524743e+00,3.439379498834783944e-02,1.255038624105955514e-01,-1.555961976372992410e+02,-1.559905839792018867e+02,-3.943863419026301664e-01,-2.259667288862419809e+01
2.455975596760443747e+00,3.252498079732870501e-02,1.227604481882387660e-01,-1.585505287824232710e+02,-1.589232080594136107e+02,-3.726792769903417013e-01,-2.135294968353355216e+01
2.476788949275362750e+00,3.425314576983470860e-02,1.223880834877188878e-01,-1.614276797291813352e+02,-1.618550584726199588e+02,-4.273787434386221995e-01,-2.448699825263747698e+01
2.497602301790281754e+00,3.195464637914409434e-02,1.206137001450452856e-01,-1.643855874923706892e+02,-1.648218856382084709e+02,-4.362981458377818145e-01,-2.499804236588818185e+01
2.518415654305200757e+00,3.396410801349081243e-02,1.190710163634877694e-01,-1.674007536972243884e+02,-1.678563594409240807e+02,-4.556057436996741039e-01,-2.610428623591042196e+01
2.539229006820119761e+00,3.274988446817268806e-02,1.176007551718854932e-01,-1.704526246277373787e+02,-1.709219368765556908e+02,-4.693122488183193997e-01,-2.688961113108325662e+01
2.560042359335038764e+00,3.402831100183126983e-02,1.160271373237858755e-01,-1.735089038414828622e+02,-1.740179404196054804e+02,-5.090365781226282582e-01,-2.916564754420801364e+01
2.580855711849957768e+00,3.234957224839686563e-02,1.151438290447946294e-01,-1.765228624916954629e+02,-1.770473513334786730e+02,-5.244888417831945482e-01,-3.005099703588183502e+01
2.601669064364876771e+00,3.379579953634360284e-02,1.132861492460471853e-01,-1.796571946793610550e+02,-1.801632514413176978e+02,-5.060567619566357367e-01,-2.899491665417178865e+01
2.622482416879795775e+00,3.203142236873890436e-02,1.131018524160305183e-01,-1.827639689191886418e+02,-1.770418202191613659e+02,-5.610366071523215092e-01,-3.214502974216719622e+01
2.643295769394714778e+00,3.359753779387211065e-02,1.103290379406886290e-01,-1.797075359668769181e+02,-1.739764634286349008e+02,-5.521127689375640024e-01,-3.163373147540403352e+01
2.664109121909633782e+00,3.187397676704328137e-02,1.103640584365829097e-01,-1.765800588733083600e+02,-1.708709400427309504e+02,-5.740664766021866816e-01,-3.289158626925092221e+01
2.684922474424552785e+00,3.340600713049833581e-02,1.082593562025820771e-01,-1.734858401716993512e+02,-1.677820116790128679e+02,-5.793568144930820729e-01,-3.319470030259736859e+01
2.705735826939471789e+00,3.227574942040702111e-02,1.067534487334610843e-01,-1.704280571018831836e+02,-1.647483436692927512e+02,-6.034718745891832770e-01,-3.457639146880831049e+01
2.726549179454390792e+00,3.320187776626533360e-02,1.065402646636994660e-01,-1.674307210668156927e+02,-1.617768975548898425e+02,-6.293617952537391425e-01,-3.605977465481589661e+01
2.747362531969309796e+00,3.173668133355128651e-02,1.040666669577436781e-01,-1.644938747400970840e+02,-1.588376539191684458e+02,-6.269644862509525796e-01,-3.592241896676750912e+01
2.768175884484228799e+00,3.337690592152459806e-02,1.036290754788985469e-01,-1.614859213112399061e+02,-1.558709632246076069e+02,-6.682272205473009929e-01,-3.828659949311798982e+01
2.788989236999147803e+00,3.140262710056631462e-02,1.006058760283245618e-01,-1.585437355007546500e+02,-1.529045686785865712e+02,-6.440184850114967219e-01,-3.689954111956802763e+01
2.809802589514066806e+00,3.296115868067531207e-02,1.019059287142300430e-01,-1.555960743237591259e+02,-1.500199662813911914e+02,-7.070772648116753212e-01,-4.051254306336306854e+01
2.830615942028985810e+00,3.198023820948412560e-02,9.899622280711689593e-02,-1.527932410843521041e+02,-1.471690529855151226e+02,-6.589972083426192118e-01,-3.775775874893548689e+01
2.851429294543904813e+00,3.219419949134879472e-02,9.938641886491059174e-02,-1.499161857408334981e+02,-1.443568596714719661e+02,-7.238592378180723763e-01,-4.147407928853209569e+01
2.872242647058823817e+00,3.231720043792848940e-02,9.663108956621169199e-02,-1.471115848863944962e+02,-1.415163262131219710e+02,-6.879266339070659875e-01,-3.941529273751615392e+01
2.893055999573742820e+00,3.189961281341076316e-02,9.688399042362398628e-02,-1.442304641805225174e+02,-1.386917706268742450e+02,-7.444917535313195778e-01,-4.265623535963851509e+01
2.913869352088661824e+00,3.251628346993558349e-02,9.474388443503647950e-02,-1.415005337903217253e+02,-1.359482158693890028e+02,-7.308673862468731963e-01,-4.187561661570362048e+01
2.934682704603580827e+00,3.134215567964215160e-02,9.428722777640181907e-02,-1.387873437029338106e+02,-1.332430487452116097e+02,-7.388903494573733077e-01,-4.233529854685400551e+01
2.955496057118499831e+00,3.305967764930215630e-02,9.324855066530196579e-02,-1.360811085778674396e+02,-1.305704000241304357e+02,-7.724767534426013604e-01,-4.425965774422894583e+01
2.976309409633418834e+00,3.100712936280275792e-02,9.015831913416884336e-02,-1.333680252818239467e+02,-1.278398091368248828e+02,-7.549691621805473263e-01,-4.325654665547313016e+01
2.997122762148337838e+00,3.271139747623337535e-02,9.206089624522501014e-02,-1.306425242151709938e+02,-1.251647662895834259e+02,-8.054273815920146573e-01,-4.614758966949528940e+01
3.017936114663256841e+00,3.167295381365688167e-02,8.949731430034980895e-02,-1.280674754625825358e+02,-1.225535249366979258e+02,-7.692347812949722474e-01,-4.407390642287083438e+01
3.038749467178175845e+00,3.115109091989406997e-02,8.910251657894703581e-02,-1.254555837046915627e+02,-1.199994470976507586e+02,-8.270487001387895054e-01,-4.738639996973341795e+01
3.059562819693094848e+00,3.293808553903752878e-02,8.751011704395923740e-02,-1.229082290059036353e+02,-1.174428185100427697e+02,-8.177748113187245371e-01,-4.685504528067014007e+01
3.080376172208013852e+00,3.078108192240207666e-02,8.614474406765505743e-02,-1.202920813788401233e+02,-1.148246754205098483e+02,-8.157793488493162437e-01,-4.674071370299628825e+01
3.101189524722932855e+00,3.264424312049993282e-02,8.723225913784861396e-02,-1.177370494149107003e+02,-1.123010004317146695e+02,-8.471363239835725256e-01,-4.853733603648583994e+01
3.122002877237852303e+00,3.151309320519949525e-02,8.325674894447569752e-02,-1.153220650600602681e+02,-1.098496125437503110e+02,-8.107327908696402297e-01,-4.645156722969278462e+01
3.142816229752771306e+00,3.138715430202273365e-02,8.468725391990870877e-02,-1.128092653534774144e+02,-1.074016406015358598e+02,-8.755605552380472112e-01,-5.016592452327108731e+01
3.163629582267690310e+00,3.300016626364261907e-02,8.249310287200802005e-02,-1.104025957768315749e+02,-1.049798319625685963e+02,-8.604214929166273951e-01,-4.929852014646820635e+01
3.184442934782609314e+00,3.101453043087242650e-02,8.022651999164685799e-02,-1.079233055560817007e+02,-1.025152220700362449e+02,-8.751018211341436981e-01,-5.013964099519870388e+01
3.205256287297528317e+00,3.266801903940107221e-02,8.276615498654871228e-02,-1.055042710082706634e+02,-1.001236670590951547e+02,-9.025813580040872308e-01,-5.171410248082059979e+01
3.226069639812447321e+00,3.203553136206879759e-02,7.897231540044141740e-02,-1.032232231564076699e+02,-9.780239110248234624e+01,-8.623532532542618201e-01,-4.940920186084542820e+01
3.246882992327366324e+00,3.050061256811687632e-02,7.953822805819342479e-02,-1.008890075668749660e+02,-9.548519777582797019e+01,-8.793755161326023417e-01,-5.038450568153655240e+01
3.267696344842285328e+00,3.307333570975753284e-02,7.944188322779126288e-02,-9.855914721394560729e+01,-9.318802468058167676e+01,-9.120627738156678044e-01,-5.225734759063277579e+01
3.288509697357204331e+00,3.094970417293399154e-02,7.647890123252074068e-02,-9.625492483828018919e+01,-9.088055946717639699e+01,-9.088199360757988066e-01,-5.207154667449253793e+01
3.309323049872123335e+00,3.149121664795506009e-02,7.737563877956110669e-02,-9.396703960134590261e+01,-8.860535067352059002e+01,-9.214963793542844117e-01,-5.279785337358674724e+01
