frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg
2.620623591352007620e-01,1.099961987491668118e-02,3.547577328620881484e-03,3.766736336473753832e-01,-1.054171254738589170e+01,1.647984433325905052e+00,9.442255273283296901e+01
2.729816240991674303e-01,1.106334796314952310e-02,3.252083200594695165e-03,3.621744260263205506e-01,-1.046879823891405081e+01,1.735397949418801211e+00,9.943097827735482497e+01
2.839008890631341542e-01,1.161980463532495331e-02,4.257228385673486257e-03,4.022570994088757179e-01,-1.024627205226642523e+01,1.917841462683870457e+00,1.098842215869823349e+02
2.948201540271008225e-01,1.268186990314976170e-02,4.902365473090281034e-03,3.918347290660990634e-01,-1.028433328466130448e+01,1.890202600631768481e+00,1.083006314408526123e+02
3.057394189910675464e-01,1.359648006926091751e-02,5.472631697284296645e-03,3.578277912624475143e-01,-1.044585564243653941e+01,1.762687180660186037e+00,1.009945360536427188e+02
3.166586839550342147e-01,1.425807359922012969e-02,5.890851424493232999e-03,3.128561109687180708e-01,-1.053355086036155264e+01,1.719963643028900924e+00,9.854665766150174022e+01
3.275779489190009386e-01,1.424597866669017818e-02,6.253686168489561333e-03,3.207838211347051049e-01,-1.054047431608653440e+01,1.705112477137934901e+00,9.769574853510073353e+01
3.384972138829676069e-01,1.577219968651557419e-02,6.951832786995276910e-03,3.322668631122941418e-01,-1.063455258341347154e+01,1.599551167833407339e+00,9.164753103207624463e+01
3.494164788469343308e-01,1.729464626769970648e-02,7.635836002019707330e-03,2.996802266839612150e-01,-1.063692480581079280e+01,1.629765581864418555e+00,9.337868943651403697e+01
3.603357438109010547e-01,1.875196378670473604e-02,8.626881743223671281e-03,2.499575038455971177e-01,-1.065904257053471405e+01,1.657370539978862523e+00,9.496033703010709814e+01
3.712550087748677230e-01,1.990713459718654321e-02,8.502345845545145747e-03,1.875214472110711683e-01,-1.077334186657164850e+01,1.605507300576451746e+00,9.198879230047236888e+01
3.821742737388344469e-01,2.112264132644243661e-02,9.721304344233992062e-03,1.671263029143746359e-01,-1.085292300269593824e+01,1.546321308748858980e+00,8.859768476245551483e+01
3.930935387028011152e-01,2.291880562190454912e-02,1.059468947163409204e-02,1.233222236616582507e-01,-1.089359383793959068e+01,1.549454552757923542e+00,8.877720642035956189e+01
4.040128036667678391e-01,2.495148456161123615e-02,1.143724693417687809e-02,6.573681981667904572e-02,-1.100725446830446508e+01,1.493379326238027272e+00,8.556433260552944375e+01
4.149320686307345074e-01,2.704572801989152744e-02,1.251107165082061476e-02,-8.179219301888449728e-03,-1.109882562084124658e+01,1.475724212819812475e+00,8.455276911984094568e+01
4.258513335947012313e-01,2.868733277462580389e-02,1.317244199170405569e-02,-9.313509876242044572e-02,-1.122589135363126545e+01,1.433614359490326784e+00,8.214005224814650319e+01
4.367705985586678996e-01,3.047761457765643667e-02,1.430613299754806070e-02,-1.612038106335083876e-01,-1.130705714202511025e+01,1.420517282967568740e+00,8.138964503943259388e+01
4.476898635226346235e-01,3.277702084057691756e-02,1.553057211367785476e-02,-2.358337539185086928e-01,-1.136938315951601375e+01,1.432821208761667409e+00,8.209460805887658807e+01
4.586091284866012918e-01,3.537834972324314237e-02,1.733864013491780501e-02,-3.257202584956185865e-01,-1.149388619808003753e+01,1.398204674774753853e+00,8.011122676005527410e+01
4.695283934505680157e-01,3.799793045466123842e-02,1.901315615232894093e-02,-4.337199617958208409e-01,-1.162802790478101755e+01,1.372062671373975862e+00,7.861340029717405287e+01
4.804476584145346840e-01,3.981224508458929001e-02,1.962088238549759139e-02,-5.437942557558755885e-01,-1.173892616112251197e+01,1.371238708992536193e+00,7.856619073024000954e+01
4.913669233785014079e-01,4.207345377735530190e-02,2.089686680247168291e-02,-6.451953399990482119e-01,-1.188407782432714477e+01,1.327488130031075686e+00,7.605946720449446730e+01
5.022861883424680762e-01,4.478467107411875786e-02,2.278779090832602425e-02,-7.595325545833772063e-01,-1.199332023506422118e+01,1.332582933878328157e+00,7.635137796238905139e+01
5.132054533064347446e-01,4.749219096791111594e-02,2.510770657892918631e-02,-8.899067467872923132e-01,-1.214919766694292314e+01,1.307079694203540088e+00,7.489014996511309619e+01
5.241247182704015239e-01,4.973218568263487738e-02,2.673090935385179570e-02,-1.038429148776357724e+00,-1.231950731321949810e+01,1.285292449916032087e+00,7.364183282021838295e+01
5.350439832343681923e-01,5.136619331889695494e-02,2.772108916357673980e-02,-1.179631269274145300e+00,-1.247733222528411900e+01,1.268669658349199869e+00,7.268941701971323255e+01
5.459632481983348606e-01,5.339266183188094705e-02,2.946811848774235493e-02,-1.327505108225731423e+00,-1.264577293682092041e+01,1.248102785763982592e+00,7.151102202279696485e+01
5.568825131623016400e-01,5.542807301031638795e-02,3.131186704847376684e-02,-1.491684486285207667e+00,-1.283347241695874530e+01,1.224582683685637052e+00,7.016341943999088926e+01
5.678017781262683084e-01,5.695561261176651513e-02,3.292656588059511558e-02,-1.674324829016800908e+00,-1.303550866562636479e+01,1.205186777749609028e+00,6.905211589002374239e+01
5.787210430902349767e-01,5.733116715574634176e-02,3.386226096906139182e-02,-1.865544960492462767e+00,-1.324283534786834693e+01,1.189080226983290078e+00,6.812927850860046419e+01
5.896403080542016450e-01,5.767626491677467493e-02,3.446189352816937668e-02,-2.059932382915752314e+00,-1.346719905871746903e+01,1.159103938557455749e+00,6.641176369633330978e+01
6.005595730181684244e-01,5.782726791182283416e-02,3.588565418645967009e-02,-2.272288921578416332e+00,-1.368151616104296764e+01,1.157143374894621601e+00,6.629943167298620210e+01
6.114788379821350928e-01,5.740995689019850329e-02,3.665350232010987364e-02,-2.507472839999707048e+00,-1.393772666647222103e+01,1.136116787886657820e+00,6.509469697986526171e+01
6.223981029461017611e-01,5.581089221125196120e-02,3.634943090414582273e-02,-2.766226151071704109e+00,-1.422697917976358717e+01,1.105617585667289848e+00,6.334722141417944385e+01
6.333173679100684295e-01,5.374021812289703215e-02,3.618938121404422642e-02,-3.027616807635215679e+00,-1.451296239647384390e+01,1.081025025520544691e+00,6.193817151034932067e+01
6.442366328740352088e-01,5.170955680048700681e-02,3.601997533053576811e-02,-3.317990444843502473e+00,-1.482172268816247929e+01,1.062638371040198315e+00,6.088469380926017038e+01
6.551558978380018772e-01,4.950199111579658973e-02,3.542631481334401061e-02,-3.644304952904966033e+00,-1.514887845193965177e+01,1.061797115324487395e+00,6.083649340725867205e+01
6.660751628019685455e-01,4.706057345811163334e-02,3.541071683420399935e-02,-4.010897577041765416e+00,-1.550622345986648654e+01,1.071044731534450456e+00,6.136634278664632802e+01
6.769944277659352139e-01,4.389094779534163243e-02,3.423452266953956602e-02,-4.411275704981687085e+00,-1.589261724888368477e+01,1.085029070457175449e+00,6.216758638619899102e+01
6.879136927299019932e-01,4.242235268066069098e-02,3.412499861816380847e-02,-4.823286165279211168e+00,-1.629241506416780894e+01,1.097241715470576917e+00,6.286731940215838677e+01
6.988329576938686616e-01,4.229384163282146059e-02,3.492143380319467916e-02,-5.274059778169641000e+00,-1.672626053383106992e+01,1.114169858697743987e+00,6.383723056406802243e+01
7.097522226578353299e-01,4.338345302256777641e-02,3.598413019498878512e-02,-5.745529226296916647e+00,-1.717729894910420185e+01,1.134600891551889701e+00,6.500784251770369337e+01
7.206714876218021093e-01,4.530586455584358768e-02,3.702226037896405586e-02,-6.225621320872994247e+00,-1.764438886709564969e+01,1.147603068136517690e+00,6.575281236048670053e+01
7.315907525857687776e-01,4.721127540242969767e-02,3.829185668594812381e-02,-6.683484099508588905e+00,-1.810292954570206447e+01,1.146925168165697340e+00,6.571397155322665640e+01
7.425100175497354460e-01,4.991335131232613881e-02,4.037322009702067754e-02,-7.123013169321815496e+00,-1.855719915975398848e+01,1.132184623926999478e+00,6.486940058062339176e+01
7.534292825137021143e-01,5.254845037377474382e-02,4.171204044966793367e-02,-7.563007219781628265e+00,-1.902480398904143399e+01,1.104573845099369178e+00,6.328741948473100365e+01
7.643485474776688937e-01,5.425015992790740288e-02,4.365230070200439016e-02,-8.010661172904727678e+00,-1.950759952262312069e+01,1.069432264640783670e+00,6.127395523903464891e+01
7.752678124416355621e-01,5.390715317145548108e-02,4.328009279632556022e-02,-8.469252719365037763e+00,-1.999784856997122873e+01,1.037774763752984164e+00,5.946011404823207158e+01
7.861870774056022304e-01,5.290180570589879394e-02,4.398763872942890868e-02,-8.921983645701041965e+00,-2.047700940156653004e+01,1.011344858493686161e+00,5.794579202394368167e+01
7.971063423695688988e-01,5.125698014171264916e-02,4.371024685892148376e-02,-9.410889434135631504e+00,-2.098419918647037008e+01,9.930608620244362195e-01,5.689819619362356207e+01
8.080256073335356781e-01,4.900495770161324149e-02,4.393846366764542904e-02,-9.944013893300184037e+00,-2.154211810876964250e+01,9.682663988897144414e-01,5.547757810071129825e+01
8.189448722975023465e-01,4.645879789770896579e-02,4.329865242867445702e-02,-1.053111195278025036e+01,-2.212355831037415044e+01,9.739242567652726112e-01,5.580174947806563068e+01
8.298641372614690148e-01,4.422026843586727290e-02,4.232913836257077428e-02,-1.115080199251822535e+01,-2.273044130653557460e+01,9.867313003418215489e-01,5.653553902304201983e+01
8.407834022254356832e-01,4.418589204502439138e-02,4.315715586336890675e-02,-1.179318852620226288e+01,-2.334553811603583640e+01,1.014021024525596504e+00,5.809912504284841361e+01
8.517026671894024625e-01,4.612315384419143210e-02,4.459705572278593877e-02,-1.244404378685709212e+01,-2.397986424408782113e+01,1.030550157128442779e+00,5.904617458000359420e+01
8.626219321533691309e-01,4.908410013423103457e-02,4.691482686199940910e-02,-1.308517550086524217e+01,-2.462837537210890559e+01,1.023170743115506598e+00,5.862336530178265548e+01
8.735411971173357992e-01,5.148606198041302817e-02,4.854935270249089579e-02,-1.371471600385860157e+01,-2.526882653767425779e+01,1.012260080543518903e+00,5.799823038471640757e+01
8.844604620813025786e-01,5.249294869348689746e-02,4.961796488292841839e-02,-1.431141747063046310e+01,-2.589742793439910074e+01,9.803601505905358282e-01,5.617049903164752322e+01
8.953797270452692469e-01,5.278527393071225787e-02,5.046963601024016810e-02,-1.491592568608852964e+01,-2.653817439292084757e+01,9.441219075268525440e-01,5.409420064712924159e+01
9.062989920092359153e-01,5.158499492942920928e-02,5.095324653666991749e-02,-1.555245230885454077e+01,-2.720786764176642691e+01,9.109552814472863247e-01,5.219389295208156909e+01
9.172182569732025836e-01,4.911049660894763191e-02,5.042718078641583029e-02,-1.623937950606443437e+01,-2.791496413790841657e+01,8.907859825151908106e-01,5.103827724753477924e+01
9.281375219371693630e-01,4.563276756492894159e-02,4.892914276719485117e-02,-1.697411123708455349e+01,-2.863801997625737528e+01,9.024618751863515698e-01,5.170725661964002029e+01
9.390567869011360314e-01,4.462583444761889645e-02,4.875588602447211012e-02,-1.774112272649439959e+01,-2.937976559552581790e+01,9.277277453277538166e-01,5.315488434446797328e+01
9.499760518651026997e-01,4.598203935538341947e-02,4.976622523539831616e-02,-1.853419839350643628e+01,-3.014827158562705378e+01,9.522974222385564014e-01,5.456262313545698817e+01
9.608953168290693680e-01,4.884761699135343332e-02,5.189802578015882684e-02,-1.931630125632564443e+01,-3.093311435218856431e+01,9.495575184962523618e-01,5.440563821475086570e+01
9.718145817930361474e-01,5.132740441124378217e-02,5.357875046719456219e-02,-2.007953067199692043e+01,-3.172049624589227435e+01,9.254050404638207716e-01,5.302180315871009952e+01
9.827338467570028158e-01,5.197912769595119248e-02,5.410384900102777755e-02,-2.080379243587339033e+01,-3.248098432571993044e+01,8.891787245126341332e-01,5.094618814739965273e+01
9.936531117209694841e-01,5.153041779395926836e-02,5.484856860516724997e-02,-2.154389668356694187e+01,-3.325578405759206646e+01,8.544832403340449911e-01,4.895828333580357139e+01
1.004572376684936152e+00,4.948360214205579921e-02,5.525875153222493258e-02,-2.232996761651752848e+01,-3.406757889170155096e+01,8.287593391751516547e-01,4.748441236678729638e+01
1.015491641648902821e+00,4.699304768508284769e-02,5.604883549337528331e-02,-2.318375966777133712e+01,-3.492092856928496758e+01,8.292017128455366759e-01,4.750975851106807113e+01
1.026410906612869489e+00,4.511229514251586387e-02,5.503003560021084428e-02,-2.409155759500967164e+01,-3.580583652860031663e+01,8.520916807685252614e-01,4.882125706624515260e+01
1.037330171576836380e+00,4.640315393278075101e-02,5.604140817536851227e-02,-2.499116852680820600e+01,-3.668086785691962604e+01,8.766712842477517587e-01,5.022956460770990361e+01
1.048249436540803048e+00,4.948990538632726949e-02,5.827456767090338774e-02,-2.587127375195869661e+01,-3.755465905306152763e+01,8.829853132563423301e-01,5.059133182162531739e+01
1.059168701504769716e+00,5.205066427494698528e-02,6.024965257783899270e-02,-2.672890570900824869e+01,-3.844774614354624731e+01,8.475301798211776205e-01,4.855990231371720256e+01
1.070087966468736385e+00,5.216111255983459094e-02,6.057459767041829118e-02,-2.759093230341403213e+01,-3.935739591309793894e+01,7.999070046752638774e-01,4.583129537084403182e+01
1.081007231432703053e+00,4.926273780164447391e-02,5.962433542942541936e-02,-2.846560908918333155e+01,-4.026962379555722293e+01,7.623559079852788578e-01,4.367977601442021296e+01
1.091926496396669721e+00,4.674139718468245386e-02,5.899303402901552584e-02,-2.940114825116385333e+01,-4.121111629762391715e+01,7.564025678991114221e-01,4.333867475347676645e+01
1.102845761360636390e+00,4.599118094824607844e-02,6.016079362525388746e-02,-3.040473575812676188e+01,-4.218900470580776840e+01,7.821016666781618332e-01,4.481112465080616403e+01
1.113765026324603280e+00,4.787204473650495673e-02,6.162856765304508544e-02,-3.142502791138709739e+01,-4.318829285540812890e+01,8.031056703381370676e-01,4.601456541340007789e+01
1.124684291288569948e+00,5.033469882573267384e-02,6.316680252266339279e-02,-3.241530655016665463e+01,-4.418607790216954356e+01,7.955992623562773147e-01,4.558447991673619981e+01
1.135603556252536617e+00,5.156387168892825196e-02,6.396278706804110759e-02,-3.335070267117016130e+01,-4.516089706001631043e+01,7.561762255130246579e-01,4.332570629002907481e+01
1.146522821216503285e+00,5.086802668035144553e-02,6.466750147552736971e-02,-3.430123843332153655e+01,-4.616123483204942346e+01,7.063742156312874387e-01,4.047226131253671610e+01
1.157442086180469953e+00,4.846245195425290253e-02,6.417369845275783247e-02,-3.531219368560376637e+01,-4.720044708287869639e+01,6.781172170842362235e-01,3.885325455408337803e+01
1.168361351144436622e+00,4.656401486049577265e-02,6.426320042762456719e-02,-3.640437546714819206e+01,-4.826974621343364902e+01,7.009998680737189458e-01,4.016433387985159698e+01
1.179280616108403290e+00,4.681118030869100416e-02,6.467132646496755177e-02,-3.751501352692895352e+01,-4.934751955276828284e+01,7.338645885198386010e-01,4.204734365629155945e+01
1.190199881072369958e+00,4.963910373440597046e-02,6.627174744508222692e-02,-3.858386882411816998e+01,-5.041707531073889470e+01,7.331641277384486344e-01,4.200721020980347475e+01
1.201119146036336849e+00,5.170617025996951388e-02,6.777431168208318535e-02,-3.962109657143507491e+01,-5.149553747653015279e+01,6.919297092641005786e-01,3.964465206054705959e+01
1.212038411000303517e+00,5.088491450404646760e-02,6.725343809975593834e-02,-4.067353525481478727e+01,-5.259653427606635034e+01,6.433715931076112726e-01,3.686247694367420991e+01
1.222957675964270186e+00,4.765030596580050598e-02,6.644509024084412074e-02,-4.179452068712287627e+01,-5.374263120098973445e+01,6.182601004923113930e-01,3.542369439954359223e+01
1.233876940928236854e+00,4.578725764167819456e-02,6.581074323201387133e-02,-4.296350312263879800e+01,-5.488888491108805567e+01,6.409888259099183472e-01,3.672595443968418749e+01
1.244796205892203522e+00,4.779340865687212170e-02,6.797650101247068588e-02,-4.415107977308191067e+01,-5.605496990793697165e+01,6.624804795041094874e-01,3.795733548538851210e+01
1.255715470856170191e+00,5.104073709757311894e-02,7.038528870200869147e-02,-4.529664980036488231e+01,-5.721235929845298074e+01,6.506611162710700391e-01,3.728013585560324827e+01
1.266634735820136859e+00,5.189272170448172572e-02,7.090512505461488146e-02,-4.642274799418613895e+01,-5.838089992640058767e+01,6.082186821447176373e-01,3.484836350790124015e+01
1.277554000784103749e+00,4.895863372118595264e-02,6.888219030711485724e-02,-4.757995145234397683e+01,-5.957982836289050255e+01,5.664937038126478530e-01,3.245769834919883579e+01
1.288473265748070418e+00,4.637880488883640989e-02,6.813820321073461861e-02,-4.880371966732032263e+01,-6.079468731068310206e+01,5.754029709963890404e-01,3.296816175738160837e+01
1.299392530712037086e+00,4.724137434653272877e-02,6.932910391592080057e-02,-5.007839000392002760e+01,-6.204382962207643004e+01,6.009309962027726826e-01,3.443080986101097096e+01
1.310311795676003754e+00,5.036271231488371330e-02,7.155280607728715936e-02,-5.132300514685800152e+01,-6.329074635702642837e+01,5.986294041907448404e-01,3.429893835256075363e+01
1.321231060639970423e+00,5.149616627026683269e-02,7.193613292102174483e-02,-5.253521980514665302e+01,-6.454865144874611360e+01,5.529389707597159864e-01,3.168106935283935854e+01
1.332150325603937091e+00,4.892109245702340459e-02,7.015778910035236349e-02,-5.374928670934824737e+01,-6.580391377536183484e+01,5.117435483455833323e-01,2.932074551325092671e+01
1.343069590567903759e+00,4.666156919768851830e-02,6.999927006371170490e-02,-5.504582484021869959e+01,-6.710288481844757769e+01,5.093106361302879304e-01,2.918134991138867917e+01
1.353988855531870428e+00,4.762566592126371567e-02,7.087627525316812782e-02,-5.639717526875350018e+01,-6.842152215574962781e+01,5.420237273630336139e-01,3.105567197385141753e+01
1.364908120495837318e+00,5.067408650758159494e-02,7.310765922609352430e-02,-5.771392803091112711e+01,-6.974737275995897789e+01,5.329258853113109096e-01,3.053440402161106704e+01
1.375827385459803986e+00,5.082054066609524579e-02,7.264443145321936024e-02,-5.899195451644736465e+01,-7.106855238457130497e+01,4.897727462352248207e-01,2.806191127981026057e+01
1.386746650423770655e+00,4.843512439783751594e-02,7.113868770673265063e-02,-6.028841960435887870e+01,-7.239774523746095269e+01,4.570449812571040771e-01,2.618674847366787617e+01
1.397665915387737323e+00,4.668472248098048255e-02,7.081996837041153181e-02,-6.167776080272289363e+01,-7.377981697364383251e+01,4.643144434382360242e-01,2.660325797597670316e+01
1.408585180351703992e+00,4.856776732399169932e-02,7.204677164113722221e-02,-6.309943212599290518e+01,-7.518031867415972158e+01,4.854840661923557343e-01,2.781618801367187643e+01
1.419504445315670660e+00,5.120648100331565145e-02,7.372116520638817561e-02,-6.447215407434930512e+01,-7.657951495293549726e+01,4.590097357729723271e-01,2.629932061520639763e+01
1.430423710279637328e+00,5.007887967502524379e-02,7.259718380996554865e-02,-6.581178043447116011e+01,-7.796751035104796301e+01,4.106406977823733873e-01,2.352797887923713915e+01
1.441342975243604219e+00,4.738892631225863350e-02,7.181274055662084654e-02,-6.721542677926092324e+01,-7.938266475209846362e+01,3.991326415216279733e-01,2.286861582509732216e+01
1.452262240207570887e+00,4.728960895734145298e-02,7.168106182427409767e-02,-6.870084809098045753e+01,-8.083811203263563527e+01,4.291066727039943851e-01,2.458600130684044416e+01
1.463181505171537555e+00,5.023503710663940885e-02,7.307402118643903377e-02,-7.016531611284054293e+01,-8.230857255032483977e+01,4.231141768748747367e-01,2.424265658708213778e+01
1.474100770135504224e+00,5.090881994797835652e-02,7.297401268116146533e-02,-7.158495064855488010e+01,-8.377547941398985643e+01,3.758418489241946991e-01,2.153415170774985654e+01
1.485020035099470892e+00,4.836037081190441844e-02,7.216646569277575252e-02,-7.301928092317399432e+01,-8.524668766189743963e+01,3.389638756357174487e-01,1.942119948132392437e+01
1.495939300063437560e+00,4.699070590887975685e-02,7.220200870037216112e-02,-7.454509134817924121e+01,-8.673919994000260658e+01,3.722620225358025947e-01,2.132904276430542723e+01
1.506858565027404229e+00,4.929340008045865473e-02,7.268327140117193663e-02,-7.608517394556272961e+01,-8.826925130773848593e+01,3.822932521834028208e-01,2.190378988643942648e+01
1.517777829991370897e+00,5.115258760869730026e-02,7.322857820137244900e-02,-7.757653637323963380e+01,-8.980233227307378741e+01,3.405747145249979346e-01,1.951349375115523799e+01
1.528697094955337787e+00,4.877286174908738309e-02,7.259911653258643849e-02,-7.907525579349845657e+01,-9.134925897990761712e+01,2.923674279500046436e-01,1.675141968863044895e+01
1.539616359919304456e+00,4.705032135878327998e-02,7.246183154057778131e-02,-8.064791809724428617e+01,-9.289927058883833411e+01,3.150181227651074889e-01,1.804920890457469795e+01
1.550535624883271124e+00,4.903381834920861326e-02,7.308295108747260571e-02,-8.224274955159199862e+01,-9.446428892826936874e+01,3.448312376817806446e-01,1.975737456343858867e+01
1.561454889847237792e+00,5.092436887569817133e-02,7.282266472653518841e-02,-8.379114013080911150e+01,-9.605378156950879998e+01,3.037291756594672210e-01,1.740239988027508389e+01
1.572374154811204461e+00,4.890033094261458935e-02,7.140069091580526772e-02,-8.536569585761469625e+01,-9.767968666112336962e+01,2.523798108504840543e-01,1.446029799604275468e+01
1.583293419775171129e+00,4.703251200332961984e-02,7.181286267623651631e-02,-8.700385260758908146e+01,-9.930039049273946716e+01,2.698327292087686069e-01,1.546027655815885282e+01
1.594212684739137798e+00,4.929640974914704932e-02,7.347222284709467588e-02,-8.864642067590536101e+01,-1.009185871683997391e+02,2.942041218647697964e-01,1.685665449820385220e+01
1.605131949703104688e+00,5.076739249598488657e-02,7.318241976731096332e-02,-9.024130175889888505e+01,-1.025563830349438064e+02,2.512893383142373316e-01,1.439781852204089319e+01
1.616051214667071356e+00,4.855015000515248980e-02,7.258693202783728093e-02,-9.188286908199542324e+01,-1.042321181343204870e+02,2.171215620340939678e-01,1.244014914584147391e+01
1.626970479631038025e+00,4.701483847436131736e-02,7.158205053230028148e-02,-9.361076350817791081e+01,-1.059330990532948960e+02,2.440350692421875411e-01,1.398217952076015536e+01
1.637889744595004693e+00,4.987291712516745551e-02,7.331453562092506149e-02,-9.529296133602761643e+01,-1.076049798521020335e+02,2.543520982847417011e-01,1.457330174201240425e+01
1.648809009558971361e+00,5.051152328184226048e-02,7.292237738106813194e-02,-9.692842893945302762e+01,-1.092930626818414908e+02,2.017368719706965630e-01,1.155867133609194752e+01
1.659728274522938030e+00,4.767908528537349866e-02,7.259807696081232997e-02,-9.864406365011498679e+01,-1.110383287294200159e+02,1.721055350541341455e-01,9.860920789442729983e+00
1.670647539486904698e+00,4.792511049800706607e-02,7.304373718636777979e-02,-1.004533523299562461e+02,-1.128003106927296244e+02,2.194122515857683253e-01,1.257139598932712943e+01
1.681566804450871366e+00,5.038365810084259599e-02,7.357062885449870693e-02,-1.021737998055932479e+02,-1.145395275967584325e+02,2.006428231939731965e-01,1.149598695860424868e+01
1.692486069414838257e+00,4.964305471798333147e-02,7.340208186926756861e-02,-1.038635287811499381e+02,-1.162897132848171964e+02,1.401861106919045641e-01,8.032072488999915549e+00
1.703405334378804925e+00,4.722243281086246219e-02,7.339974053353118255e-02,-1.056633781533890186e+02,-1.180747792725615284e+02,1.549694951866542880e-01,8.879098027468216969e+00
1.714324599342771593e+00,4.925052557399702685e-02,7.393020393092553100e-02,-1.075079456278614600e+02,-1.198863265552572983e+02,1.879896869633246037e-01,1.077101565498401214e+01
1.725243864306738262e+00,5.053356453299515799e-02,7.323483777210881840e-02,-1.092780120563496382e+02,-1.217087613813912412e+02,1.356212893175572642e-01,7.770527490018707795e+00
1.736163129270704930e+00,4.815572049772470775e-02,7.363243814667845555e-02,-1.110594854021762075e+02,-1.235288981062248723e+02,9.695791031049950937e-02,5.555279051199590867e+00
1.747082394234671598e+00,4.786420764623114388e-02,7.501708797790287986e-02,-1.129352967858894345e+02,-1.253594685822482120e+02,1.421988180003876112e-01,8.147392123171130152e+00
1.758001659198638267e+00,5.034569185354405285e-02,7.477086799667813366e-02,-1.147802321333821709e+02,-1.272148071938864433e+02,1.317955538548925276e-01,7.551328994474488354e+00
