frequency,input_amplitude,output_amplitude,input_phase,output_phase,phase_diff_rad,phase_diff_deg
3.449994063414886227e+02,1.751392712251792971e-03,3.935654235801611030e-05,-4.224576275600185754e-02,1.506406568697151505e+00,1.548652331453153286e+00,8.873124252536075574e+01
3.499993977377420720e+02,1.758020005472997385e-03,4.009111467433244797e-05,-4.318182877234041928e-02,1.505160555606835482e+00,1.548342384379176151e+00,8.871348386614943138e+01
3.549993891339955212e+02,1.764786415930228152e-03,4.083390329391703476e-05,-4.413469611156308620e-02,1.503897261986730127e+00,1.548031958098292638e+00,8.869569775040486093e+01
3.599993805302489704e+02,1.771694165828561693e-03,4.158511564851413733e-05,-4.510482924467264926e-02,1.502616229645373558e+00,1.547721058890046075e+00,8.867788453791837355e+01
3.649993719265024197e+02,1.778745535832488385e-03,4.234496400710534959e-05,-4.609270451589068951e-02,1.501316987970696459e+00,1.547409692486586774e+00,8.866004455711799892e+01
3.699993633227559258e+02,1.785942866424128188e-03,4.311366562367772943e-05,-4.709881050143157472e-02,1.499999053606015487e+00,1.547097864107447096e+00,8.864217810706088585e+01
3.749993547190093750e+02,1.793288559323539611e-03,4.389144288987558183e-05,-4.812364835301181920e-02,1.498661930137864973e+00,1.546785578490876611e+00,8.862428545922875855e+01
3.799993461152628242e+02,1.800785078894715473e-03,4.467852349086370292e-05,-4.916773214862740771e-02,1.497305107773809763e+00,1.546472839922437004e+00,8.860636685916620081e+01
3.849993375115162735e+02,1.808434953661819692e-03,4.547514056744785986e-05,-5.023158926030257820e-02,1.495928063000993902e+00,1.546159652261296813e+00,8.858842252798729078e+01
3.899993289077697227e+02,1.816240777779189360e-03,4.628153288085054947e-05,-5.131576071525421889e-02,1.494530258248665255e+00,1.545846018963919377e+00,8.857045266373279446e+01
3.949993203040231720e+02,1.824205212605943668e-03,4.709794498386322774e-05,-5.242080159572762993e-02,1.493111141510603979e+00,1.545531943106331685e+00,8.855245744264607310e+01
3.999993117002766212e+02,1.832330988272696821e-03,4.792462739578341458e-05,-5.354728139746110088e-02,1.491670146005958708e+00,1.545217427403419830e+00,8.853443702027863083e+01
4.049993030965301273e+02,1.840620905308350047e-03,4.876183678290217503e-05,-5.469578444028095482e-02,1.490206689787066940e+00,1.544902474227347833e+00,8.851639153254546954e+01
4.099992944927835765e+02,1.849077836304107748e-03,4.960983614412307517e-05,-5.586691026446261726e-02,1.488720175359429465e+00,1.544587085623891687e+00,8.849832109666090219e+01
4.149992858890370258e+02,1.857704727583382167e-03,5.046889500099642267e-05,-5.706127404982235668e-02,1.487209989277775479e+00,1.544271263327597676e+00,8.848022581200712011e+01
4.199992772852904750e+02,1.866504600973029971e-03,5.133928959479226977e-05,-5.827950701940604050e-02,1.485675501755523431e+00,1.543955008774929194e+00,8.846210576088742528e+01
4.249992686815439242e+02,1.875480555553597816e-03,5.222130308755005976e-05,-5.952225687343190574e-02,1.484116066243267973e+00,1.543638323116700350e+00,8.844396100923859194e+01
4.299992600777973735e+02,1.884635769482724890e-03,5.311522576969214185e-05,-6.079018822219459106e-02,1.482531019006822604e+00,1.543321207229017000e+00,8.842579160725779275e+01
4.349992514740508796e+02,1.893973501830234236e-03,5.402135527269720337e-05,-6.208398303052875544e-02,1.480919678692679264e+00,1.543003661723208353e+00,8.840759758997160134e+01
4.399992428703043288e+02,1.903497094499166827e-03,5.493999678899960453e-05,-6.340434105802178477e-02,1.479281345896366950e+00,1.542685686954389013e+00,8.838937897772660790e+01
4.449992342665577780e+02,1.913209974135166112e-03,5.587146329656623913e-05,-6.475198031384094000e-02,1.477615302715339363e+00,1.542367283029180802e+00,8.837113577663177466e+01
4.499992256628112273e+02,1.923115654092785341e-03,5.681607579015622101e-05,-6.612763753889859542e-02,1.475920812274013505e+00,1.542048449812912114e+00,8.835286797897100541e+01
4.549992170590646765e+02,1.933217736459867577e-03,5.777416351946957750e-05,-6.753206865749934729e-02,1.474197118277642993e+00,1.541729186935142382e+00,8.833457556351959283e+01
4.599992084553181257e+02,1.943519914100669830e-03,5.874606423321352517e-05,-6.896604926214430775e-02,1.472443444532780754e+00,1.541409493794925423e+00,8.831625849584588650e+01
4.649991998515716318e+02,1.954025972758050619e-03,5.973212443037194077e-05,-7.043037510346633612e-02,1.470658994461630842e+00,1.541089369565097345e+00,8.829791672855685647e+01
4.699991912478250811e+02,1.964739793156276837e-03,6.073269961711336119e-05,-7.192586257544635042e-02,1.468842950620286691e+00,1.540768813195733111e+00,8.827955020149624943e+01
4.749991826440785303e+02,1.975665353188722773e-03,6.174815457195520323e-05,-7.345334921451185384e-02,1.466994474202440113e+00,1.540447823416952522e+00,8.826115884190528504e+01
4.799991740403319795e+02,1.986806730116454089e-03,6.277886361715901526e-05,-7.501369420642919894e-02,1.465112704534626165e+00,1.540126398741054725e+00,8.824274256454498300e+01
4.849991654365854288e+02,1.998168102816450051e-03,6.382521089764092367e-05,-7.660777889952381792e-02,1.463196758564579314e+00,1.539804537464103840e+00,8.822430127178699877e+01
4.899991568328388780e+02,2.009753754057753711e-03,6.488759066688853255e-05,-7.823650731628342681e-02,1.461245730350303473e+00,1.539482237666587094e+00,8.820583485365136767e+01
4.949991482290923273e+02,2.021568072821771245e-03,6.596640758052449123e-05,-7.990080667297050354e-02,1.459258690540702563e+00,1.539159497213673511e+00,8.818734318782128412e+01
4.999991396253458333e+02,2.033615556661730068e-03,6.706207699752061253e-05,-8.160162791201341914e-02,1.457234685842916599e+00,1.538836313754930130e+00,8.816882613962684445e+01
5.049991310215992826e+02,2.045900814085872300e-03,6.817502528871092126e-05,-8.333994623210884412e-02,1.455172738491327333e+00,1.538512684723436275e+00,8.815028356199434256e+01
5.099991224178527318e+02,2.058428566986226799e-03,6.930569015344406603e-05,-8.511676161766344728e-02,1.453071845716541688e+00,1.538188607334205038e+00,8.813171529535577520e+01
5.149991138141061811e+02,2.071203653094671852e-03,7.045452094394173855e-05,-8.693309937933230147e-02,1.450930979202958770e+00,1.537864078582291905e+00,8.811312116754049839e+01
5.199991052103596303e+02,2.084231028467126417e-03,7.162197899751177185e-05,-8.879001069737686713e-02,1.448749084542978238e+00,1.537539095240355813e+00,8.809450099363550635e+01
5.249990966066130795e+02,2.097515770008463558e-03,7.280853797719427135e-05,-9.068857316888363773e-02,1.446525080686874354e+00,1.537213653855758144e+00,8.807585457581916444e+01
5.299990880028665288e+02,2.111063078021591186e-03,7.401468422042500092e-05,-9.262989134107450784e-02,1.444257859405873923e+00,1.536887750746948500e+00,8.805718170315418547e+01
5.349990793991199780e+02,2.124878278773640640e-03,7.524091709560539452e-05,-9.461509727083569632e-02,1.441946284728949701e+00,1.536561381999786091e+00,8.803848215137679745e+01
5.399990707953734272e+02,2.138966827101337464e-03,7.648774936746715518e-05,-9.664535106536546738e-02,1.439589192397765505e+00,1.536234543463131264e+00,8.801975568264424510e+01
5.449990621916269902e+02,2.153334309029503180e-03,7.775570757047369224e-05,-9.872184143520940092e-02,1.437185389308990979e+00,1.535907230744200991e+00,8.800100204526859216e+01
5.499990535878804394e+02,2.167986444429676439e-03,7.904533239134087794e-05,-1.008457862320834425e-01,1.434733652971191153e+00,1.535579439203274221e+00,8.798222097341340486e+01
