Temperaturprofil 1;;;;Temperaturprofil 2;;;;
 x; y; Temperatur;; x; y; Temperatur;;
0;56;30,6;20;15;27,7;
1;56;30,8;21;16;28,0;
2;56;30,7;21;17;27,9;
3;56;30,5;22;18;28,0;
4;56;30,7;22;19;27,7;
5;56;30,5;23;20;28,0;
6;56;30,4;24;21;27,7;
7;56;30,7;24;22;27,9;
8;56;30,4;25;23;27,8;
9;56;30,6;25;24;27,7;
10;56;30,7;26;25;27,9;
11;56;30,7;27;26;27,9;
12;56;30,7;27;27;27,8;
13;56;30,9;28;28;27,8;
14;56;30,6;28;29;27,9;
15;56;30,7;29;30;27,7;
16;56;30,7;30;31;28,0;
17;56;30,6;30;32;28,1;
18;56;30,6;31;33;28,0;
19;56;30,6;31;34;28,2;
20;56;30,5;32;35;28,3;
21;56;30,4;33;36;28,2;
22;56;30,4;33;37;28,3;
23;56;30,5;34;38;28,2;
24;56;30,7;34;39;28,3;
25;56;30,7;35;40;28,2;
26;56;30,6;36;41;28,3;
27;56;30,8;36;42;28,3;
28;56;30,8;37;43;28,3;
29;56;30,8;37;44;28,1;
30;56;30,9;38;45;28,2;
31;56;30,8;39;46;28,3;
32;56;30,9;39;47;28,3;
33;56;30,9;40;48;28,4;
34;56;30,8;40;49;28,6;
35;56;30,9;41;50;30,0;
36;56;30,9;42;51;30,6;
37;56;30,9;42;52;31,0;
38;56;30,9;43;53;31,1;
39;56;31,0;43;54;31,1;
40;56;31,1;44;55;31,2;
41;56;31,1;45;56;31,1;
42;56;31,2;45;57;31,2;
43;56;31,1;46;58;31,3;
44;56;31,2;46;59;31,2;
45;56;31,1;47;60;31,1;
46;56;31,4;48;61;30,0;
47;56;31,3;48;62;29,7;
48;56;31,3;49;63;29,0;
49;56;31,5;49;64;28,4;
50;56;31,5;50;65;28,3;
51;56;31,5;51;66;28,1;
52;56;31,5;51;67;28,1;
53;56;31,5;52;68;28,0;
54;56;31,6;52;69;28,1;
55;56;31,7;53;70;28,1;
56;56;31,8;54;71;28,1;
57;56;31,9;54;72;28,1;
58;56;31,9;55;73;28,2;
59;56;32,1;55;74;28,1;
60;56;32,3;56;75;28,1;
61;56;32,4;57;76;28,1;
62;56;32,4;57;77;28,1;
63;56;32,4;58;78;27,9;
64;56;32,4;58;79;28,0;
65;56;32,6;59;80;28,1;
66;56;32,9;60;81;28,1;
67;56;33,1;60;82;28,2;
68;56;33,3;61;83;28,0;
69;56;33,4;61;84;27,9;
70;56;33,6;62;85;28,1;
71;56;33,6;63;86;28,1;
72;56;33,8;63;87;28,0;
73;56;33,9;64;88;28,0;
74;56;34,1;64;89;28,1;
75;56;34,9;65;90;28,1;
76;56;35,7;66;91;28,0;
77;56;38,1;66;92;28,1;
78;56;41,1;67;93;28,0;
79;56;43,4;67;94;28,0;
80;56;43,0;68;95;28,2;
81;56;42,0;69;96;28,0;
82;56;41,2;69;97;28,0;
83;56;41,1;70;98;27,9;
84;56;40,7;70;99;27,9;
85;56;40,7;71;100;28,0;
86;56;40,5;72;101;28,0;
87;56;40,4;72;102;27,9;
88;56;40,5;73;103;28,0;
89;56;40,3;73;104;27,8;
90;56;40,4;74;105;28,0;
91;56;40,4;75;106;28,0;
92;56;40,7;75;107;27,9;
93;56;41,3;76;108;27,9;
94;56;40,9;76;109;27,9;
95;56;41,0;77;110;27,9;
96;56;41,9;78;111;27,9;
97;56;42,2;78;112;27,9;
98;56;42,3;79;113;27,8;
99;56;42,4;79;114;27,8;
100;56;42,1;;;;;
101;56;41,9;;;;;
102;56;42,1;;;;;
103;56;42,5;;;;;
104;56;43,8;;;;;
105;56;44,8;;;;;
106;56;44,1;;;;;
107;56;44,4;;;;;
108;56;43,9;;;;;
109;56;43,1;;;;;
110;56;43,4;;;;;
111;56;44,1;;;;;
112;56;44,5;;;;;
113;56;44,3;;;;;
114;56;45,0;;;;;
115;56;45,4;;;;;
116;56;45,7;;;;;
117;56;44,9;;;;;
118;56;45,0;;;;;
119;56;45,0;;;;;
120;56;44,8;;;;;
121;56;44,0;;;;;
122;56;43,0;;;;;
123;56;43,0;;;;;
124;56;42,7;;;;;
125;56;42,1;;;;;
126;56;41,8;;;;;
127;56;42,0;;;;;
128;56;42,3;;;;;
129;56;41,5;;;;;
130;56;41,2;;;;;
131;56;41,8;;;;;
132;56;42,4;;;;;
133;56;42,2;;;;;
134;56;42,4;;;;;
135;56;42,3;;;;;
136;56;42,0;;;;;
137;56;42,0;;;;;
138;56;42,0;;;;;
139;56;42,2;;;;;
140;56;42,5;;;;;
141;56;42,8;;;;;
142;56;42,8;;;;;
143;56;42,4;;;;;
144;56;42,0;;;;;
145;56;41,8;;;;;
146;56;41,7;;;;;
147;56;42,3;;;;;
148;56;41,9;;;;;
149;56;40,9;;;;;
150;56;40,5;;;;;
151;56;41,0;;;;;
152;56;41,3;;;;;
153;56;41,0;;;;;
154;56;41,4;;;;;
155;56;41,4;;;;;
156;56;41,7;;;;;
157;56;41,5;;;;;
158;56;41,4;;;;;
