Temperaturprofil 1;;;;Temperaturprofil 2;;;;
 x; y; Temperatur;; x; y; Temperatur;;
0;56;30,8;20;15;28,1;
1;56;31,0;21;16;28,1;
2;56;30,9;21;17;28,1;
3;56;30,8;22;18;28,1;
4;56;30,9;22;19;28,1;
5;56;30,7;23;20;28,1;
6;56;30,9;24;21;28,0;
7;56;30,8;24;22;28,1;
8;56;31,0;25;23;28,0;
9;56;30,9;25;24;27,9;
10;56;31,1;26;25;28,1;
11;56;31,0;27;26;28,0;
12;56;31,1;27;27;28,1;
13;56;31,2;28;28;28,1;
14;56;31,3;28;29;28,1;
15;56;31,4;29;30;27,9;
16;56;31,0;30;31;27,9;
17;56;31,2;30;32;28,2;
18;56;31,2;31;33;28,5;
19;56;31,1;31;34;28,3;
20;56;31,1;32;35;28,4;
21;56;31,0;33;36;28,2;
22;56;31,2;33;37;28,5;
23;56;31,3;34;38;28,4;
24;56;31,5;34;39;28,4;
25;56;31,5;35;40;28,4;
26;56;31,6;36;41;28,2;
27;56;31,7;36;42;28,5;
28;56;31,9;37;43;28,5;
29;56;31,7;37;44;28,5;
30;56;31,7;38;45;28,4;
31;56;31,9;39;46;28,6;
32;56;32,0;39;47;28,5;
33;56;31,7;40;48;28,6;
34;56;31,9;40;49;28,9;
35;56;32,3;41;50;31,1;
36;56;32,2;42;51;32,0;
37;56;32,3;42;52;32,6;
38;56;32,2;43;53;32,9;
39;56;32,6;43;54;32,8;
40;56;32,7;44;55;32,7;
41;56;32,6;45;56;32,9;
42;56;32,8;45;57;32,9;
43;56;32,7;46;58;32,9;
44;56;32,9;46;59;33,0;
45;56;32,9;47;60;32,5;
46;56;33,0;48;61;31,2;
47;56;32,9;48;62;30,6;
48;56;33,3;49;63;29,6;
49;56;33,3;49;64;28,7;
50;56;33,4;50;65;28,4;
51;56;33,5;51;66;28,2;
52;56;33,5;51;67;28,3;
53;56;33,5;52;68;28,5;
54;56;33,5;52;69;28,3;
55;56;33,9;53;70;28,1;
56;56;33,8;54;71;28,3;
57;56;34,0;54;72;28,2;
58;56;33,9;55;73;28,3;
59;56;34,1;55;74;28,3;
60;56;34,4;56;75;28,5;
61;56;34,5;57;76;28,3;
62;56;34,4;57;77;28,2;
63;56;34,5;58;78;28,2;
64;56;34,6;58;79;28,2;
65;56;34,5;59;80;28,3;
66;56;35,1;60;81;28,4;
67;56;35,1;60;82;28,3;
68;56;35,1;61;83;28,3;
69;56;35,4;61;84;28,2;
70;56;35,2;62;85;28,1;
71;56;35,4;63;86;28,2;
72;56;35,4;63;87;28,3;
73;56;35,3;64;88;28,2;
74;56;35,4;64;89;28,4;
75;56;36,2;65;90;28,0;
76;56;36,6;66;91;28,3;
77;56;38,3;66;92;28,3;
78;56;40,1;67;93;28,4;
79;56;40,8;67;94;28,2;
80;56;40,4;68;95;28,3;
81;56;39,4;69;96;28,3;
82;56;38,8;69;97;28,3;
83;56;38,7;70;98;28,4;
84;56;38,4;70;99;28,3;
85;56;38,3;71;100;28,3;
86;56;38,0;72;101;28,1;
87;56;37,9;72;102;28,4;
88;56;38,0;73;103;28,3;
89;56;37,9;73;104;28,2;
90;56;38,1;74;105;28,1;
91;56;38,0;75;106;28,1;
92;56;38,2;75;107;28,2;
93;56;38,8;76;108;28,1;
94;56;38,4;76;109;28,0;
95;56;38,6;77;110;28,1;
96;56;39,1;78;111;28,2;
97;56;39,5;78;112;28,0;
98;56;39,6;79;113;28,3;
99;56;39,5;79;114;28,1;
100;56;39,5;;;;;
101;56;39,4;;;;;
102;56;39,5;;;;;
103;56;40,0;;;;;
104;56;41,0;;;;;
105;56;41,9;;;;;
106;56;41,0;;;;;
107;56;41,8;;;;;
108;56;41,1;;;;;
109;56;40,5;;;;;
110;56;40,9;;;;;
111;56;41,4;;;;;
112;56;41,9;;;;;
113;56;41,6;;;;;
114;56;42,2;;;;;
115;56;42,7;;;;;
116;56;42,8;;;;;
117;56;42,3;;;;;
118;56;42,3;;;;;
119;56;42,6;;;;;
120;56;42,5;;;;;
121;56;41,7;;;;;
122;56;40,8;;;;;
123;56;40,8;;;;;
124;56;40,7;;;;;
125;56;40,2;;;;;
126;56;39,8;;;;;
127;56;40,2;;;;;
128;56;40,4;;;;;
129;56;39,7;;;;;
130;56;39,5;;;;;
131;56;40,0;;;;;
132;56;40,7;;;;;
133;56;40,5;;;;;
134;56;40,5;;;;;
135;56;40,6;;;;;
136;56;40,6;;;;;
137;56;40,4;;;;;
138;56;40,4;;;;;
139;56;40,5;;;;;
140;56;40,9;;;;;
141;56;41,2;;;;;
142;56;41,3;;;;;
143;56;40,9;;;;;
144;56;40,4;;;;;
145;56;40,4;;;;;
146;56;40,2;;;;;
147;56;40,8;;;;;
148;56;40,3;;;;;
149;56;39,5;;;;;
150;56;39,3;;;;;
151;56;39,5;;;;;
152;56;40,0;;;;;
153;56;39,7;;;;;
154;56;39,8;;;;;
155;56;39,8;;;;;
156;56;40,1;;;;;
157;56;40,1;;;;;
158;56;40,0;;;;;
